angle; absoluteError; relativeError
48;48;1,11022302462516E-16;1
48;50;0;NaN
48;52;0;NaN
48;54;1,11022302462516E-16;1
48;56;1,11022302462516E-16;1
48;58;1,11022302462516E-16;1
48;60;1,11022302462516E-16;1
48;62;7,63278329429795E-17;1
48;64;1,11022302462516E-16;1
48;66;1,11022302462516E-16;1
48;68;0;NaN
48;70;0;NaN
48;72;0;NaN
48;74;0;NaN
48;76;0;NaN
48;78;0;NaN
48;80;1,11022302462516E-16;1
48;82;0;NaN
48;84;2,08166817117217E-17;1
48;86;1,11022302462516E-16;1
48;88;0;NaN
48;90;8,32667268468867E-17;1
48;92;0;NaN
48;94;0;NaN
48;96;0;NaN
48;98;1,11022302462516E-16;1
48;100;0;NaN
48;102;0;NaN
48;104;0;NaN
48;106;2,08166817117217E-17;1
48;108;0;NaN
48;110;0;NaN
48;112;0;NaN
48;114;1,11022302462516E-16;1
48;116;0;NaN
48;118;0;NaN
48;120;0;NaN
48;122;5,55111512312578E-17;1
48;124;0;NaN
48;126;0;NaN
48;128;2,77555756156289E-17;1
48;130;0;NaN
48;132;0;NaN
48;134;5,55111512312578E-17;1
48;136;0;NaN
48;138;0;NaN
48;140;0;NaN
48;142;0;NaN
48;144;5,55111512312578E-17;1
48;146;0;NaN
48;148;0;NaN
48;150;2,77555756156289E-17;1
48;152;1,11022302462516E-16;1
48;154;1,11022302462516E-16;1
48;156;0;NaN
48;158;0;NaN
48;160;1,11022302462516E-16;1
48;162;0;NaN
48;164;0;NaN
48;166;1,11022302462516E-16;1
48;168;0;NaN
48;170;1,11022302462516E-16;1
48;172;6,93889390390723E-17;1
48;174;1,11022302462516E-16;1
48;176;0;NaN
48;178;5,55111512312578E-17;1
48;180;1,11022302462516E-16;1
48;182;0;NaN
48;184;5,55111512312578E-17;1
48;186;1,11022302462516E-16;1
48;188;1,11022302462516E-16;1
48;190;1,11022302462516E-16;1
48;192;0;NaN
48;194;6,93889390390723E-17;1
48;196;0;NaN
48;198;0;NaN
50;2;0;NaN
50;4;0;NaN
50;6;0;NaN
50;8;0;NaN
50;10;0;NaN
50;12;1,11022302462516E-16;1
50;14;1,11022302462516E-16;1
50;16;0;NaN
50;18;0;NaN
50;20;0;NaN
50;22;0;NaN
50;24;1,11022302462516E-16;1
50;26;0;NaN
50;28;0;NaN
50;30;0;NaN
50;32;5,55111512312578E-17;1
50;34;0;NaN
50;36;1,11022302462516E-16;1
50;38;0;NaN
50;40;1,11022302462516E-16;1
50;42;1,11022302462516E-16;1
50;44;5,55111512312578E-17;1
50;46;0;NaN
50;48;0;NaN
50;50;0;NaN
50;52;1,11022302462516E-16;1
50;54;1,11022302462516E-16;1
50;56;1,11022302462516E-16;1
50;58;1,11022302462516E-16;1
50;60;6,93889390390723E-18;1
50;62;1,11022302462516E-16;1
50;64;0;NaN
50;66;0;NaN
50;68;1,11022302462516E-16;1
50;70;0;NaN
50;72;5,55111512312578E-17;1
50;74;0;NaN
50;76;5,55111512312578E-17;1
50;78;0;NaN
50;80;0;NaN
50;82;2,08166817117217E-17;1
50;84;1,11022302462516E-16;1
50;86;0;NaN
50;88;2,77555756156289E-17;1
50;90;0;NaN
50;92;0;NaN
50;94;0;NaN
50;96;1,11022302462516E-16;1
50;98;1,11022302462516E-16;1
50;100;1,11022302462516E-16;1
50;102;1,11022302462516E-16;1
50;104;2,08166817117217E-17;1
50;106;0;NaN
50;108;0;NaN
50;110;0;NaN
50;112;1,11022302462516E-16;1
50;114;1,11022302462516E-16;1
50;116;0;NaN
50;118;0;NaN
50;120;5,55111512312578E-17;1
50;122;0;NaN
50;124;1,11022302462516E-16;1
50;126;2,77555756156289E-17;1
50;128;0;NaN
50;130;1,11022302462516E-16;1
50;132;0;NaN
50;134;1,11022302462516E-16;1
50;136;0;NaN
50;138;0;NaN
50;140;1,11022302462516E-16;1
50;142;5,55111512312578E-17;1
50;144;0;NaN
50;146;0;NaN
50;148;2,77555756156289E-17;1
50;150;0;NaN
50;152;1,11022302462516E-16;1
50;154;0;NaN
50;156;1,11022302462516E-16;1
50;158;0;NaN
50;160;0;NaN
50;162;1,11022302462516E-16;1
50;164;1,11022302462516E-16;1
50;166;1,11022302462516E-16;1
50;168;0;NaN
50;170;1,38777878078145E-17;1
50;172;0;NaN
50;174;1,11022302462516E-16;1
50;176;5,55111512312578E-17;1
50;178;1,11022302462516E-16;1
50;180;0;NaN
50;182;0;NaN
50;184;1,11022302462516E-16;1
50;186;5,55111512312578E-17;1
50;188;0;NaN
50;190;1,11022302462516E-16;1
50;192;1,38777878078145E-17;1
50;194;0;NaN
50;196;0;NaN
50;198;5,55111512312578E-17;1
52;2;0;NaN
52;4;1,11022302462516E-16;1
52;6;0;NaN
52;8;0;NaN
52;10;0;NaN
52;12;1,11022302462516E-16;1
52;14;0;NaN
52;16;0;NaN
52;18;0;NaN
52;20;0;NaN
52;22;0;NaN
52;24;0;NaN
52;26;1,11022302462516E-16;1
52;28;0;NaN
52;30;0;NaN
52;32;1,11022302462516E-16;1
52;34;1,11022302462516E-16;1
52;36;0;NaN
52;38;1,11022302462516E-16;1
52;40;0;NaN
52;42;0;NaN
52;44;0;NaN
52;46;0;NaN
52;48;0;NaN
52;50;1,11022302462516E-16;1
52;52;0;NaN
52;54;1,11022302462516E-16;1
52;56;1,11022302462516E-16;1
52;58;6,93889390390723E-18;1
52;60;0;NaN
52;62;0;NaN
52;64;5,55111512312578E-17;1
52;66;1,11022302462516E-16;1
52;68;0;NaN
52;70;5,55111512312578E-17;1
52;72;1,11022302462516E-16;1
52;74;0;NaN
52;76;0;NaN
52;78;0;NaN
52;80;2,08166817117217E-17;1
52;82;0;NaN
52;84;0;NaN
52;86;5,55111512312578E-17;1
52;88;0;NaN
52;90;0;NaN
52;92;0;NaN
52;94;0;NaN
52;96;5,55111512312578E-17;1
52;98;0;NaN
52;100;1,11022302462516E-16;1
52;102;3,46944695195361E-17;1
52;104;0;NaN
52;106;0;NaN
52;108;0;NaN
52;110;0;NaN
52;112;1,11022302462516E-16;1
52;114;0;NaN
52;116;1,11022302462516E-16;1
52;118;0;NaN
52;120;1,11022302462516E-16;1
52;122;1,11022302462516E-16;1
52;124;0;NaN
52;126;1,11022302462516E-16;1
52;128;1,11022302462516E-16;1
52;130;0;NaN
52;132;1,11022302462516E-16;1
52;134;0;NaN
52;136;0;NaN
52;138;0;NaN
52;140;5,55111512312578E-17;1
52;142;1,11022302462516E-16;1
52;144;0;NaN
52;146;2,77555756156289E-17;1
52;148;0;NaN
52;150;1,11022302462516E-16;1
52;152;2,77555756156289E-17;1
52;154;0;NaN
52;156;0;NaN
52;158;5,55111512312578E-17;1
52;160;0;NaN
52;162;5,55111512312578E-17;1
52;164;0;NaN
52;166;1,11022302462516E-16;1
52;168;1,38777878078145E-17;1
52;170;0;NaN
52;172;1,11022302462516E-16;1
52;174;2,77555756156289E-17;1
52;176;0;NaN
52;178;0;NaN
52;180;0;NaN
52;182;1,11022302462516E-16;1
52;184;0;NaN
52;186;0;NaN
52;188;0;NaN
52;190;0;NaN
52;192;1,11022302462516E-16;1
52;194;0;NaN
52;196;0;NaN
52;198;1,11022302462516E-16;1
54;2;0;NaN
54;4;0;NaN
54;6;0;NaN
54;8;1,11022302462516E-16;1
54;10;0;NaN
54;12;5,55111512312578E-17;1
54;14;0;NaN
54;16;1,11022302462516E-16;1
54;18;1,11022302462516E-16;1
54;20;0;NaN
54;22;0;NaN
54;24;0;NaN
54;26;1,11022302462516E-16;1
54;28;5,55111512312578E-17;1
54;30;0;NaN
54;32;1,11022302462516E-16;1
54;34;0;NaN
54;36;1,11022302462516E-16;1
54;38;1,11022302462516E-16;1
54;40;2,77555756156289E-17;1
54;42;0;NaN
54;44;0;NaN
54;46;0;NaN
54;48;1,11022302462516E-16;1
54;50;1,11022302462516E-16;1
54;52;1,11022302462516E-16;1
54;54;1,11022302462516E-16;1
54;56;7,63278329429795E-17;1
54;58;0;NaN
54;60;1,11022302462516E-16;1
54;62;5,55111512312578E-17;1
54;64;0;NaN
54;66;0;NaN
54;68;5,55111512312578E-17;1
54;70;1,11022302462516E-16;1
54;72;0;NaN
54;74;0;NaN
54;76;0;NaN
54;78;3,46944695195361E-17;1
54;80;1,11022302462516E-16;1
54;82;1,11022302462516E-16;1
54;84;2,77555756156289E-17;1
54;86;0;NaN
54;88;0;NaN
54;90;5,55111512312578E-17;1
54;92;1,11022302462516E-16;1
54;94;5,55111512312578E-17;1
54;96;1,11022302462516E-16;1
54;98;0;NaN
54;100;3,46944695195361E-17;1
54;102;0;NaN
54;104;0;NaN
54;106;0;NaN
54;108;1,11022302462516E-16;1
54;110;1,11022302462516E-16;1
54;112;5,55111512312578E-17;1
54;114;0;NaN
54;116;0;NaN
54;118;0;NaN
54;120;1,11022302462516E-16;1
54;122;2,77555756156289E-17;1
54;124;1,11022302462516E-16;1
54;126;1,11022302462516E-16;1
54;128;0;NaN
54;130;1,11022302462516E-16;1
54;132;0;NaN
54;134;5,55111512312578E-17;1
54;136;0;NaN
54;138;1,11022302462516E-16;1
54;140;1,11022302462516E-16;1
54;142;1,11022302462516E-16;1
54;144;2,77555756156289E-17;1
54;146;0;NaN
54;148;1,11022302462516E-16;1
54;150;0;NaN
54;152;1,11022302462516E-16;1
54;154;1,11022302462516E-16;1
54;156;0;NaN
54;158;0;NaN
54;160;1,11022302462516E-16;1
54;162;0;NaN
54;164;0;NaN
54;166;6,93889390390723E-17;1
54;168;0;NaN
54;170;2,22044604925031E-16;1
54;172;5,55111512312578E-17;1
54;174;1,11022302462516E-16;1
54;176;0;NaN
54;178;0;NaN
54;180;0;NaN
54;182;5,55111512312578E-17;1
54;184;1,11022302462516E-16;1
54;186;1,11022302462516E-16;1
54;188;6,93889390390723E-17;1
54;190;1,11022302462516E-16;1
54;192;0;NaN
54;194;8,32667268468867E-17;1
54;196;0;NaN
54;198;0;NaN
56;2;0;NaN
56;4;5,55111512312578E-17;1
56;6;0;NaN
56;8;1,11022302462516E-16;1
56;10;5,55111512312578E-17;1
56;12;0;NaN
56;14;1,11022302462516E-16;1
56;16;5,55111512312578E-17;1
56;18;0;NaN
56;20;0;NaN
56;22;0;NaN
56;24;1,11022302462516E-16;1
56;26;0;NaN
56;28;1,11022302462516E-16;1
56;30;1,11022302462516E-16;1
56;32;1,11022302462516E-16;1
56;34;1,11022302462516E-16;1
56;36;1,11022302462516E-16;1
56;38;2,77555756156289E-17;1
56;40;0;NaN
56;42;1,11022302462516E-16;1
56;44;1,11022302462516E-16;1
56;46;1,11022302462516E-16;1
56;48;1,11022302462516E-16;1
56;50;1,11022302462516E-16;1
56;52;1,11022302462516E-16;1
56;54;7,63278329429795E-17;1
56;56;0;NaN
56;58;1,11022302462516E-16;1
56;60;0;NaN
56;62;0;NaN
56;64;1,11022302462516E-16;1
56;66;5,55111512312578E-17;1
56;68;1,11022302462516E-16;1
56;70;1,11022302462516E-16;1
56;72;1,11022302462516E-16;1
56;74;0;NaN
56;76;7,63278329429795E-17;1
56;78;0;NaN
56;80;1,11022302462516E-16;1
56;82;8,32667268468867E-17;1
56;84;0;NaN
56;86;0;NaN
56;88;5,55111512312578E-17;1
56;90;0;NaN
56;92;1,11022302462516E-16;1
56;94;1,11022302462516E-16;1
56;96;0;NaN
56;98;7,63278329429795E-17;1
56;100;0;NaN
56;102;1,11022302462516E-16;1
56;104;5,55111512312578E-17;1
56;106;0;NaN
56;108;1,11022302462516E-16;1
56;110;5,55111512312578E-17;1
56;112;1,11022302462516E-16;1
56;114;5,55111512312578E-17;1
56;116;0;NaN
56;118;2,22044604925031E-16;1
56;120;2,77555756156289E-17;1
56;122;0;NaN
56;124;1,11022302462516E-16;1
56;126;0;NaN
56;128;0;NaN
56;130;1,11022302462516E-16;1
56;132;0;NaN
56;134;0;NaN
56;136;0;NaN
56;138;0;NaN
56;140;1,11022302462516E-16;1
56;142;2,77555756156289E-17;1
56;144;1,11022302462516E-16;1
56;146;1,11022302462516E-16;1
56;148;5,55111512312578E-17;1
56;150;0;NaN
56;152;1,11022302462516E-16;1
56;154;5,55111512312578E-17;1
56;156;1,11022302462516E-16;1
56;158;5,55111512312578E-17;1
56;160;0;NaN
56;162;0;NaN
56;164;1,38777878078145E-17;1
56;166;0;NaN
56;168;1,11022302462516E-16;1
56;170;0;NaN
56;172;1,11022302462516E-16;1
56;174;1,11022302462516E-16;1
56;176;5,55111512312578E-17;1
56;178;1,11022302462516E-16;1
56;180;5,55111512312578E-17;1
56;182;0;NaN
56;184;1,11022302462516E-16;1
56;186;6,93889390390723E-17;1
56;188;0;NaN
56;190;0;NaN
56;192;2,77555756156289E-17;1
56;194;0;NaN
56;196;0;NaN
56;198;0;NaN
58;2;5,55111512312578E-17;1
58;4;1,11022302462516E-16;1
58;6;0;NaN
58;8;2,77555756156289E-17;1
58;10;1,11022302462516E-16;1
58;12;0;NaN
58;14;5,55111512312578E-17;1
58;16;0;NaN
58;18;0;NaN
58;20;0;NaN
58;22;0;NaN
58;24;0;NaN
58;26;1,11022302462516E-16;1
58;28;0;NaN
58;30;1,38777878078145E-17;1
58;32;0;NaN
58;34;1,11022302462516E-16;1
58;36;2,77555756156289E-17;1
58;38;0;NaN
58;40;1,11022302462516E-16;1
58;42;0;NaN
58;44;1,11022302462516E-16;1
58;46;0;NaN
58;48;1,11022302462516E-16;1
58;50;1,11022302462516E-16;1
58;52;6,93889390390723E-18;1
58;54;0;NaN
58;56;1,11022302462516E-16;1
58;58;2,77555756156289E-17;1
58;60;0;NaN
58;62;0;NaN
58;64;0;NaN
58;66;0;NaN
58;68;5,55111512312578E-17;1
58;70;0;NaN
58;72;1,11022302462516E-16;1
58;74;6,93889390390723E-18;1
58;76;0;NaN
58;78;0;NaN
58;80;0;NaN
58;82;0;NaN
58;84;1,11022302462516E-16;1
58;86;0;NaN
58;88;0;NaN
58;90;0;NaN
58;92;0;NaN
58;94;1,11022302462516E-16;1
58;96;6,93889390390723E-18;1
58;98;0;NaN
58;100;0;NaN
58;102;0;NaN
58;104;1,11022302462516E-16;1
58;106;0;NaN
58;108;0;NaN
58;110;0;NaN
58;112;0;NaN
58;114;1,11022302462516E-16;1
58;116;0;NaN
58;118;0;NaN
58;120;0;NaN
58;122;0;NaN
58;124;0;NaN
58;126;0;NaN
58;128;0;NaN
58;130;5,55111512312578E-17;1
58;132;0;NaN
58;134;5,55111512312578E-17;1
58;136;0;NaN
58;138;1,11022302462516E-16;1
58;140;0;NaN
58;142;0;NaN
58;144;0;NaN
58;146;0;NaN
58;148;1,11022302462516E-16;1
58;150;1,11022302462516E-16;1
58;152;0;NaN
58;154;0;NaN
58;156;0;NaN
58;158;0;NaN
58;160;0;NaN
58;162;4,16333634234434E-17;1
58;164;1,11022302462516E-16;1
58;166;1,11022302462516E-16;1
58;168;0;NaN
58;170;1,11022302462516E-16;1
58;172;0;NaN
58;174;0;NaN
58;176;0;NaN
58;178;0;NaN
58;180;0;NaN
58;182;0;NaN
58;184;0;NaN
58;186;1,11022302462516E-16;1
58;188;0;NaN
58;190;2,77555756156289E-17;1
58;192;1,11022302462516E-16;1
58;194;1,11022302462516E-16;1
58;196;0;NaN
58;198;0;NaN
60;2;1,11022302462516E-16;1
60;4;0;NaN
60;6;5,55111512312578E-17;1
60;8;0;NaN
60;10;1,11022302462516E-16;1
60;12;0;NaN
60;14;0;NaN
60;16;0;NaN
60;18;0;NaN
60;20;1,11022302462516E-16;1
60;22;5,55111512312578E-17;1
60;24;1,11022302462516E-16;1
60;26;0;NaN
60;28;5,55111512312578E-17;1
60;30;1,11022302462516E-16;1
60;32;0;NaN
60;34;2,77555756156289E-17;1
60;36;0;NaN
60;38;0;NaN
60;40;1,11022302462516E-16;1
60;42;1,11022302462516E-16;1
60;44;0;NaN
60;46;1,11022302462516E-16;1
60;48;1,11022302462516E-16;1
60;50;6,93889390390723E-18;1
60;52;0;NaN
60;54;1,11022302462516E-16;1
60;56;0;NaN
60;58;0;NaN
60;60;0;NaN
60;62;0;NaN
60;64;1,11022302462516E-16;1
60;66;0;NaN
60;68;0;NaN
60;70;0;NaN
60;72;3,46944695195361E-17;1
60;74;0;NaN
60;76;0;NaN
60;78;2,77555756156289E-17;1
60;80;0;NaN
60;82;0;NaN
60;84;5,55111512312578E-17;1
60;86;0;NaN
60;88;0;NaN
60;90;0;NaN
60;92;0;NaN
60;94;9,0205620750794E-17;1
60;96;0;NaN
60;98;1,11022302462516E-16;1
60;100;5,55111512312578E-17;1
60;102;0;NaN
60;104;0;NaN
60;106;0;NaN
60;108;1,11022302462516E-16;1
60;110;0;NaN
60;112;0;NaN
60;114;0;NaN
60;116;2,77555756156289E-17;1
60;118;0;NaN
60;120;0;NaN
60;122;5,55111512312578E-17;1
60;124;1,11022302462516E-16;1
60;126;0;NaN
60;128;0;NaN
60;130;0;NaN
60;132;0;NaN
60;134;0;NaN
60;136;0;NaN
60;138;2,77555756156289E-17;1
60;140;0;NaN
60;142;1,11022302462516E-16;1
60;144;1,11022302462516E-16;1
60;146;0;NaN
60;148;0;NaN
60;150;5,55111512312578E-17;1
60;152;1,11022302462516E-16;1
60;154;0;NaN
60;156;0;NaN
60;158;0;NaN
60;160;1,38777878078145E-17;1
60;162;0;NaN
60;164;0;NaN
60;166;0;NaN
60;168;0;NaN
60;170;0;NaN
60;172;0;NaN
60;174;0;NaN
60;176;0;NaN
60;178;0;NaN
60;180;1,11022302462516E-16;1
60;182;4,16333634234434E-17;1
60;184;0;NaN
60;186;0;NaN
60;188;2,77555756156289E-17;1
60;190;1,11022302462516E-16;1
60;192;0;NaN
60;194;5,55111512312578E-17;1
60;196;1,11022302462516E-16;1
60;198;5,55111512312578E-17;1
62;2;0;NaN
62;4;5,55111512312578E-17;1
62;6;2,22044604925031E-16;1
62;8;0;NaN
62;10;5,55111512312578E-17;1
62;12;1,11022302462516E-16;1
62;14;0;NaN
62;16;1,11022302462516E-16;1
62;18;1,11022302462516E-16;1
62;20;5,55111512312578E-17;1
62;22;0;NaN
62;24;1,11022302462516E-16;1
62;26;1,11022302462516E-16;1
62;28;0;NaN
62;30;0;NaN
62;32;8,32667268468867E-17;1
62;34;0;NaN
62;36;0;NaN
62;38;0;NaN
62;40;0;NaN
62;42;5,55111512312578E-17;1
62;44;1,11022302462516E-16;1
62;46;1,11022302462516E-16;1
62;48;7,63278329429795E-17;1
62;50;1,11022302462516E-16;1
62;52;0;NaN
62;54;5,55111512312578E-17;1
62;56;0;NaN
62;58;0;NaN
62;60;0;NaN
62;62;1,11022302462516E-16;1
62;64;5,55111512312578E-17;1
62;66;0;NaN
62;68;1,11022302462516E-16;1
62;70;3,46944695195361E-17;1
62;72;1,11022302462516E-16;1
62;74;1,11022302462516E-16;1
62;76;2,77555756156289E-17;1
62;78;2,22044604925031E-16;1
62;80;0;NaN
62;82;5,55111512312578E-17;1
62;84;1,11022302462516E-16;1
62;86;1,11022302462516E-16;1
62;88;0;NaN
62;90;1,11022302462516E-16;1
62;92;2,08166817117217E-17;1
62;94;1,11022302462516E-16;1
62;96;0;NaN
62;98;0;NaN
62;100;1,11022302462516E-16;1
62;102;0;NaN
62;104;1,11022302462516E-16;1
62;106;2,22044604925031E-16;1
62;108;0;NaN
62;110;1,11022302462516E-16;1
62;112;0;NaN
62;114;2,77555756156289E-17;1
62;116;1,11022302462516E-16;1
62;118;1,11022302462516E-16;1
62;120;0;NaN
62;122;0;NaN
62;124;0;NaN
62;126;0;NaN
62;128;0;NaN
62;130;0;NaN
62;132;0;NaN
62;134;0;NaN
62;136;2,77555756156289E-17;1
62;138;1,11022302462516E-16;1
62;140;0;NaN
62;142;5,55111512312578E-17;1
62;144;1,11022302462516E-16;1
62;146;1,11022302462516E-16;1
62;148;5,55111512312578E-17;1
62;150;0;NaN
62;152;5,55111512312578E-17;1
62;154;0;NaN
62;156;0;NaN
62;158;6,93889390390723E-17;1
62;160;1,11022302462516E-16;1
62;162;0;NaN
62;164;0;NaN
62;166;1,11022302462516E-16;1
62;168;0;NaN
62;170;0;NaN
62;172;0;NaN
62;174;0;NaN
62;176;1,11022302462516E-16;1
62;178;1,11022302462516E-16;1
62;180;6,93889390390723E-17;1
62;182;1,11022302462516E-16;1
62;184;0;NaN
62;186;2,77555756156289E-17;1
62;188;0;NaN
62;190;0;NaN
62;192;0;NaN
62;194;1,11022302462516E-16;1
62;196;5,55111512312578E-17;1
62;198;0;NaN
64;2;5,55111512312578E-17;1
64;4;1,11022302462516E-16;1
64;6;0;NaN
64;8;5,55111512312578E-17;1
64;10;1,11022302462516E-16;1
64;12;0;NaN
64;14;0;NaN
64;16;1,11022302462516E-16;1
64;18;5,55111512312578E-17;1
64;20;1,11022302462516E-16;1
64;22;0;NaN
64;24;0;NaN
64;26;0;NaN
64;28;1,11022302462516E-16;1
64;30;2,77555756156289E-17;1
64;32;1,11022302462516E-16;1
64;34;0;NaN
64;36;0;NaN
64;38;0;NaN
64;40;0;NaN
64;42;0;NaN
64;44;0;NaN
64;46;3,46944695195361E-17;1
64;48;1,11022302462516E-16;1
64;50;0;NaN
64;52;5,55111512312578E-17;1
64;54;0;NaN
64;56;1,11022302462516E-16;1
64;58;0;NaN
64;60;1,11022302462516E-16;1
64;62;5,55111512312578E-17;1
64;64;1,11022302462516E-16;1
64;66;1,11022302462516E-16;1
64;68;3,46944695195361E-17;1
64;70;1,11022302462516E-16;1
64;72;0;NaN
64;74;2,77555756156289E-17;1
64;76;1,11022302462516E-16;1
64;78;0;NaN
64;80;0;NaN
64;82;1,11022302462516E-16;1
64;84;1,11022302462516E-16;1
64;86;1,11022302462516E-16;1
64;88;1,11022302462516E-16;1
64;90;3,46944695195361E-17;1
64;92;0;NaN
64;94;0;NaN
64;96;2,77555756156289E-17;1
64;98;0;NaN
64;100;0;NaN
64;102;5,55111512312578E-17;1
64;104;1,11022302462516E-16;1
64;106;5,55111512312578E-17;1
64;108;1,11022302462516E-16;1
64;110;0;NaN
64;112;2,77555756156289E-17;1
64;114;0;NaN
64;116;0;NaN
64;118;2,77555756156289E-17;1
64;120;0;NaN
64;122;1,11022302462516E-16;1
64;124;0;NaN
64;126;1,11022302462516E-16;1
64;128;0;NaN
64;130;1,11022302462516E-16;1
64;132;0;NaN
64;134;2,77555756156289E-17;1
64;136;1,11022302462516E-16;1
64;138;0;NaN
64;140;5,55111512312578E-17;1
64;142;0;NaN
64;144;1,11022302462516E-16;1
64;146;0;NaN
64;148;0;NaN
64;150;0;NaN
64;152;0;NaN
64;154;0;NaN
64;156;4,16333634234434E-17;1
64;158;2,22044604925031E-16;1
64;160;0;NaN
64;162;2,77555756156289E-17;1
64;164;1,11022302462516E-16;1
64;166;0;NaN
64;168;0;NaN
64;170;0;NaN
64;172;0;NaN
64;174;0;NaN
64;176;0;NaN
64;178;4,16333634234434E-17;1
64;180;1,11022302462516E-16;1
64;182;0;NaN
64;184;0;NaN
64;186;0;NaN
64;188;0;NaN
64;190;5,55111512312578E-17;1
64;192;1,11022302462516E-16;1
64;194;5,55111512312578E-17;1
64;196;1,11022302462516E-16;1
64;198;0;NaN
66;2;0;NaN
66;4;0;NaN
66;6;0;NaN
66;8;1,11022302462516E-16;1
66;10;0;NaN
66;12;0;NaN
66;14;0;NaN
66;16;0;NaN
66;18;1,11022302462516E-16;1
66;20;0;NaN
66;22;0;NaN
66;24;1,11022302462516E-16;1
66;26;1,11022302462516E-16;1
66;28;2,77555756156289E-17;1
66;30;0;NaN
66;32;1,11022302462516E-16;1
66;34;0;NaN
66;36;1,11022302462516E-16;1
66;38;0;NaN
66;40;1,11022302462516E-16;1
66;42;0;NaN
66;44;0;NaN
66;46;0;NaN
66;48;1,11022302462516E-16;1
66;50;0;NaN
66;52;1,11022302462516E-16;1
66;54;0;NaN
66;56;5,55111512312578E-17;1
66;58;0;NaN
66;60;0;NaN
66;62;0;NaN
66;64;1,11022302462516E-16;1
66;66;0;NaN
66;68;1,11022302462516E-16;1
66;70;0;NaN
66;72;2,77555756156289E-17;1
66;74;1,11022302462516E-16;1
66;76;0;NaN
66;78;0;NaN
66;80;0;NaN
66;82;5,55111512312578E-17;1
66;84;0;NaN
66;86;1,11022302462516E-16;1
66;88;6,93889390390723E-18;1
66;90;0;NaN
66;92;0;NaN
66;94;2,77555756156289E-17;1
66;96;0;NaN
66;98;0;NaN
66;100;0;NaN
66;102;1,11022302462516E-16;1
66;104;0;NaN
66;106;0;NaN
66;108;0;NaN
66;110;0;NaN
66;112;1,11022302462516E-16;1
66;114;0;NaN
66;116;2,77555756156289E-17;1
66;118;1,11022302462516E-16;1
66;120;0;NaN
66;122;5,55111512312578E-17;1
66;124;0;NaN
66;126;5,55111512312578E-17;1
66;128;1,11022302462516E-16;1
66;130;1,11022302462516E-16;1
66;132;0;NaN
66;134;1,11022302462516E-16;1
66;136;0;NaN
66;138;2,77555756156289E-17;1
66;140;0;NaN
66;142;1,11022302462516E-16;1
66;144;5,55111512312578E-17;1
66;146;0;NaN
66;148;0;NaN
66;150;1,11022302462516E-16;1
66;152;0;NaN
66;154;1,38777878078145E-17;1
66;156;0;NaN
66;158;0;NaN
66;160;0;NaN
66;162;0;NaN
66;164;1,11022302462516E-16;1
66;166;0;NaN
66;168;1,11022302462516E-16;1
66;170;0;NaN
66;172;1,11022302462516E-16;1
66;174;0;NaN
66;176;0;NaN
66;178;0;NaN
66;180;0;NaN
66;182;2,77555756156289E-17;1
66;184;0;NaN
66;186;1,11022302462516E-16;1
66;188;0;NaN
66;190;0;NaN
66;192;5,55111512312578E-17;1
66;194;0;NaN
66;196;0;NaN
66;198;0;NaN
68;2;1,11022302462516E-16;1
68;4;5,55111512312578E-17;1
68;6;0;NaN
68;8;0;NaN
68;10;1,11022302462516E-16;1
68;12;0;NaN
68;14;0;NaN
68;16;0;NaN
68;18;1,11022302462516E-16;1
68;20;0;NaN
68;22;1,11022302462516E-16;1
68;24;1,11022302462516E-16;1
68;26;2,77555756156289E-17;1
68;28;0;NaN
68;30;0;NaN
68;32;0;NaN
68;34;1,11022302462516E-16;1
68;36;5,55111512312578E-17;1
68;38;1,11022302462516E-16;1
68;40;1,11022302462516E-16;1
68;42;2,08166817117217E-17;1
68;44;0;NaN
68;46;0;NaN
68;48;0;NaN
68;50;1,11022302462516E-16;1
68;52;0;NaN
68;54;5,55111512312578E-17;1
68;56;1,11022302462516E-16;1
68;58;5,55111512312578E-17;1
68;60;0;NaN
68;62;1,11022302462516E-16;1
68;64;3,46944695195361E-17;1
68;66;1,11022302462516E-16;1
68;68;0;NaN
68;70;2,77555756156289E-17;1
68;72;0;NaN
68;74;0;NaN
68;76;0;NaN
68;78;1,11022302462516E-16;1
68;80;0;NaN
68;82;0;NaN
68;84;0;NaN
68;86;9,0205620750794E-17;1
68;88;1,11022302462516E-16;1
68;90;0;NaN
68;92;5,55111512312578E-17;1
68;94;0;NaN
68;96;1,11022302462516E-16;1
68;98;0;NaN
68;100;0;NaN
68;102;5,55111512312578E-17;1
68;104;0;NaN
68;106;0;NaN
68;108;2,77555756156289E-17;1
68;110;0;NaN
68;112;1,11022302462516E-16;1
68;114;5,55111512312578E-17;1
68;116;1,11022302462516E-16;1
68;118;0;NaN
68;120;5,55111512312578E-17;1
68;122;0;NaN
68;124;0;NaN
68;126;1,11022302462516E-16;1
68;128;0;NaN
68;130;2,77555756156289E-17;1
68;132;0;NaN
68;134;1,11022302462516E-16;1
68;136;0;NaN
68;138;0;NaN
68;140;1,11022302462516E-16;1
68;142;5,55111512312578E-17;1
68;144;0;NaN
68;146;0;NaN
68;148;1,11022302462516E-16;1
68;150;0;NaN
68;152;1,38777878078145E-17;1
68;154;0;NaN
68;156;0;NaN
68;158;5,55111512312578E-17;1
68;160;0;NaN
68;162;0;NaN
68;164;0;NaN
