angle; absoluteError; relativeError
-52;0;0;NaN
-52;2;1,11022302462516E-16;1
-52;4;1,11022302462516E-16;1
-52;6;0;NaN
-52;8;1,11022302462516E-16;1
-52;10;5,55111512312578E-17;1
-52;12;1,11022302462516E-16;1
-52;14;2,22044604925031E-16;1
-52;16;5,55111512312578E-17;1
-52;18;0;NaN
-52;20;1,11022302462516E-16;1
-52;22;0;NaN
-52;24;2,22044604925031E-16;1
-52;26;1,11022302462516E-16;1
-52;28;5,55111512312578E-17;1
-52;30;2,22044604925031E-16;1
-52;32;5,55111512312578E-17;1
-52;34;0;NaN
-52;36;1,11022302462516E-16;1
-52;38;2,77555756156289E-17;1
-52;40;1,11022302462516E-16;1
-52;42;1,11022302462516E-16;1
-52;44;0;NaN
-52;46;2,22044604925031E-16;1
-52;48;2,22044604925031E-16;1
-52;50;5,55111512312578E-17;1
-52;52;0;NaN
-52;54;5,55111512312578E-17;1
-52;56;1,11022302462516E-16;1
-52;58;2,22044604925031E-16;1
-52;60;0;NaN
-52;62;1,11022302462516E-16;1
-52;64;0;NaN
-52;66;0;NaN
-52;68;1,11022302462516E-16;1
-52;70;1,11022302462516E-16;1
-52;72;5,55111512312578E-17;1
-52;74;1,11022302462516E-16;1
-52;76;1,11022302462516E-16;1
-52;78;1,11022302462516E-16;1
-52;80;2,22044604925031E-16;1
-52;82;5,55111512312578E-17;1
-52;84;2,22044604925031E-16;1
-52;86;0;NaN
-52;88;0;NaN
-52;90;1,11022302462516E-16;1
-52;92;1,11022302462516E-16;1
-52;94;5,55111512312578E-17;1
-52;96;2,22044604925031E-16;1
-52;98;1,66533453693773E-16;1
-50;-98;0;NaN
-50;-96;5,55111512312578E-17;1
-50;-94;0;NaN
-50;-92;1,11022302462516E-16;1
-50;-90;8,32667268468867E-17;1
-50;-88;0;NaN
-50;-86;1,11022302462516E-16;1
-50;-84;5,55111512312578E-17;1
-50;-82;0;NaN
-50;-80;0;NaN
-50;-78;0;NaN
-50;-76;0;NaN
-50;-74;1,38777878078145E-17;1
-50;-72;0;NaN
-50;-70;1,11022302462516E-16;1
-50;-68;2,77555756156289E-17;1
-50;-66;0;NaN
-50;-64;0;NaN
-50;-62;1,11022302462516E-16;1
-50;-60;0;NaN
-50;-58;5,55111512312578E-17;1
-50;-56;0;NaN
-50;-54;1,11022302462516E-16;1
-50;-52;5,55111512312578E-17;1
-50;-50;1,11022302462516E-16;1
-50;-48;0;NaN
-50;-46;2,77555756156289E-17;1
-50;-44;0;NaN
-50;-42;0;NaN
-50;-40;0;NaN
-50;-38;0;NaN
-50;-36;5,55111512312578E-17;1
-50;-34;0;NaN
-50;-32;0;NaN
-50;-30;1,38777878078145E-17;1
-50;-28;0;NaN
-50;-26;0;NaN
-50;-24;2,77555756156289E-17;1
-50;-22;0;NaN
-50;-20;1,11022302462516E-16;1
-50;-18;5,55111512312578E-17;1
-50;-16;0;NaN
-50;-14;0;NaN
-50;-12;1,11022302462516E-16;1
-50;-10;1,11022302462516E-16;1
-50;-8;0;NaN
-50;-6;0;NaN
-50;-4;1,11022302462516E-16;1
-50;-2;2,77555756156289E-17;1
-50;0;0;NaN
-50;2;0;NaN
-50;4;1,11022302462516E-16;1
-50;6;0;NaN
-50;8;0;NaN
-50;10;1,11022302462516E-16;1
-50;12;1,11022302462516E-16;1
-50;14;0;NaN
-50;16;0;NaN
-50;18;1,11022302462516E-16;1
-50;20;5,55111512312578E-17;1
-50;22;0;NaN
-50;24;0;NaN
-50;26;0;NaN
-50;28;0;NaN
-50;30;0;NaN
-50;32;0;NaN
-50;34;0;NaN
-50;36;8,32667268468867E-17;1
-50;38;0;NaN
-50;40;0;NaN
-50;42;0;NaN
-50;44;0;NaN
-50;46;0;NaN
-50;48;0;NaN
-50;50;0;NaN
-50;52;5,55111512312578E-17;1
-50;54;1,11022302462516E-16;1
-50;56;0;NaN
-50;58;5,55111512312578E-17;1
-50;60;0;NaN
-50;62;1,11022302462516E-16;1
-50;64;2,77555756156289E-17;1
-50;66;0;NaN
-50;68;0;NaN
-50;70;1,11022302462516E-16;1
-50;72;0;NaN
-50;74;0;NaN
-50;76;0;NaN
-50;78;0;NaN
-50;80;0;NaN
-50;82;1,11022302462516E-16;1
-50;84;1,11022302462516E-16;1
-50;86;5,55111512312578E-17;1
-50;88;0;NaN
-50;90;1,11022302462516E-16;1
-50;92;5,55111512312578E-17;1
-50;94;0;NaN
-50;96;5,55111512312578E-17;1
-50;98;0;NaN
-48;-98;0;NaN
-48;-96;2,22044604925031E-16;1
-48;-94;1,11022302462516E-16;1
-48;-92;8,32667268468867E-17;1
-48;-90;1,11022302462516E-16;1
-48;-88;0;NaN
-48;-86;0;NaN
-48;-84;1,11022302462516E-16;1
-48;-82;5,55111512312578E-17;1
-48;-80;1,11022302462516E-16;1
-48;-78;1,11022302462516E-16;1
-48;-76;9,71445146547012E-17;1
-48;-74;0;NaN
-48;-72;0;NaN
-48;-70;2,77555756156289E-17;1
-48;-68;1,11022302462516E-16;1
-48;-66;0;NaN
-48;-64;1,11022302462516E-16;1
-48;-62;0;NaN
-48;-60;5,55111512312578E-17;1
-48;-58;0;NaN
-48;-56;0;NaN
-48;-54;1,11022302462516E-16;1
-48;-52;2,22044604925031E-16;1
-48;-50;0;NaN
-48;-48;2,77555756156289E-17;1
-48;-46;2,22044604925031E-16;1
-48;-44;0;NaN
-48;-42;5,55111512312578E-17;1
-48;-40;0;NaN
-48;-38;5,55111512312578E-17;1
-48;-36;1,11022302462516E-16;1
-48;-34;1,11022302462516E-16;1
-48;-32;4,16333634234434E-17;1
-48;-30;0;NaN
-48;-28;0;NaN
-48;-26;2,77555756156289E-17;1
-48;-24;1,11022302462516E-16;1
-48;-22;0;NaN
-48;-20;5,55111512312578E-17;1
-48;-18;0;NaN
-48;-16;5,55111512312578E-17;1
-48;-14;1,11022302462516E-16;1
-48;-12;1,11022302462516E-16;1
-48;-10;5,55111512312578E-17;1
-48;-8;0;NaN
-48;-6;1,11022302462516E-16;1
-48;-4;8,32667268468867E-17;1
-48;-2;0;NaN
-48;0;0;NaN
-48;2;5,55111512312578E-17;1
-48;4;1,11022302462516E-16;1
-48;6;5,55111512312578E-17;1
-48;8;0;NaN
-48;10;0;NaN
-48;12;1,11022302462516E-16;1
-48;14;1,11022302462516E-16;1
-48;16;1,11022302462516E-16;1
-48;18;5,55111512312578E-17;1
-48;20;0;NaN
-48;22;0;NaN
-48;24;1,11022302462516E-16;1
-48;26;0;NaN
-48;28;5,55111512312578E-17;1
-48;30;0;NaN
-48;32;0;NaN
-48;34;1,38777878078145E-16;1
-48;36;1,11022302462516E-16;1
-48;38;1,11022302462516E-16;1
-48;40;0;NaN
-48;42;1,11022302462516E-16;1
-48;44;0;NaN
-48;46;1,66533453693773E-16;1
-48;48;0;NaN
-48;50;0;NaN
-48;52;2,22044604925031E-16;1
-48;54;1,11022302462516E-16;1
-48;56;0;NaN
-48;58;0;NaN
-48;60;1,11022302462516E-16;1
-48;62;2,77555756156289E-17;1
-48;64;1,11022302462516E-16;1
-48;66;0;NaN
-48;68;1,66533453693773E-16;1
-48;70;0;NaN
-48;72;0;NaN
-48;74;0;NaN
-48;76;1,11022302462516E-16;1
-48;78;5,55111512312578E-17;1
-48;80;1,11022302462516E-16;1
-48;82;1,11022302462516E-16;1
-48;84;1,11022302462516E-16;1
-48;86;0;NaN
-48;88;0;NaN
-48;90;5,55111512312578E-17;1
-48;92;1,11022302462516E-16;1
-48;94;5,55111512312578E-17;1
-48;96;2,22044604925031E-16;1
-48;98;0;NaN
-46;-98;1,11022302462516E-16;1
-46;-96;1,11022302462516E-16;1
-46;-94;8,32667268468867E-17;1
-46;-92;1,11022302462516E-16;1
-46;-90;1,11022302462516E-16;1
-46;-88;5,55111512312578E-17;1
-46;-86;1,11022302462516E-16;1
-46;-84;5,55111512312578E-17;1
-46;-82;0;NaN
-46;-80;0;NaN
-46;-78;1,2490009027033E-16;1
-46;-76;1,11022302462516E-16;1
-46;-74;1,11022302462516E-16;1
-46;-72;2,77555756156289E-17;1
-46;-70;0;NaN
-46;-68;2,22044604925031E-16;1
-46;-66;0;NaN
-46;-64;1,11022302462516E-16;1
-46;-62;5,55111512312578E-17;1
-46;-60;0;NaN
-46;-58;0;NaN
-46;-56;0;NaN
-46;-54;2,22044604925031E-16;1
-46;-52;2,22044604925031E-16;1
-46;-50;2,77555756156289E-17;1
-46;-48;2,22044604925031E-16;1
-46;-46;2,22044604925031E-16;1
-46;-44;5,55111512312578E-17;1
-46;-42;0;NaN
-46;-40;2,77555756156289E-16;1
-46;-38;1,11022302462516E-16;1
-46;-36;1,11022302462516E-16;1
-46;-34;6,93889390390723E-17;1
-46;-32;1,11022302462516E-16;1
-46;-30;2,22044604925031E-16;1
-46;-28;2,77555756156289E-17;1
-46;-26;0;NaN
-46;-24;1,11022302462516E-16;1
-46;-22;0;NaN
-46;-20;1,11022302462516E-16;1
-46;-18;0;NaN
-46;-16;0;NaN
-46;-14;2,22044604925031E-16;1
-46;-12;5,55111512312578E-17;1
-46;-10;1,11022302462516E-16;1
-46;-8;1,11022302462516E-16;1
-46;-6;2,77555756156289E-17;1
-46;-4;0;NaN
-46;-2;2,22044604925031E-16;1
-46;0;0;NaN
-46;2;2,22044604925031E-16;1
-46;4;5,55111512312578E-17;1
-46;6;0;NaN
-46;8;1,11022302462516E-16;1
-46;10;1,11022302462516E-16;1
-46;12;1,11022302462516E-16;1
-46;14;2,22044604925031E-16;1
-46;16;5,55111512312578E-17;1
-46;18;0;NaN
-46;20;1,11022302462516E-16;1
-46;22;0;NaN
-46;24;1,11022302462516E-16;1
-46;26;5,55111512312578E-17;1
-46;28;0;NaN
-46;30;2,22044604925031E-16;1
-46;32;8,32667268468867E-17;1
-46;34;1,11022302462516E-16;1
-46;36;1,11022302462516E-16;1
-46;38;1,11022302462516E-16;1
-46;40;3,33066907387547E-16;1
-46;42;0;NaN
-46;44;5,55111512312578E-17;1
-46;46;2,22044604925031E-16;1
-46;48;1,66533453693773E-16;1
-46;50;0;NaN
-46;52;2,22044604925031E-16;1
-46;54;2,22044604925031E-16;1
-46;56;0;NaN
-46;58;0;NaN
-46;60;2,77555756156289E-17;1
-46;62;0;NaN
-46;64;1,11022302462516E-16;1
-46;66;0;NaN
-46;68;2,22044604925031E-16;1
-46;70;0;NaN
-46;72;0;NaN
-46;74;1,11022302462516E-16;1
-46;76;5,55111512312578E-17;1
-46;78;1,11022302462516E-16;1
-46;80;0;NaN
-46;82;0;NaN
-46;84;0;NaN
-46;86;1,11022302462516E-16;1
-46;88;5,55111512312578E-17;1
-46;90;1,11022302462516E-16;1
-46;92;5,55111512312578E-17;1
-46;94;1,11022302462516E-16;1
-46;96;1,11022302462516E-16;1
-46;98;1,38777878078145E-16;1
-44;-98;0;NaN
-44;-96;0;NaN
-44;-94;0;NaN
-44;-92;0;NaN
-44;-90;0;NaN
-44;-88;0;NaN
-44;-86;0;NaN
-44;-84;1,11022302462516E-16;1
-44;-82;0;NaN
-44;-80;1,38777878078145E-17;1
-44;-78;0;NaN
-44;-76;1,11022302462516E-16;1
-44;-74;0;NaN
-44;-72;0;NaN
-44;-70;0;NaN
-44;-68;0;NaN
-44;-66;0;NaN
-44;-64;0;NaN
-44;-62;0;NaN
-44;-60;1,11022302462516E-16;1
-44;-58;0;NaN
-44;-56;1,11022302462516E-16;1
-44;-54;0;NaN
-44;-52;0;NaN
-44;-50;0;NaN
-44;-48;0;NaN
-44;-46;5,55111512312578E-17;1
-44;-44;0;NaN
-44;-42;0;NaN
-44;-40;0;NaN
-44;-38;0;NaN
-44;-36;1,38777878078145E-17;1
-44;-34;0;NaN
-44;-32;0;NaN
-44;-30;2,77555756156289E-17;1
-44;-28;1,11022302462516E-16;1
-44;-26;0;NaN
-44;-24;0;NaN
-44;-22;0;NaN
-44;-20;0;NaN
-44;-18;1,11022302462516E-16;1
-44;-16;0;NaN
-44;-14;0;NaN
-44;-12;1,11022302462516E-16;1
-44;-10;0;NaN
-44;-8;0;NaN
-44;-6;0;NaN
-44;-4;1,11022302462516E-16;1
-44;-2;0;NaN
-44;0;0;NaN
-44;2;0;NaN
-44;4;1,11022302462516E-16;1
-44;6;0;NaN
-44;8;0;NaN
-44;10;0;NaN
-44;12;1,11022302462516E-16;1
-44;14;0;NaN
-44;16;0;NaN
-44;18;1,11022302462516E-16;1
-44;20;0;NaN
-44;22;0;NaN
-44;24;0;NaN
-44;26;0;NaN
-44;28;1,11022302462516E-16;1
-44;30;2,77555756156289E-17;1
-44;32;0;NaN
-44;34;0;NaN
-44;36;0;NaN
-44;38;0;NaN
-44;40;1,11022302462516E-16;1
-44;42;0;NaN
-44;44;0;NaN
-44;46;5,55111512312578E-17;1
-44;48;0;NaN
-44;50;0;NaN
-44;52;0;NaN
-44;54;0;NaN
-44;56;1,11022302462516E-16;1
-44;58;0;NaN
-44;60;1,11022302462516E-16;1
-44;62;0;NaN
-44;64;0;NaN
-44;66;0;NaN
-44;68;0;NaN
-44;70;0;NaN
-44;72;0;NaN
-44;74;0;NaN
-44;76;1,11022302462516E-16;1
-44;78;0;NaN
-44;80;0;NaN
-44;82;0;NaN
-44;84;1,11022302462516E-16;1
-44;86;0;NaN
-44;88;0;NaN
-44;90;0;NaN
-44;92;0;NaN
-44;94;0;NaN
-44;96;0;NaN
-44;98;0;NaN
-42;-98;2,77555756156289E-17;1
-42;-96;0;NaN
-42;-94;0;NaN
-42;-92;0;NaN
-42;-90;0;NaN
-42;-88;0;NaN
-42;-86;0;NaN
-42;-84;1,11022302462516E-16;1
-42;-82;1,38777878078145E-17;1
-42;-80;1,11022302462516E-16;1
-42;-78;0;NaN
-42;-76;8,32667268468867E-17;1
-42;-74;0;NaN
-42;-72;0;NaN
-42;-70;1,11022302462516E-16;1
-42;-68;0;NaN
-42;-66;5,55111512312578E-17;1
-42;-64;1,11022302462516E-16;1
-42;-62;1,11022302462516E-16;1
-42;-60;1,11022302462516E-16;1
-42;-58;1,11022302462516E-16;1
-42;-56;1,11022302462516E-16;1
-42;-54;1,38777878078145E-16;1
-42;-52;1,11022302462516E-16;1
-42;-50;0;NaN
-42;-48;5,55111512312578E-17;1
-42;-46;0;NaN
-42;-44;0;NaN
-42;-42;0;NaN
-42;-40;2,22044604925031E-16;1
-42;-38;6,93889390390723E-17;1
-42;-36;1,11022302462516E-16;1
-42;-34;0;NaN
-42;-32;1,38777878078145E-16;1
-42;-30;1,11022302462516E-16;1
-42;-28;0;NaN
-42;-26;1,66533453693773E-16;1
-42;-24;0;NaN
-42;-22;0;NaN
-42;-20;0;NaN
-42;-18;2,22044604925031E-16;1
-42;-16;5,55111512312578E-17;1
-42;-14;1,11022302462516E-16;1
-42;-12;1,11022302462516E-16;1
-42;-10;8,32667268468867E-17;1
-42;-8;1,11022302462516E-16;1
-42;-6;0;NaN
-42;-4;5,55111512312578E-17;1
-42;-2;1,11022302462516E-16;1
-42;0;0;NaN
-42;2;1,11022302462516E-16;1
-42;4;0;NaN
-42;6;0;NaN
-42;8;1,11022302462516E-16;1
-42;10;1,11022302462516E-16;1
-42;12;5,55111512312578E-17;1
-42;14;1,11022302462516E-16;1
-42;16;1,11022302462516E-16;1
-42;18;2,22044604925031E-16;1
-42;20;0;NaN
-42;22;5,55111512312578E-17;1
-42;24;0;NaN
-42;26;2,22044604925031E-16;1
-42;28;2,77555756156289E-17;1
-42;30;1,11022302462516E-16;1
-42;32;1,11022302462516E-16;1
-42;34;0;NaN
-42;36;1,11022302462516E-16;1
-42;38;1,11022302462516E-16;1
-42;40;1,66533453693773E-16;1
-42;42;0;NaN
-42;44;0;NaN
-42;46;0;NaN
-42;48;1,11022302462516E-16;1
-42;50;0;NaN
-42;52;1,11022302462516E-16;1
-42;54;1,11022302462516E-16;1
-42;56;1,38777878078145E-16;1
-42;58;1,11022302462516E-16;1
-42;60;1,11022302462516E-16;1
-42;62;5,55111512312578E-17;1
-42;64;1,11022302462516E-16;1
-42;66;5,55111512312578E-17;1
-42;68;0;NaN
-42;70;1,11022302462516E-16;1
-42;72;0;NaN
-42;74;0;NaN
-42;76;1,11022302462516E-16;1
-42;78;0;NaN
-42;80;1,11022302462516E-16;1
-42;82;0;NaN
-42;84;5,55111512312578E-17;1
-42;86;0;NaN
-42;88;0;NaN
-42;90;0;NaN
-42;92;0;NaN
-42;94;2,77555756156289E-17;1
-42;96;0;NaN
-42;98;0;NaN
-40;-98;1,11022302462516E-16;1
-40;-96;2,22044604925031E-16;1
-40;-94;0;NaN
-40;-92;1,11022302462516E-16;1
-40;-90;5,55111512312578E-17;1
-40;-88;0;NaN
-40;-86;1,11022302462516E-16;1
-40;-84;1,2490009027033E-16;1
-40;-82;0;NaN
-40;-80;0;NaN
-40;-78;8,32667268468867E-17;1
-40;-76;0;NaN
-40;-74;1,11022302462516E-16;1
-40;-72;5,55111512312578E-17;1
-40;-70;1,11022302462516E-16;1
-40;-68;1,66533453693773E-16;1
-40;-66;0;NaN
-40;-64;0;NaN
-40;-62;1,11022302462516E-16;1
-40;-60;0;NaN
-40;-58;1,11022302462516E-16;1
-40;-56;2,77555756156289E-17;1
-40;-54;1,11022302462516E-16;1
-40;-52;1,11022302462516E-16;1
-40;-50;0;NaN
-40;-48;0;NaN
-40;-46;2,77555756156289E-16;1
-40;-44;0;NaN
-40;-42;2,22044604925031E-16;1
-40;-40;6,93889390390723E-17;1
-40;-38;1,11022302462516E-16;1
-40;-36;1,11022302462516E-16;1
-40;-34;1,94289029309402E-16;1
-40;-32;1,11022302462516E-16;1
-40;-30;2,22044604925031E-16;1
-40;-28;0;NaN
-40;-26;1,11022302462516E-16;1
-40;-24;2,22044604925031E-16;1
-40;-22;1,11022302462516E-16;1
-40;-20;1,11022302462516E-16;1
-40;-18;5,55111512312578E-17;1
-40;-16;0;NaN
-40;-14;0;NaN
-40;-12;2,77555756156289E-17;1
-40;-10;0;NaN
-40;-8;1,11022302462516E-16;1
-40;-6;5,55111512312578E-17;1
-40;-4;1,11022302462516E-16;1
-40;-2;1,66533453693773E-16;1
-40;0;0;NaN
-40;2;2,22044604925031E-16;1
-40;4;1,11022302462516E-16;1
-40;6;1,11022302462516E-16;1
-40;8;1,11022302462516E-16;1
-40;10;5,55111512312578E-17;1
-40;12;0;NaN
-40;14;0;NaN
-40;16;0;NaN
-40;18;0;NaN
-40;20;1,66533453693773E-16;1
-40;22;1,11022302462516E-16;1
-40;24;2,22044604925031E-16;1
-40;26;8,32667268468867E-17;1
-40;28;0;NaN
-40;30;2,22044604925031E-16;1
-40;32;1,11022302462516E-16;1
-40;34;2,22044604925031E-16;1
-40;36;1,11022302462516E-16;1
-40;38;1,11022302462516E-16;1
-40;40;0;NaN
-40;42;1,66533453693773E-16;1
-40;44;1,11022302462516E-16;1
-40;46;3,33066907387547E-16;1
-40;48;0;NaN
-40;50;0;NaN
-40;52;1,11022302462516E-16;1
-40;54;1,38777878078145E-16;1
-40;56;0;NaN
-40;58;1,11022302462516E-16;1
-40;60;0;NaN
-40;62;1,11022302462516E-16;1
-40;64;0;NaN
-40;66;0;NaN
-40;68;2,22044604925031E-16;1
-40;70;5,55111512312578E-17;1
-40;72;1,11022302462516E-16;1
-40;74;1,11022302462516E-16;1
-40;76;0;NaN
-40;78;1,11022302462516E-16;1
-40;80;0;NaN
-40;82;0;NaN
-40;84;1,11022302462516E-16;1
-40;86;5,55111512312578E-17;1
-40;88;0;NaN
-40;90;0;NaN
-40;92;1,38777878078145E-16;1
-40;94;0;NaN
-40;96;2,22044604925031E-16;1
-40;98;5,55111512312578E-17;1
-38;-98;0;NaN
-38;-96;5,55111512312578E-17;1
-38;-94;0;NaN
-38;-92;5,55111512312578E-17;1
-38;-90;0;NaN
-38;-88;0;NaN
-38;-86;1,38777878078145E-17;1
-38;-84;0;NaN
-38;-82;0;NaN
-38;-80;8,32667268468867E-17;1
-38;-78;0;NaN
-38;-76;0;NaN
-38;-74;0;NaN
-38;-72;1,11022302462516E-16;1
-38;-70;0;NaN
-38;-68;1,11022302462516E-16;1
-38;-66;0;NaN
-38;-64;0;NaN
-38;-62;0;NaN
-38;-60;0;NaN
-38;-58;8,32667268468867E-17;1
-38;-56;0;NaN
-38;-54;0;NaN
-38;-52;5,55111512312578E-17;1
-38;-50;0;NaN
-38;-48;5,55111512312578E-17;1
-38;-46;1,11022302462516E-16;1
-38;-44;0;NaN
-38;-42;6,93889390390723E-17;1
-38;-40;1,11022302462516E-16;1
-38;-38;0;NaN
-38;-36;2,77555756156289E-17;1
-38;-34;1,11022302462516E-16;1
-38;-32;1,11022302462516E-16;1
-38;-30;5,55111512312578E-17;1
-38;-28;0;NaN
-38;-26;5,55111512312578E-17;1
-38;-24;1,11022302462516E-16;1
-38;-22;0;NaN
-38;-20;5,55111512312578E-17;1
-38;-18;1,11022302462516E-16;1
-38;-16;1,11022302462516E-16;1
-38;-14;2,77555756156289E-17;1
-38;-12;0;NaN
-38;-10;0;NaN
-38;-8;0;NaN
-38;-6;0;NaN
-38;-4;1,11022302462516E-16;1
-38;-2;0;NaN
-38;0;0;NaN
-38;2;0;NaN
-38;4;1,11022302462516E-16;1
-38;6;0;NaN
-38;8;0;NaN
-38;10;0;NaN
-38;12;1,11022302462516E-16;1
-38;14;0;NaN
-38;16;0;NaN
-38;18;1,11022302462516E-16;1
-38;20;0;NaN
-38;22;0;NaN
-38;24;1,38777878078145E-16;1
-38;26;1,11022302462516E-16;1
-38;28;0;NaN
-38;30;5,55111512312578E-17;1
-38;32;1,11022302462516E-16;1
-38;34;1,11022302462516E-16;1
-38;36;5,55111512312578E-17;1
-38;38;0;NaN
-38;40;1,11022302462516E-16;1
-38;42;1,11022302462516E-16;1
-38;44;0;NaN
-38;46;1,11022302462516E-16;1
-38;48;1,11022302462516E-16;1
-38;50;0;NaN
-38;52;2,77555756156289E-17;1
-38;54;0;NaN
-38;56;0;NaN
-38;58;5,55111512312578E-17;1
-38;60;0;NaN
-38;62;0;NaN
-38;64;0;NaN
-38;66;0;NaN
-38;68;5,55111512312578E-17;1
-38;70;0;NaN
-38;72;1,11022302462516E-16;1
-38;74;0;NaN
-38;76;0;NaN
-38;78;0;NaN
-38;80;5,55111512312578E-17;1
-38;82;0;NaN
-38;84;0;NaN
-38;86;0;NaN
-38;88;0;NaN
-38;90;2,77555756156289E-17;1
-38;92;1,11022302462516E-16;1
-38;94;0;NaN
-38;96;5,55111512312578E-17;1
-38;98;0;NaN
-36;-98;2,22044604925031E-16;1
-36;-96;1,11022302462516E-16;1
-36;-94;5,55111512312578E-17;1
-36;-92;1,11022302462516E-16;1
-36;-90;0;NaN
-36;-88;0;NaN
-36;-86;1,11022302462516E-16;1
-36;-84;1,11022302462516E-16;1
-36;-82;8,32667268468867E-17;1
-36;-80;1,11022302462516E-16;1
-36;-78;2,22044604925031E-16;1
-36;-76;0;NaN
-36;-74;1,11022302462516E-16;1
-36;-72;5,55111512312578E-17;1
-36;-70;0;NaN
-36;-68;2,22044604925031E-16;1
-36;-66;1,38777878078145E-17;1
-36;-64;1,11022302462516E-16;1
-36;-62;0;NaN
-36;-60;8,32667268468867E-17;1
-36;-58;2,22044604925031E-16;1
-36;-56;0;NaN
-36;-54;1,66533453693773E-16;1
-36;-52;1,11022302462516E-16;1
-36;-50;5,55111512312578E-17;1
-36;-48;1,11022302462516E-16;1
-36;-46;1,11022302462516E-16;1
-36;-44;1,38777878078145E-17;1
-36;-42;1,11022302462516E-16;1
-36;-40;1,11022302462516E-16;1
-36;-38;2,77555756156289E-17;1
-36;-36;2,22044604925031E-16;1
-36;-34;1,11022302462516E-16;1
-36;-32;1,66533453693773E-16;1
-36;-30;1,11022302462516E-16;1
-36;-28;1,11022302462516E-16;1
-36;-26;1,11022302462516E-16;1
-36;-24;2,22044604925031E-16;1
-36;-22;1,38777878078145E-17;1
-36;-20;1,11022302462516E-16;1
-36;-18;1,11022302462516E-16;1
-36;-16;8,32667268468867E-17;1
-36;-14;2,22044604925031E-16;1
-36;-12;1,11022302462516E-16;1
-36;-10;5,55111512312578E-17;1
-36;-8;2,22044604925031E-16;1
-36;-6;0;NaN
-36;-4;0;NaN
-36;-2;1,11022302462516E-16;1
-36;0;0;NaN
-36;2;1,11022302462516E-16;1
-36;4;0;NaN
-36;6;0;NaN
-36;8;2,22044604925031E-16;1
-36;10;1,11022302462516E-16;1
-36;12;1,11022302462516E-16;1
-36;14;2,22044604925031E-16;1
-36;16;5,55111512312578E-17;1
-36;18;1,11022302462516E-16;1
-36;20;1,11022302462516E-16;1
-36;22;2,77555756156289E-17;1
-36;24;2,22044604925031E-16;1
-36;26;1,11022302462516E-16;1
-36;28;1,11022302462516E-16;1
-36;30;1,11022302462516E-16;1
-36;32;1,11022302462516E-16;1
-36;34;5,55111512312578E-17;1
-36;36;2,22044604925031E-16;1
-36;38;5,55111512312578E-17;1
-36;40;1,11022302462516E-16;1
-36;42;1,11022302462516E-16;1
-36;44;0;NaN
-36;46;1,11022302462516E-16;1
-36;48;1,11022302462516E-16;1
-36;50;8,32667268468867E-17;1
-36;52;1,11022302462516E-16;1
-36;54;2,22044604925031E-16;1
-36;56;5,55111512312578E-17;1
-36;58;2,22044604925031E-16;1
-36;60;1,11022302462516E-16;1
-36;62;0;NaN
-36;64;1,11022302462516E-16;1
-36;66;0;NaN
-36;68;2,22044604925031E-16;1
-36;70;0;NaN
-36;72;5,55111512312578E-17;1
-36;74;1,11022302462516E-16;1
-36;76;0;NaN
-36;78;1,66533453693773E-16;1
-36;80;1,11022302462516E-16;1
-36;82;5,55111512312578E-17;1
-36;84;1,11022302462516E-16;1
-36;86;1,11022302462516E-16;1
-36;88;0;NaN
-36;90;0;NaN
-36;92;1,11022302462516E-16;1
-36;94;5,55111512312578E-17;1
-36;96;1,11022302462516E-16;1
-36;98;2,22044604925031E-16;1
-34;-98;0;NaN
-34;-96;2,77555756156289E-16;1
-34;-94;0;NaN
-34;-92;1,11022302462516E-16;1
-34;-90;9,71445146547012E-17;1
-34;-88;0;NaN
-34;-86;0;NaN
-34;-84;8,32667268468867E-17;1
-34;-82;1,11022302462516E-16;1
-34;-80;2,22044604925031E-16;1
-34;-78;0;NaN
-34;-76;1,11022302462516E-16;1
-34;-74;5,55111512312578E-17;1
-34;-72;1,11022302462516E-16;1
-34;-70;1,11022302462516E-16;1
-34;-68;0;NaN
-34;-66;0;NaN
-34;-64;1,11022302462516E-16;1
-34;-62;2,77555756156289E-17;1
-34;-60;0;NaN
-34;-58;1,11022302462516E-16;1
-34;-56;5,55111512312578E-17;1
-34;-54;1,11022302462516E-16;1
-34;-52;5,55111512312578E-17;1
-34;-50;0;NaN
-34;-48;1,11022302462516E-16;1
-34;-46;6,93889390390723E-17;1
-34;-44;0;NaN
-34;-42;0;NaN
-34;-40;1,94289029309402E-16;1
-34;-38;1,11022302462516E-16;1
-34;-36;1,11022302462516E-16;1
-34;-34;5,55111512312578E-17;1
-34;-32;0;NaN
-34;-30;1,11022302462516E-16;1
-34;-28;0;NaN
-34;-26;0;NaN
-34;-24;1,66533453693773E-16;1
-34;-22;0;NaN
-34;-20;0;NaN
-34;-18;2,77555756156289E-17;1
-34;-16;0;NaN
-34;-14;2,22044604925031E-16;1
-34;-12;5,55111512312578E-17;1
-34;-10;0;NaN
-34;-8;5,55111512312578E-17;1
-34;-6;1,11022302462516E-16;1
-34;-4;0;NaN
-34;-2;1,11022302462516E-16;1
-34;0;0;NaN
-34;2;1,11022302462516E-16;1
-34;4;5,55111512312578E-17;1
-34;6;0;NaN
-34;8;1,11022302462516E-16;1
-34;10;0;NaN
-34;12;0;NaN
-34;14;2,77555756156289E-16;1
-34;16;0;NaN
-34;18;0;NaN
-34;20;2,77555756156289E-17;1
-34;22;0;NaN
