angle; absoluteError; relativeError
-56;4;2,22044604925031E-16;1
-56;6;1,11022302462516E-16;1
-56;8;0;NaN
-56;10;0;NaN
-56;12;0;NaN
-56;14;1,11022302462516E-16;1
-56;16;0;NaN
-56;18;0;NaN
-56;20;0;NaN
-56;22;0;NaN
-56;24;2,22044604925031E-16;1
-56;26;2,77555756156289E-17;1
-56;28;5,55111512312578E-17;1
-56;30;2,22044604925031E-16;1
-56;32;6,24500451351651E-17;1
-56;34;5,55111512312578E-17;1
-56;36;0;NaN
-56;38;2,77555756156289E-17;1
-56;40;5,55111512312578E-17;1
-56;42;0;NaN
-56;44;0;NaN
-56;46;1,11022302462516E-16;1
-56;48;0;NaN
-56;50;0;NaN
-56;52;0;NaN
-56;54;0;NaN
-56;56;0;NaN
-56;58;0;NaN
-56;60;1,11022302462516E-16;1
-56;62;0;NaN
-56;64;0;NaN
-56;66;0;NaN
-56;68;2,22044604925031E-16;1
-56;70;5,55111512312578E-17;1
-56;72;0;NaN
-56;74;2,22044604925031E-16;1
-56;76;4,16333634234434E-17;1
-56;78;3,64291929955129E-17;1
-56;80;0;NaN
-56;82;2,77555756156289E-17;1
-56;84;5,55111512312578E-17;1
-56;86;0;NaN
-56;88;0;NaN
-56;90;0;NaN
-56;92;2,22044604925031E-16;1
-56;94;0;NaN
-56;96;1,11022302462516E-16;1
-56;98;0;NaN
-54;-98;2,94902990916057E-17;1
-54;-96;0;NaN
-54;-94;0;NaN
-54;-92;5,55111512312578E-17;1
-54;-90;2,22044604925031E-16;1
-54;-88;0;NaN
-54;-86;1,11022302462516E-16;1
-54;-84;0;NaN
-54;-82;0;NaN
-54;-80;5,55111512312578E-17;1
-54;-78;2,22044604925031E-16;1
-54;-76;0;NaN
-54;-74;0;NaN
-54;-72;1,11022302462516E-16;1
-54;-70;2,22044604925031E-16;1
-54;-68;0;NaN
-54;-66;0;NaN
-54;-64;0;NaN
-54;-62;8,32667268468867E-17;1
-54;-60;1,11022302462516E-16;1
-54;-58;0;NaN
-54;-56;6,93889390390723E-17;1
-54;-54;0;NaN
-54;-52;0;NaN
-54;-50;5,55111512312578E-17;1
-54;-48;2,77555756156289E-17;1
-54;-46;2,22044604925031E-16;1
-54;-44;0;NaN
-54;-42;0;NaN
-54;-40;2,22044604925031E-16;1
-54;-38;0;NaN
-54;-36;5,55111512312578E-17;1
-54;-34;2,22044604925031E-16;1
-54;-32;0;NaN
-54;-30;5,55111512312578E-17;1
-54;-28;1,11022302462516E-16;1
-54;-26;2,22044604925031E-16;1
-54;-24;5,55111512312578E-17;1
-54;-22;0;NaN
-54;-20;0;NaN
-54;-18;8,32667268468867E-17;1
-54;-16;0;NaN
-54;-14;0;NaN
-54;-12;7,28583859910259E-17;1
-54;-10;8,15320033709099E-17;1
-54;-8;0;NaN
-54;-6;5,55111512312578E-17;1
-54;-4;8,32667268468867E-17;1
-54;-2;2,22044604925031E-16;1
-54;0;0;NaN
-54;2;5,55111512312578E-17;1
-54;4;0;NaN
-54;6;0;NaN
-54;8;0;NaN
-54;10;0;NaN
-54;12;2,22044604925031E-16;1
-54;14;0;NaN
-54;16;0;NaN
-54;18;2,22044604925031E-16;1
-54;20;5,55111512312578E-17;1
-54;22;0;NaN
-54;24;2,22044604925031E-16;1
-54;26;1,11022302462516E-16;1
-54;28;0;NaN
-54;30;2,22044604925031E-16;1
-54;32;6,93889390390723E-18;1
-54;34;1,38777878078145E-17;1
-54;36;2,22044604925031E-16;1
-54;38;0;NaN
-54;40;2,77555756156289E-17;1
-54;42;2,22044604925031E-16;1
-54;44;1,11022302462516E-16;1
-54;46;0;NaN
-54;48;2,22044604925031E-16;1
-54;50;0;NaN
-54;52;0;NaN
-54;54;0;NaN
-54;56;0;NaN
-54;58;5,55111512312578E-17;1
-54;60;1,11022302462516E-16;1
-54;62;2,22044604925031E-16;1
-54;64;5,55111512312578E-17;1
-54;66;1,11022302462516E-16;1
-54;68;2,22044604925031E-16;1
-54;70;5,55111512312578E-17;1
-54;72;5,55111512312578E-17;1
-54;74;2,22044604925031E-16;1
-54;76;3,12250225675825E-17;1
-54;78;3,46944695195361E-17;1
-54;80;2,22044604925031E-16;1
-54;82;0;NaN
-54;84;0;NaN
-54;86;0;NaN
-54;88;1,11022302462516E-16;1
-54;90;1,11022302462516E-16;1
-54;92;0;NaN
-54;94;1,11022302462516E-16;1
-54;96;5,55111512312578E-17;1
-54;98;0;NaN
-52;-98;2,22044604925031E-16;1
-52;-96;1,0842021724855E-17;1
-52;-94;0;NaN
-52;-92;0;NaN
-52;-90;8,32667268468867E-17;1
-52;-88;0;NaN
-52;-86;2,22044604925031E-16;1
-52;-84;0;NaN
-52;-82;0;NaN
-52;-80;0;NaN
-52;-78;0;NaN
-52;-76;5,55111512312578E-17;1
-52;-74;0;NaN
-52;-72;2,22044604925031E-16;1
-52;-70;2,77555756156289E-17;1
-52;-68;2,22044604925031E-16;1
-52;-66;0;NaN
-52;-64;9,71445146547012E-17;1
-52;-62;2,22044604925031E-16;1
-52;-60;0;NaN
-52;-58;3,29597460435593E-17;1
-52;-56;2,22044604925031E-16;1
-52;-54;0;NaN
-52;-52;0;NaN
-52;-50;0;NaN
-52;-48;0;NaN
-52;-46;1,38777878078145E-17;1
-52;-44;2,22044604925031E-16;1
-52;-42;0;NaN
-52;-40;0;NaN
-52;-38;0;NaN
-52;-36;2,22044604925031E-16;1
-52;-34;0;NaN
-52;-32;5,55111512312578E-17;1
-52;-30;0;NaN
-52;-28;0;NaN
-52;-26;8,32667268468867E-17;1
-52;-24;0;NaN
-52;-22;1,11022302462516E-16;1
-52;-20;2,77555756156289E-17;1
-52;-18;0;NaN
-52;-16;2,22044604925031E-16;1
-52;-14;4,33680868994202E-18;1
-52;-12;0;NaN
-52;-10;2,22044604925031E-16;1
-52;-8;2,90566182226115E-17;1
-52;-6;2,22044604925031E-16;1
-52;-4;2,22044604925031E-16;1
-52;-2;2,77555756156289E-17;1
-52;0;1,11022302462516E-16;1
-52;2;0;NaN
-52;4;5,55111512312578E-17;1
-52;6;0;NaN
-52;8;0;NaN
-52;10;1,11022302462516E-16;1
-52;12;5,55111512312578E-17;1
-52;14;0;NaN
-52;16;0;NaN
-52;18;8,32667268468867E-17;1
-52;20;0;NaN
-52;22;1,11022302462516E-16;1
-52;24;1,38777878078145E-17;1
-52;26;0;NaN
-52;28;0;NaN
-52;30;1,73472347597681E-18;1
-52;32;0;NaN
-52;34;2,22044604925031E-16;1
-52;36;6,07153216591882E-18;1
-52;38;2,22044604925031E-16;1
-52;40;2,22044604925031E-16;1
-52;42;4,16333634234434E-17;1
-52;44;0;NaN
-52;46;0;NaN
-52;48;2,77555756156289E-17;1
-52;50;0;NaN
-52;52;0;NaN
-52;54;0;NaN
-52;56;0;NaN
-52;58;0;NaN
-52;60;1,11022302462516E-16;1
-52;62;1,11022302462516E-16;1
-52;64;2,22044604925031E-16;1
-52;66;1,11022302462516E-16;1
-52;68;0;NaN
-52;70;2,22044604925031E-16;1
-52;72;0;NaN
-52;74;2,84060969191202E-17;1
-52;76;0;NaN
-52;78;2,22044604925031E-16;1
-52;80;8,67361737988404E-18;1
-52;82;0;NaN
-52;84;0;NaN
-52;86;6,93889390390723E-17;1
-52;88;0;NaN
-52;90;0;NaN
-52;92;8,32667268468867E-17;1
-52;94;1,11022302462516E-16;1
-52;96;2,22044604925031E-16;1
-52;98;5,55111512312578E-17;1
-50;-98;0;NaN
-50;-96;0;NaN
-50;-94;3,12250225675825E-17;1
-50;-92;0;NaN
-50;-90;2,22044604925031E-16;1
-50;-88;5,55111512312578E-17;1
-50;-86;0;NaN
-50;-84;0;NaN
-50;-82;0;NaN
-50;-80;1,11022302462516E-16;1
-50;-78;0;NaN
-50;-76;0;NaN
-50;-74;1,11022302462516E-16;1
-50;-72;0;NaN
-50;-70;0;NaN
-50;-68;0;NaN
-50;-66;0;NaN
-50;-64;0;NaN
-50;-62;5,55111512312578E-17;1
-50;-60;6,93889390390723E-18;1
-50;-58;0;NaN
-50;-56;0;NaN
-50;-54;5,55111512312578E-17;1
-50;-52;0;NaN
-50;-50;0;NaN
-50;-48;0;NaN
-50;-46;0;NaN
-50;-44;0;NaN
-50;-42;1,11022302462516E-16;1
-50;-40;0;NaN
-50;-38;0;NaN
-50;-36;1,11022302462516E-16;1
-50;-34;0;NaN
-50;-32;0;NaN
-50;-30;1,11022302462516E-16;1
-50;-28;0;NaN
-50;-26;0;NaN
-50;-24;0;NaN
-50;-22;5,55111512312578E-17;1
-50;-20;2,22044604925031E-16;1
-50;-18;5,55111512312578E-17;1
-50;-16;2,42861286636753E-17;1
-50;-14;0;NaN
-50;-12;5,55111512312578E-17;1
-50;-10;0;NaN
-50;-8;2,22044604925031E-16;1
-50;-6;6,93889390390723E-18;1
-50;-4;0;NaN
-50;-2;0;NaN
-50;0;0;NaN
-50;2;1,11022302462516E-16;1
-50;4;0;NaN
-50;6;1,11022302462516E-16;1
-50;8;0;NaN
-50;10;0;NaN
-50;12;0;NaN
-50;14;0;NaN
-50;16;0;NaN
-50;18;2,22044604925031E-16;1
-50;20;0;NaN
-50;22;5,55111512312578E-17;1
-50;24;0;NaN
-50;26;1,11022302462516E-16;1
-50;28;4,33680868994202E-17;1
-50;30;2,22044604925031E-16;1
-50;32;5,55111512312578E-17;1
-50;34;0;NaN
-50;36;0;NaN
-50;38;2,77555756156289E-17;1
-50;40;1,11022302462516E-16;1
-50;42;2,22044604925031E-16;1
-50;44;0;NaN
-50;46;0;NaN
-50;48;2,22044604925031E-16;1
-50;50;0;NaN
-50;52;0;NaN
-50;54;0;NaN
-50;56;0;NaN
-50;58;1,11022302462516E-16;1
-50;60;0;NaN
-50;62;2,22044604925031E-16;1
-50;64;0;NaN
-50;66;5,55111512312578E-17;1
-50;68;2,22044604925031E-16;1
-50;70;1,11022302462516E-16;1
-50;72;8,67361737988404E-18;1
-50;74;0;NaN
-50;76;5,55111512312578E-17;1
-50;78;0;NaN
-50;80;0;NaN
-50;82;2,77555756156289E-17;1
-50;84;5,55111512312578E-17;1
-50;86;2,22044604925031E-16;1
-50;88;0;NaN
-50;90;0;NaN
-50;92;0;NaN
-50;94;0;NaN
-50;96;1,11022302462516E-16;1
-50;98;0;NaN
-48;-98;2,77555756156289E-17;1
-48;-96;0;NaN
-48;-94;0;NaN
-48;-92;4,33680868994202E-17;1
-48;-90;0;NaN
-48;-88;1,11022302462516E-16;1
-48;-86;8,32667268468867E-17;1
-48;-84;2,22044604925031E-16;1
-48;-82;0;NaN
-48;-80;0;NaN
-48;-78;2,22044604925031E-16;1
-48;-76;2,22044604925031E-16;1
-48;-74;2,77555756156289E-17;1
-48;-72;0;NaN
-48;-70;0;NaN
-48;-68;2,77555756156289E-17;1
-48;-66;0;NaN
-48;-64;2,22044604925031E-16;1
-48;-62;7,63278329429795E-17;1
-48;-60;5,55111512312578E-17;1
-48;-58;2,22044604925031E-16;1
-48;-56;8,32667268468867E-17;1
-48;-54;2,77555756156289E-17;1
-48;-52;0;NaN
-48;-50;0;NaN
-48;-48;0;NaN
-48;-46;0;NaN
-48;-44;0;NaN
-48;-42;2,77555756156289E-17;1
-48;-40;0;NaN
-48;-38;2,22044604925031E-16;1
-48;-36;5,55111512312578E-17;1
-48;-34;2,22044604925031E-16;1
-48;-32;0;NaN
-48;-30;0;NaN
-48;-28;0;NaN
-48;-26;2,22044604925031E-16;1
-48;-24;2,77555756156289E-17;1
-48;-22;0;NaN
-48;-20;2,22044604925031E-16;1
-48;-18;7,28583859910259E-17;1
-48;-16;0;NaN
-48;-14;2,22044604925031E-16;1
-48;-12;8,32667268468867E-17;1
-48;-10;5,55111512312578E-17;1
-48;-8;0;NaN
-48;-6;0;NaN
-48;-4;6,93889390390723E-17;1
-48;-2;2,22044604925031E-16;1
-48;0;0;NaN
-48;2;0;NaN
-48;4;2,22044604925031E-16;1
-48;6;0;NaN
-48;8;2,77555756156289E-17;1
-48;10;0;NaN
-48;12;2,22044604925031E-16;1
-48;14;0;NaN
-48;16;2,22044604925031E-16;1
-48;18;0;NaN
-48;20;2,77555756156289E-17;1
-48;22;0;NaN
-48;24;0;NaN
-48;26;6,93889390390723E-17;1
-48;28;0;NaN
-48;30;0;NaN
-48;32;5,55111512312578E-17;1
-48;34;0;NaN
-48;36;0;NaN
-48;38;5,55111512312578E-17;1
-48;40;2,77555756156289E-17;1
-48;42;0;NaN
-48;44;0;NaN
-48;46;0;NaN
-48;48;0;NaN
-48;50;2,22044604925031E-16;1
-48;52;2,77555756156289E-17;1
-48;54;2,22044604925031E-16;1
-48;56;0;NaN
-48;58;0;NaN
-48;60;0;NaN
-48;62;0;NaN
-48;64;8,32667268468867E-17;1
-48;66;1,11022302462516E-16;1
-48;68;0;NaN
-48;70;2,60208521396521E-17;1
-48;72;1,11022302462516E-16;1
-48;74;0;NaN
-48;76;0;NaN
-48;78;0;NaN
-48;80;2,22044604925031E-16;1
-48;82;5,55111512312578E-17;1
-48;84;2,77555756156289E-17;1
-48;86;0;NaN
-48;88;0;NaN
-48;90;5,55111512312578E-17;1
-48;92;2,22044604925031E-16;1
-48;94;0;NaN
-48;96;2,77555756156289E-17;1
-48;98;0;NaN
-46;-98;0;NaN
-46;-96;1,38777878078145E-17;1
-46;-94;0;NaN
-46;-92;2,22044604925031E-16;1
-46;-90;7,37257477290143E-17;1
-46;-88;1,11022302462516E-16;1
-46;-86;0;NaN
-46;-84;2,77555756156289E-17;1
-46;-82;1,11022302462516E-16;1
-46;-80;2,22044604925031E-16;1
-46;-78;5,55111512312578E-17;1
-46;-76;0;NaN
-46;-74;0;NaN
-46;-72;1,11022302462516E-16;1
-46;-70;5,55111512312578E-17;1
-46;-68;0;NaN
-46;-66;0;NaN
-46;-64;9,0205620750794E-17;1
-46;-62;2,22044604925031E-16;1
-46;-60;0;NaN
-46;-58;1,38777878078145E-17;1
-46;-56;0;NaN
-46;-54;2,22044604925031E-16;1
-46;-52;1,38777878078145E-17;1
-46;-50;0;NaN
-46;-48;0;NaN
-46;-46;0;NaN
-46;-44;0;NaN
-46;-42;0;NaN
-46;-40;0;NaN
-46;-38;0;NaN
-46;-36;0;NaN
-46;-34;0;NaN
-46;-32;0;NaN
-46;-30;0;NaN
-46;-28;1,11022302462516E-16;1
-46;-26;1,11022302462516E-16;1
-46;-24;2,22044604925031E-16;1
-46;-22;1,11022302462516E-16;1
-46;-20;2,25514051876985E-17;1
-46;-18;0;NaN
-46;-16;0;NaN
-46;-14;1,38777878078145E-17;1
-46;-12;2,22044604925031E-16;1
-46;-10;2,22044604925031E-16;1
-46;-8;2,77555756156289E-17;1
-46;-6;2,22044604925031E-16;1
-46;-4;0;NaN
-46;-2;1,99493199737333E-17;1
-46;0;1,11022302462516E-16;1
-46;2;0;NaN
-46;4;8,32667268468867E-17;1
-46;6;1,11022302462516E-16;1
-46;8;0;NaN
-46;10;0;NaN
-46;12;5,55111512312578E-17;1
-46;14;0;NaN
-46;16;0;NaN
-46;18;5,55111512312578E-17;1
-46;20;0;NaN
-46;22;1,11022302462516E-16;1
-46;24;1,51788304147971E-17;1
-46;26;0;NaN
-46;28;0;NaN
-46;30;0;NaN
-46;32;2,22044604925031E-16;1
-46;34;0;NaN
-46;36;1,38777878078145E-17;1
-46;38;0;NaN
-46;40;0;NaN
-46;42;3,64291929955129E-17;1
-46;44;1,11022302462516E-16;1
-46;46;0;NaN
-46;48;0;NaN
-46;50;0;NaN
-46;52;0;NaN
-46;54;0;NaN
-46;56;1,11022302462516E-16;1
-46;58;2,22044604925031E-16;1
-46;60;1,11022302462516E-16;1
-46;62;5,55111512312578E-17;1
-46;64;0;NaN
-46;66;1,11022302462516E-16;1
-46;68;2,16840434497101E-18;1
-46;70;0;NaN
-46;72;0;NaN
-46;74;2,77555756156289E-17;1
-46;76;0;NaN
-46;78;2,22044604925031E-16;1
-46;80;0;NaN
-46;82;0;NaN
-46;84;2,22044604925031E-16;1
-46;86;6,59194920871187E-17;1
-46;88;1,11022302462516E-16;1
-46;90;0;NaN
-46;92;5,55111512312578E-17;1
-46;94;0;NaN
-46;96;0;NaN
-46;98;0;NaN
-44;-98;0;NaN
-44;-96;1,11022302462516E-16;1
-44;-94;5,55111512312578E-17;1
-44;-92;1,11022302462516E-16;1
-44;-90;1,11022302462516E-16;1
-44;-88;3,46944695195361E-18;1
-44;-86;1,11022302462516E-16;1
-44;-84;0;NaN
-44;-82;0;NaN
-44;-80;2,22044604925031E-16;1
-44;-78;0;NaN
-44;-76;0;NaN
-44;-74;2,22044604925031E-16;1
-44;-72;0;NaN
-44;-70;0;NaN
-44;-68;0;NaN
-44;-66;6,93889390390723E-18;1
-44;-64;0;NaN
-44;-62;1,11022302462516E-16;1
-44;-60;0;NaN
-44;-58;0;NaN
-44;-56;0;NaN
-44;-54;0;NaN
-44;-52;2,22044604925031E-16;1
-44;-50;0;NaN
-44;-48;0;NaN
-44;-46;0;NaN
-44;-44;0;NaN
-44;-42;0;NaN
-44;-40;1,11022302462516E-16;1
-44;-38;5,55111512312578E-17;1
-44;-36;0;NaN
-44;-34;0;NaN
-44;-32;0;NaN
-44;-30;2,22044604925031E-16;1
-44;-28;5,55111512312578E-17;1
-44;-26;0;NaN
-44;-24;1,11022302462516E-16;1
-44;-22;0;NaN
-44;-20;1,11022302462516E-16;1
-44;-18;0;NaN
-44;-16;0;NaN
-44;-14;2,22044604925031E-16;1
-44;-12;0;NaN
-44;-10;0;NaN
-44;-8;1,11022302462516E-16;1
-44;-6;5,55111512312578E-17;1
-44;-4;1,11022302462516E-16;1
-44;-2;0;NaN
-44;0;0;NaN
-44;2;1,11022302462516E-16;1
-44;4;0;NaN
-44;6;0;NaN
-44;8;2,22044604925031E-16;1
-44;10;0;NaN
-44;12;1,11022302462516E-16;1
-44;14;0;NaN
-44;16;0;NaN
-44;18;0;NaN
-44;20;1,11022302462516E-16;1
-44;22;0;NaN
-44;24;0;NaN
-44;26;0;NaN
-44;28;0;NaN
-44;30;0;NaN
-44;32;0;NaN
-44;34;0;NaN
-44;36;0;NaN
-44;38;0;NaN
-44;40;0;NaN
-44;42;1,11022302462516E-16;1
-44;44;0;NaN
-44;46;1,11022302462516E-16;1
-44;48;0;NaN
-44;50;0;NaN
-44;52;0;NaN
-44;54;1,11022302462516E-16;1
-44;56;0;NaN
-44;58;0;NaN
-44;60;5,55111512312578E-17;1
-44;62;0;NaN
-44;64;1,11022302462516E-16;1
-44;66;0;NaN
-44;68;0;NaN
-44;70;0;NaN
-44;72;5,55111512312578E-17;1
-44;74;0;NaN
-44;76;0;NaN
-44;78;0;NaN
-44;80;1,11022302462516E-16;1
-44;82;5,55111512312578E-17;1
-44;84;1,11022302462516E-16;1
-44;86;1,11022302462516E-16;1
-44;88;6,93889390390723E-18;1
-44;90;0;NaN
-44;92;1,11022302462516E-16;1
-44;94;2,77555756156289E-17;1
-44;96;0;NaN
-44;98;0;NaN
-42;-98;5,55111512312578E-17;1
-42;-96;0;NaN
-42;-94;0;NaN
-42;-92;0;NaN
-42;-90;0;NaN
-42;-88;0;NaN
-42;-86;3,20923843055709E-17;1
-42;-84;0;NaN
-42;-82;0;NaN
-42;-80;2,77555756156289E-17;1
-42;-78;0;NaN
-42;-76;2,22044604925031E-16;1
-42;-74;1,38777878078145E-17;1
-42;-72;0;NaN
-42;-70;2,22044604925031E-16;1
-42;-68;3,81639164714898E-17;1
-42;-66;0;NaN
-42;-64;2,22044604925031E-16;1
-42;-62;8,32667268468867E-17;1
-42;-60;0;NaN
-42;-58;0;NaN
-42;-56;5,55111512312578E-17;1
-42;-54;0;NaN
-42;-52;0;NaN
-42;-50;1,11022302462516E-16;1
-42;-48;2,77555756156289E-17;1
-42;-46;0;NaN
-42;-44;0;NaN
-42;-42;0;NaN
-42;-40;0;NaN
-42;-38;0;NaN
-42;-36;5,55111512312578E-17;1
-42;-34;0;NaN
-42;-32;0;NaN
-42;-30;4,16333634234434E-17;1
-42;-28;2,22044604925031E-16;1
-42;-26;2,22044604925031E-16;1
-42;-24;5,20417042793042E-17;1
-42;-22;1,11022302462516E-16;1
-42;-20;2,22044604925031E-16;1
-42;-18;5,55111512312578E-17;1
-42;-16;0;NaN
-42;-14;0;NaN
-42;-12;5,55111512312578E-17;1
-42;-10;0;NaN
-42;-8;2,22044604925031E-16;1
-42;-6;0;NaN
-42;-4;2,77555756156289E-17;1
-42;-2;0;NaN
-42;0;0;NaN
-42;2;1,64798730217797E-17;1
-42;4;2,22044604925031E-16;1
-42;6;2,22044604925031E-16;1
-42;8;1,38777878078145E-17;1
-42;10;2,22044604925031E-16;1
-42;12;2,22044604925031E-16;1
-42;14;2,77555756156289E-17;1
-42;16;2,22044604925031E-16;1
-42;18;0;NaN
-42;20;1,47451495458029E-17;1
-42;22;0;NaN
-42;24;0;NaN
-42;26;2,77555756156289E-17;1
-42;28;0;NaN
-42;30;0;NaN
-42;32;5,55111512312578E-17;1
-42;34;5,55111512312578E-17;1
-42;36;0;NaN
-42;38;1,11022302462516E-16;1
-42;40;5,55111512312578E-17;1
-42;42;0;NaN
-42;44;1,11022302462516E-16;1
-42;46;3,64291929955129E-17;1
-42;48;0;NaN
-42;50;2,22044604925031E-16;1
-42;52;4,16333634234434E-17;1
-42;54;2,22044604925031E-16;1
-42;56;0;NaN
-42;58;1,38777878078145E-17;1
-42;60;0;NaN
-42;62;0;NaN
-42;64;5,03069808033274E-17;1
-42;66;1,11022302462516E-16;1
-42;68;0;NaN
-42;70;0;NaN
-42;72;0;NaN
-42;74;0;NaN
-42;76;0;NaN
-42;78;0;NaN
-42;80;2,22044604925031E-16;1
-42;82;1,11022302462516E-16;1
-42;84;2,77555756156289E-17;1
-42;86;0;NaN
-42;88;1,11022302462516E-16;1
-42;90;3,81639164714898E-17;1
-42;92;0;NaN
-42;94;0;NaN
-42;96;5,55111512312578E-17;1
-42;98;0;NaN
-40;-98;0;NaN
-40;-96;2,77555756156289E-17;1
-40;-94;0;NaN
-40;-92;2,22044604925031E-16;1
-40;-90;8,32667268468867E-17;1
-40;-88;1,11022302462516E-16;1
-40;-86;0;NaN
-40;-84;3,46944695195361E-18;1
-40;-82;0;NaN
-40;-80;0;NaN
-40;-78;2,77555756156289E-17;1
-40;-76;5,55111512312578E-17;1
-40;-74;2,22044604925031E-16;1
-40;-72;0;NaN
-40;-70;5,20417042793042E-17;1
-40;-68;0;NaN
-40;-66;0;NaN
-40;-64;8,32667268468867E-17;1
-40;-62;0;NaN
-40;-60;0;NaN
-40;-58;5,55111512312578E-17;1
-40;-56;0;NaN
-40;-54;2,22044604925031E-16;1
-40;-52;0;NaN
-40;-50;0;NaN
-40;-48;0;NaN
-40;-46;0;NaN
-40;-44;1,11022302462516E-16;1
-40;-42;0;NaN
-40;-40;0;NaN
-40;-38;5,55111512312578E-17;1
-40;-36;0;NaN
-40;-34;2,77555756156289E-17;1
-40;-32;2,77555756156289E-17;1
-40;-30;0;NaN
-40;-28;0;NaN
-40;-26;9,36750677027476E-17;1
-40;-24;2,22044604925031E-16;1
-40;-22;0;NaN
-40;-20;2,77555756156289E-17;1
-40;-18;0;NaN
-40;-16;2,22044604925031E-16;1
-40;-14;0;NaN
-40;-12;2,22044604925031E-16;1
-40;-10;0;NaN
-40;-8;5,55111512312578E-17;1
-40;-6;2,22044604925031E-16;1
-40;-4;0;NaN
-40;-2;2,77555756156289E-17;1
-40;0;1,11022302462516E-16;1
-40;2;0;NaN
-40;4;9,71445146547012E-17;1
-40;6;5,55111512312578E-17;1
-40;8;0;NaN
-40;10;8,32667268468867E-17;1
-40;12;8,32667268468867E-17;1
-40;14;0;NaN
-40;16;0;NaN
-40;18;9,80118763926896E-17;1
-40;20;0;NaN
-40;22;0;NaN
-40;24;2,77555756156289E-17;1
-40;26;2,22044604925031E-16;1
-40;28;2,22044604925031E-16;1
-40;30;0;NaN
-40;32;0;NaN
-40;34;0;NaN
-40;36;2,77555756156289E-17;1
-40;38;2,22044604925031E-16;1
-40;40;0;NaN
-40;42;5,55111512312578E-17;1
-40;44;0;NaN
-40;46;0;NaN
-40;48;2,77555756156289E-17;1
-40;50;1,11022302462516E-16;1
-40;52;2,22044604925031E-16;1
-40;54;2,77555756156289E-17;1
-40;56;5,55111512312578E-17;1
-40;58;0;NaN
-40;60;1,11022302462516E-16;1
-40;62;1,0321604682062E-16;1
-40;64;2,22044604925031E-16;1
-40;66;1,11022302462516E-16;1
-40;68;2,77555756156289E-17;1
-40;70;2,22044604925031E-16;1
-40;72;1,11022302462516E-16;1
-40;74;2,77555756156289E-17;1
-40;76;0;NaN
-40;78;0;NaN
-40;80;2,77555756156289E-17;1
-40;82;0;NaN
-40;84;2,22044604925031E-16;1
-40;86;5,55111512312578E-17;1
-40;88;0;NaN
-40;90;2,22044604925031E-16;1
-40;92;6,93889390390723E-17;1
-40;94;0;NaN
-40;96;0;NaN
-40;98;5,55111512312578E-17;1
-38;-98;1,11022302462516E-16;1
-38;-96;0;NaN
-38;-94;1,11022302462516E-16;1
-38;-92;0;NaN
-38;-90;0;NaN
-38;-88;0;NaN
-38;-86;0;NaN
-38;-84;0;NaN
-38;-82;3,46944695195361E-18;1
-38;-80;0;NaN
-38;-78;0;NaN
-38;-76;0;NaN
-38;-74;0;NaN
-38;-72;1,38777878078145E-17;1
-38;-70;5,55111512312578E-17;1
-38;-68;0;NaN
-38;-66;0;NaN
-38;-64;0;NaN
-38;-62;0;NaN
-38;-60;0;NaN
-38;-58;1,11022302462516E-16;1
-38;-56;1,11022302462516E-16;1
-38;-54;0;NaN
-38;-52;0;NaN
-38;-50;0;NaN
-38;-48;2,22044604925031E-16;1
-38;-46;0;NaN
-38;-44;5,55111512312578E-17;1
-38;-42;0;NaN
-38;-40;5,55111512312578E-17;1
-38;-38;0;NaN
-38;-36;0;NaN
-38;-34;2,77555756156289E-17;1
-38;-32;5,55111512312578E-17;1
-38;-30;2,22044604925031E-16;1
-38;-28;2,08166817117217E-17;1
-38;-26;0;NaN
-38;-24;2,22044604925031E-16;1
-38;-22;5,55111512312578E-17;1
-38;-20;1,11022302462516E-16;1
-38;-18;0;NaN
-38;-16;0;NaN
-38;-14;0;NaN
-38;-12;0;NaN
-38;-10;1,11022302462516E-16;1
-38;-8;0;NaN
-38;-6;1,11022302462516E-16;1
-38;-4;0;NaN
-38;-2;1,11022302462516E-16;1
-38;0;0;NaN
-38;2;0;NaN
-38;4;1,11022302462516E-16;1
-38;6;1,73472347597681E-17;1
-38;8;0;NaN
-38;10;8,32667268468867E-17;1
-38;12;2,77555756156289E-17;1
-38;14;2,22044604925031E-16;1
-38;16;1,73472347597681E-18;1
-38;18;1,11022302462516E-16;1
-38;20;0;NaN
-38;22;5,55111512312578E-17;1
-38;24;0;NaN
-38;26;0;NaN
-38;28;1,11022302462516E-16;1
-38;30;1,11022302462516E-16;1
-38;32;0;NaN
-38;34;0;NaN
-38;36;0;NaN
-38;38;0;NaN
-38;40;2,22044604925031E-16;1
-38;42;1,11022302462516E-16;1
-38;44;0;NaN
-38;46;0;NaN
-38;48;5,55111512312578E-17;1
-38;50;2,77555756156289E-17;1
-38;52;2,22044604925031E-16;1
-38;54;0;NaN
-38;56;2,77555756156289E-17;1
-38;58;0;NaN
-38;60;2,60208521396521E-17;1
-38;62;5,55111512312578E-17;1
-38;64;0;NaN
-38;66;0;NaN
-38;68;1,11022302462516E-16;1
-38;70;0;NaN
-38;72;0;NaN
-38;74;0;NaN
-38;76;0;NaN
-38;78;1,11022302462516E-16;1
-38;80;0;NaN
-38;82;1,11022302462516E-16;1
-38;84;2,22044604925031E-16;1
-38;86;1,11022302462516E-16;1
-38;88;0;NaN
-38;90;0;NaN
-38;92;0;NaN
-38;94;6,93889390390723E-18;1
-38;96;0;NaN
