angle; absoluteError; relativeError
46;98;0;NaN
46;100;5,55111512312578E-17;1
46;102;0;NaN
46;104;0;NaN
46;106;0;NaN
46;108;0;NaN
46;110;1,38777878078145E-17;1
46;112;1,11022302462516E-16;1
46;114;0;NaN
46;116;0;NaN
46;118;0;NaN
46;120;0;NaN
46;122;0;NaN
46;124;0;NaN
46;126;5,55111512312578E-17;1
46;128;1,11022302462516E-16;1
46;130;1,11022302462516E-16;1
46;132;1,38777878078145E-17;1
46;134;1,11022302462516E-16;1
46;136;0;NaN
46;138;2,77555756156289E-17;1
46;140;1,11022302462516E-16;1
46;142;0;NaN
46;144;5,55111512312578E-17;1
46;146;0;NaN
46;148;5,55111512312578E-17;1
46;150;0;NaN
46;152;0;NaN
46;154;2,77555756156289E-17;1
46;156;0;NaN
46;158;1,11022302462516E-16;1
46;160;0;NaN
46;162;1,11022302462516E-16;1
46;164;1,11022302462516E-16;1
46;166;5,55111512312578E-17;1
46;168;0;NaN
46;170;0;NaN
46;172;0;NaN
46;174;0;NaN
46;176;1,38777878078145E-17;1
46;178;0;NaN
46;180;0;NaN
46;182;2,77555756156289E-17;1
46;184;0;NaN
46;186;0;NaN
46;188;0;NaN
46;190;1,11022302462516E-16;1
46;192;0;NaN
46;194;0;NaN
46;196;1,11022302462516E-16;1
46;198;5,55111512312578E-17;1
48;2;1,11022302462516E-16;1
48;4;0;NaN
48;6;1,11022302462516E-16;1
48;8;0;NaN
48;10;5,55111512312578E-17;1
48;12;5,55111512312578E-17;1
48;14;1,11022302462516E-16;1
48;16;8,32667268468867E-17;1
48;18;0;NaN
48;20;1,11022302462516E-16;1
48;22;1,15359111152458E-16;1
48;24;1,11022302462516E-16;1
48;26;0;NaN
48;28;5,55111512312578E-17;1
48;30;0;NaN
48;32;1,11022302462516E-16;1
48;34;1,11022302462516E-16;1
48;36;1,11022302462516E-16;1
48;38;0;NaN
48;40;0;NaN
48;42;0;NaN
48;44;2,94902990916057E-17;1
48;46;1,11022302462516E-16;1
48;48;1,11022302462516E-16;1
48;50;8,32667268468867E-17;1
48;52;1,11022302462516E-16;1
48;54;5,55111512312578E-17;1
48;56;0;NaN
48;58;0;NaN
48;60;5,55111512312578E-17;1
48;62;0;NaN
48;64;0;NaN
48;66;2,77555756156289E-17;1
48;68;0;NaN
48;70;0;NaN
48;72;1,11022302462516E-16;1
48;74;0;NaN
48;76;1,11022302462516E-16;1
48;78;5,55111512312578E-17;1
48;80;0;NaN
48;82;0;NaN
48;84;0;NaN
48;86;0;NaN
48;88;2,42861286636753E-17;1
48;90;0;NaN
48;92;0;NaN
48;94;5,55111512312578E-17;1
48;96;1,11022302462516E-16;1
48;98;5,55111512312578E-17;1
48;100;0;NaN
48;102;0;NaN
48;104;1,11022302462516E-16;1
48;106;0;NaN
48;108;0;NaN
48;110;5,55111512312578E-17;1
48;112;0;NaN
48;114;0;NaN
48;116;0;NaN
48;118;1,11022302462516E-16;1
48;120;5,55111512312578E-17;1
48;122;5,55111512312578E-17;1
48;124;0;NaN
48;126;5,55111512312578E-17;1
48;128;0;NaN
48;130;1,11022302462516E-16;1
48;132;6,93889390390723E-18;1
48;134;1,11022302462516E-16;1
48;136;0;NaN
48;138;5,55111512312578E-17;1
48;140;0;NaN
48;142;5,55111512312578E-17;1
48;144;1,11022302462516E-16;1
48;146;1,11022302462516E-16;1
48;148;1,11022302462516E-16;1
48;150;0;NaN
48;152;0;NaN
48;154;2,77555756156289E-17;1
48;156;1,11022302462516E-16;1
48;158;1,11022302462516E-16;1
48;160;5,55111512312578E-17;1
48;162;0;NaN
48;164;0;NaN
48;166;0;NaN
48;168;0;NaN
48;170;0;NaN
48;172;1,11022302462516E-16;1
48;174;0;NaN
48;176;2,08166817117217E-17;1
48;178;0;NaN
48;180;0;NaN
48;182;0;NaN
48;184;1,11022302462516E-16;1
48;186;5,55111512312578E-17;1
48;188;5,55111512312578E-17;1
48;190;0;NaN
48;192;5,55111512312578E-17;1
48;194;0;NaN
48;196;1,11022302462516E-16;1
48;198;0;NaN
50;2;5,55111512312578E-17;1
50;4;2,77555756156289E-17;1
50;6;6,93889390390723E-17;1
50;8;0;NaN
50;10;2,77555756156289E-17;1
50;12;1,66533453693773E-16;1
50;14;0;NaN
50;16;6,93889390390723E-17;1
50;18;1,11022302462516E-16;1
50;20;5,55111512312578E-17;1
50;22;1,30971622436249E-16;1
50;24;2,77555756156289E-17;1
50;26;5,55111512312578E-17;1
50;28;1,2490009027033E-16;1
50;30;0;NaN
50;32;2,77555756156289E-17;1
50;34;1,38777878078145E-16;1
50;36;5,55111512312578E-17;1
50;38;0;NaN
50;40;1,38777878078145E-16;1
50;42;0;NaN
50;44;5,29090660172926E-17;1
50;46;2,77555756156289E-17;1
50;48;8,32667268468867E-17;1
50;50;1,94289029309402E-16;1
50;52;5,55111512312578E-17;1
50;54;1,38777878078145E-16;1
50;56;1,11022302462516E-16;1
50;58;0;NaN
50;60;1,11022302462516E-16;1
50;62;5,55111512312578E-17;1
50;64;2,77555756156289E-17;1
50;66;5,29090660172926E-17;1
50;68;2,77555756156289E-17;1
50;70;2,77555756156289E-17;1
50;72;6,93889390390723E-17;1
50;74;0;NaN
50;76;0;NaN
50;78;0;NaN
50;80;0;NaN
50;82;2,77555756156289E-17;1
50;84;2,77555756156289E-17;1
50;86;2,77555756156289E-17;1
50;88;6,76542155630955E-17;1
50;90;0;NaN
50;92;0;NaN
50;94;1,38777878078145E-17;1
50;96;5,55111512312578E-17;1
50;98;1,11022302462516E-16;1
50;100;5,55111512312578E-17;1
50;102;0;NaN
50;104;1,38777878078145E-17;1
50;106;5,55111512312578E-17;1
50;108;2,77555756156289E-17;1
50;110;6,07153216591882E-17;1
50;112;2,77555756156289E-17;1
50;114;5,55111512312578E-17;1
50;116;2,77555756156289E-17;1
50;118;0;NaN
50;120;2,77555756156289E-17;1
50;122;2,77555756156289E-17;1
50;124;0;NaN
50;126;8,32667268468867E-17;1
50;128;2,77555756156289E-17;1
50;130;5,55111512312578E-17;1
50;132;9,19403442267708E-17;1
50;134;5,55111512312578E-17;1
50;136;5,55111512312578E-17;1
50;138;5,55111512312578E-17;1
50;140;0;NaN
50;142;2,77555756156289E-17;1
50;144;2,77555756156289E-17;1
50;146;0;NaN
50;148;5,55111512312578E-17;1
50;150;0;NaN
50;152;2,77555756156289E-17;1
50;154;7,28583859910259E-17;1
50;156;2,77555756156289E-17;1
50;158;5,55111512312578E-17;1
50;160;3,46944695195361E-17;1
50;162;5,55111512312578E-17;1
50;164;0;NaN
50;166;1,38777878078145E-16;1
50;168;5,55111512312578E-17;1
50;170;6,93889390390723E-17;1
50;172;1,11022302462516E-16;1
50;174;2,77555756156289E-17;1
50;176;6,59194920871187E-17;1
50;178;5,55111512312578E-17;1
50;180;2,77555756156289E-17;1
50;182;4,16333634234434E-17;1
50;184;0;NaN
50;186;1,11022302462516E-16;1
50;188;1,11022302462516E-16;1
50;190;0;NaN
50;192;4,16333634234434E-17;1
50;194;8,32667268468867E-17;1
50;196;2,77555756156289E-17;1
50;198;1,73472347597681E-17;1
52;2;1,11022302462516E-16;1
52;4;1,11022302462516E-16;1
52;6;0;NaN
52;8;0;NaN
52;10;0;NaN
52;12;0;NaN
52;14;1,11022302462516E-16;1
52;16;5,55111512312578E-17;1
52;18;0;NaN
52;20;1,11022302462516E-16;1
52;22;1,38777878078145E-17;1
52;24;1,11022302462516E-16;1
52;26;0;NaN
52;28;5,55111512312578E-17;1
52;30;1,11022302462516E-16;1
52;32;0;NaN
52;34;0;NaN
52;36;0;NaN
52;38;0;NaN
52;40;1,11022302462516E-16;1
52;42;1,11022302462516E-16;1
52;44;1,04083408558608E-17;1
52;46;1,11022302462516E-16;1
52;48;1,11022302462516E-16;1
52;50;5,55111512312578E-17;1
52;52;1,11022302462516E-16;1
52;54;0;NaN
52;56;1,11022302462516E-16;1
52;58;1,11022302462516E-16;1
52;60;0;NaN
52;62;0;NaN
52;64;0;NaN
52;66;3,46944695195361E-18;1
52;68;1,11022302462516E-16;1
52;70;0;NaN
52;72;5,55111512312578E-17;1
52;74;0;NaN
52;76;0;NaN
52;78;1,11022302462516E-16;1
52;80;1,11022302462516E-16;1
52;82;0;NaN
52;84;1,11022302462516E-16;1
52;86;0;NaN
52;88;6,93889390390723E-18;1
52;90;0;NaN
52;92;1,11022302462516E-16;1
52;94;2,77555756156289E-17;1
52;96;1,11022302462516E-16;1
52;98;1,11022302462516E-16;1
52;100;0;NaN
52;102;0;NaN
52;104;0;NaN
52;106;1,11022302462516E-16;1
52;108;0;NaN
52;110;6,93889390390723E-18;1
52;112;1,11022302462516E-16;1
52;114;1,11022302462516E-16;1
52;116;0;NaN
52;118;0;NaN
52;120;1,11022302462516E-16;1
52;122;0;NaN
52;124;1,11022302462516E-16;1
52;126;5,55111512312578E-17;1
52;128;1,11022302462516E-16;1
52;130;1,11022302462516E-16;1
52;132;0;NaN
52;134;0;NaN
52;136;0;NaN
52;138;2,77555756156289E-17;1
52;140;0;NaN
52;142;0;NaN
52;144;5,55111512312578E-17;1
52;146;0;NaN
52;148;0;NaN
52;150;0;NaN
52;152;1,11022302462516E-16;1
52;154;6,93889390390723E-18;1
52;156;0;NaN
52;158;0;NaN
52;160;2,77555756156289E-17;1
52;162;1,11022302462516E-16;1
52;164;0;NaN
52;166;5,55111512312578E-17;1
52;168;1,11022302462516E-16;1
52;170;5,55111512312578E-17;1
52;172;1,11022302462516E-16;1
52;174;0;NaN
52;176;0;NaN
52;178;0;NaN
52;180;1,11022302462516E-16;1
52;182;0;NaN
52;184;1,11022302462516E-16;1
52;186;1,11022302462516E-16;1
52;188;5,55111512312578E-17;1
52;190;0;NaN
52;192;0;NaN
52;194;1,11022302462516E-16;1
52;196;1,11022302462516E-16;1
52;198;1,38777878078145E-17;1
54;2;0;NaN
54;4;5,55111512312578E-17;1
54;6;2,77555756156289E-17;1
54;8;1,11022302462516E-16;1
54;10;0;NaN
54;12;5,55111512312578E-17;1
54;14;1,11022302462516E-16;1
54;16;5,55111512312578E-17;1
54;18;5,55111512312578E-17;1
54;20;1,11022302462516E-16;1
54;22;5,20417042793042E-17;1
54;24;1,11022302462516E-16;1
54;26;0;NaN
54;28;8,32667268468867E-17;1
54;30;1,11022302462516E-16;1
54;32;5,55111512312578E-17;1
54;34;1,11022302462516E-16;1
54;36;1,11022302462516E-16;1
54;38;1,11022302462516E-16;1
54;40;1,11022302462516E-16;1
54;42;1,11022302462516E-16;1
54;44;1,73472347597681E-17;1
54;46;1,11022302462516E-16;1
54;48;5,55111512312578E-17;1
54;50;1,38777878078145E-16;1
54;52;0;NaN
54;54;5,55111512312578E-17;1
54;56;5,55111512312578E-17;1
54;58;0;NaN
54;60;5,55111512312578E-17;1
54;62;0;NaN
54;64;0;NaN
54;66;0;NaN
54;68;0;NaN
54;70;0;NaN
54;72;5,55111512312578E-17;1
54;74;0;NaN
54;76;0;NaN
54;78;5,55111512312578E-17;1
54;80;1,11022302462516E-16;1
54;82;2,77555756156289E-17;1
54;84;5,55111512312578E-17;1
54;86;0;NaN
54;88;2,42861286636753E-17;1
54;90;5,55111512312578E-17;1
54;92;5,55111512312578E-17;1
54;94;0;NaN
54;96;1,11022302462516E-16;1
54;98;0;NaN
54;100;5,55111512312578E-17;1
54;102;0;NaN
54;104;2,77555756156289E-17;1
54;106;5,55111512312578E-17;1
54;108;0;NaN
54;110;4,5102810375397E-17;1
54;112;0;NaN
54;114;5,55111512312578E-17;1
54;116;2,77555756156289E-17;1
54;118;1,11022302462516E-16;1
54;120;5,55111512312578E-17;1
54;122;5,55111512312578E-17;1
54;124;1,11022302462516E-16;1
54;126;1,11022302462516E-16;1
54;128;5,55111512312578E-17;1
54;130;0;NaN
54;132;4,5102810375397E-17;1
54;134;5,55111512312578E-17;1
54;136;0;NaN
54;138;0;NaN
54;140;1,11022302462516E-16;1
54;142;0;NaN
54;144;0;NaN
54;146;1,11022302462516E-16;1
54;148;0;NaN
54;150;0;NaN
54;152;1,11022302462516E-16;1
54;154;2,77555756156289E-17;1
54;156;0;NaN
54;158;5,55111512312578E-17;1
54;160;9,71445146547012E-17;1
54;162;0;NaN
54;164;0;NaN
54;166;1,11022302462516E-16;1
54;168;0;NaN
54;170;5,55111512312578E-17;1
54;172;5,55111512312578E-17;1
54;174;0;NaN
54;176;5,55111512312578E-17;1
54;178;0;NaN
54;180;5,55111512312578E-17;1
54;182;8,32667268468867E-17;1
54;184;0;NaN
54;186;5,55111512312578E-17;1
54;188;5,55111512312578E-17;1
54;190;1,11022302462516E-16;1
54;192;5,55111512312578E-17;1
54;194;0;NaN
54;196;0;NaN
54;198;2,08166817117217E-17;1
56;2;5,55111512312578E-17;1
56;4;5,55111512312578E-17;1
56;6;5,55111512312578E-17;1
56;8;0;NaN
56;10;5,55111512312578E-17;1
56;12;5,55111512312578E-17;1
56;14;0;NaN
56;16;8,32667268468867E-17;1
56;18;5,55111512312578E-17;1
56;20;0;NaN
56;22;9,10729824887824E-17;1
56;24;0;NaN
56;26;5,55111512312578E-17;1
56;28;1,11022302462516E-16;1
56;30;0;NaN
56;32;0;NaN
56;34;1,11022302462516E-16;1
56;36;0;NaN
56;38;1,38777878078145E-16;1
56;40;0;NaN
56;42;5,55111512312578E-17;1
56;44;1,49186218934005E-16;1
56;46;0;NaN
56;48;0;NaN
56;50;1,11022302462516E-16;1
56;52;1,11022302462516E-16;1
56;54;5,55111512312578E-17;1
56;56;1,11022302462516E-16;1
56;58;0;NaN
56;60;2,77555756156289E-17;1
56;62;5,55111512312578E-17;1
56;64;5,55111512312578E-17;1
56;66;2,25514051876985E-17;1
56;68;5,55111512312578E-17;1
56;70;5,55111512312578E-17;1
56;72;2,77555756156289E-17;1
56;74;1,11022302462516E-16;1
56;76;0;NaN
56;78;0;NaN
56;80;0;NaN
56;82;0;NaN
56;84;5,55111512312578E-17;1
56;86;0;NaN
56;88;5,20417042793042E-17;1
56;90;5,55111512312578E-17;1
56;92;5,55111512312578E-17;1
56;94;2,77555756156289E-17;1
56;96;0;NaN
56;98;0;NaN
56;100;5,55111512312578E-17;1
56;102;0;NaN
56;104;5,55111512312578E-17;1
56;106;0;NaN
56;108;5,55111512312578E-17;1
56;110;6,24500451351651E-17;1
56;112;0;NaN
56;114;1,11022302462516E-16;1
56;116;0;NaN
56;118;1,11022302462516E-16;1
56;120;1,11022302462516E-16;1
56;122;5,55111512312578E-17;1
56;124;0;NaN
56;126;2,77555756156289E-17;1
56;128;5,55111512312578E-17;1
56;130;5,55111512312578E-17;1
56;132;8,32667268468867E-17;1
56;134;1,11022302462516E-16;1
56;136;0;NaN
56;138;1,38777878078145E-17;1
56;140;1,11022302462516E-16;1
56;142;0;NaN
56;144;5,55111512312578E-17;1
56;146;1,11022302462516E-16;1
56;148;2,77555756156289E-17;1
56;150;0;NaN
56;152;5,55111512312578E-17;1
56;154;4,85722573273506E-17;1
56;156;5,55111512312578E-17;1
56;158;5,55111512312578E-17;1
56;160;9,71445146547012E-17;1
56;162;0;NaN
56;164;5,55111512312578E-17;1
56;166;5,55111512312578E-17;1
56;168;1,11022302462516E-16;1
56;170;8,32667268468867E-17;1
56;172;1,66533453693773E-16;1
56;174;0;NaN
56;176;1,38777878078145E-17;1
56;178;5,55111512312578E-17;1
56;180;0;NaN
56;182;0;NaN
56;184;1,11022302462516E-16;1
56;186;5,55111512312578E-17;1
56;188;8,32667268468867E-17;1
56;190;0;NaN
56;192;8,32667268468867E-17;1
56;194;1,11022302462516E-16;1
56;196;5,55111512312578E-17;1
56;198;7,63278329429795E-17;1
58;2;0;NaN
58;4;0;NaN
58;6;0;NaN
58;8;0;NaN
58;10;0;NaN
58;12;1,11022302462516E-16;1
58;14;1,11022302462516E-16;1
58;16;5,55111512312578E-17;1
58;18;0;NaN
58;20;0;NaN
58;22;1,21430643318376E-17;1
58;24;1,11022302462516E-16;1
58;26;1,11022302462516E-16;1
58;28;0;NaN
58;30;0;NaN
58;32;0;NaN
58;34;1,11022302462516E-16;1
58;36;1,11022302462516E-16;1
58;38;0;NaN
58;40;0;NaN
58;42;1,11022302462516E-16;1
58;44;1,04083408558608E-17;1
58;46;0;NaN
58;48;0;NaN
58;50;0;NaN
58;52;1,11022302462516E-16;1
58;54;0;NaN
58;56;0;NaN
58;58;0;NaN
58;60;0;NaN
58;62;1,11022302462516E-16;1
58;64;0;NaN
58;66;3,46944695195361E-18;1
58;68;0;NaN
58;70;0;NaN
58;72;0;NaN
58;74;0;NaN
58;76;0;NaN
58;78;1,11022302462516E-16;1
58;80;0;NaN
58;82;0;NaN
58;84;0;NaN
58;86;0;NaN
58;88;0;NaN
58;90;1,11022302462516E-16;1
58;92;0;NaN
58;94;2,77555756156289E-17;1
58;96;1,11022302462516E-16;1
58;98;0;NaN
58;100;0;NaN
58;102;1,11022302462516E-16;1
58;104;5,55111512312578E-17;1
58;106;0;NaN
58;108;1,11022302462516E-16;1
58;110;6,93889390390723E-18;1
58;112;0;NaN
58;114;1,11022302462516E-16;1
58;116;0;NaN
58;118;1,11022302462516E-16;1
58;120;0;NaN
58;122;5,55111512312578E-17;1
58;124;0;NaN
58;126;5,55111512312578E-17;1
58;128;0;NaN
58;130;0;NaN
58;132;0;NaN
58;134;0;NaN
58;136;0;NaN
58;138;0;NaN
58;140;0;NaN
58;142;0;NaN
58;144;5,55111512312578E-17;1
58;146;0;NaN
58;148;0;NaN
58;150;0;NaN
58;152;1,11022302462516E-16;1
58;154;0;NaN
58;156;0;NaN
58;158;0;NaN
58;160;0;NaN
58;162;0;NaN
58;164;0;NaN
58;166;0;NaN
58;168;0;NaN
58;170;0;NaN
58;172;0;NaN
58;174;1,11022302462516E-16;1
58;176;0;NaN
58;178;0;NaN
58;180;0;NaN
58;182;0;NaN
58;184;0;NaN
58;186;1,11022302462516E-16;1
58;188;0;NaN
58;190;0;NaN
58;192;0;NaN
58;194;1,11022302462516E-16;1
58;196;0;NaN
58;198;1,38777878078145E-17;1
60;2;1,11022302462516E-16;1
60;4;1,11022302462516E-16;1
60;6;4,16333634234434E-17;1
60;8;0;NaN
60;10;2,77555756156289E-17;1
60;12;8,32667268468867E-17;1
60;14;0;NaN
60;16;1,38777878078145E-17;1
60;18;5,55111512312578E-17;1
60;20;0;NaN
60;22;2,21177243187043E-17;1
60;24;5,55111512312578E-17;1
60;26;5,55111512312578E-17;1
60;28;2,77555756156289E-17;1
60;30;0;NaN
60;32;0;NaN
60;34;8,32667268468867E-17;1
60;36;5,55111512312578E-17;1
60;38;5,55111512312578E-17;1
60;40;8,32667268468867E-17;1
60;42;0;NaN
60;44;9,10729824887824E-17;1
60;46;0;NaN
60;48;5,55111512312578E-17;1
60;50;1,11022302462516E-16;1
60;52;0;NaN
60;54;5,55111512312578E-17;1
60;56;2,77555756156289E-17;1
60;58;0;NaN
60;60;5,55111512312578E-17;1
60;62;1,11022302462516E-16;1
60;64;5,55111512312578E-17;1
60;66;3,46944695195361E-17;1
60;68;0;NaN
60;70;1,11022302462516E-16;1
60;72;5,55111512312578E-17;1
60;74;0;NaN
60;76;2,77555756156289E-17;1
60;78;5,55111512312578E-17;1
60;80;0;NaN
60;82;6,93889390390723E-17;1
60;84;2,77555756156289E-17;1
60;86;5,55111512312578E-17;1
60;88;1,26634813746307E-16;1
60;90;5,55111512312578E-17;1
60;92;2,77555756156289E-17;1
60;94;1,38777878078145E-17;1
60;96;0;NaN
60;98;1,11022302462516E-16;1
60;100;5,55111512312578E-17;1
60;102;5,55111512312578E-17;1
60;104;2,77555756156289E-17;1
60;106;8,32667268468867E-17;1
60;108;5,55111512312578E-17;1
60;110;5,3776427755281E-17;1
60;112;0;NaN
60;114;2,77555756156289E-17;1
60;116;6,93889390390723E-17;1
60;118;0;NaN
60;120;1,11022302462516E-16;1
60;122;8,32667268468867E-17;1
60;124;0;NaN
60;126;1,38777878078145E-17;1
60;128;0;NaN
60;130;0;NaN
60;132;7,63278329429795E-17;1
60;134;5,55111512312578E-17;1
60;136;0;NaN
60;138;2,77555756156289E-17;1
60;140;5,55111512312578E-17;1
60;142;2,77555756156289E-17;1
60;144;2,77555756156289E-17;1
60;146;0;NaN
60;148;2,77555756156289E-17;1
60;150;5,55111512312578E-17;1
60;152;0;NaN
60;154;2,77555756156289E-17;1
60;156;0;NaN
60;158;5,55111512312578E-17;1
60;160;2,77555756156289E-17;1
60;162;0;NaN
60;164;5,55111512312578E-17;1
60;166;2,77555756156289E-17;1
60;168;0;NaN
60;170;4,16333634234434E-17;1
60;172;5,55111512312578E-17;1
60;174;5,55111512312578E-17;1
60;176;3,81639164714898E-17;1
60;178;0;NaN
60;180;5,55111512312578E-17;1
60;182;1,38777878078145E-17;1
60;184;0;NaN
60;186;8,32667268468867E-17;1
60;188;2,77555756156289E-17;1
60;190;0;NaN
60;192;1,38777878078145E-17;1
60;194;1,11022302462516E-16;1
60;196;0;NaN
60;198;3,81639164714898E-17;1
62;2;1,11022302462516E-16;1
62;4;1,11022302462516E-16;1
62;6;8,32667268468867E-17;1
62;8;1,11022302462516E-16;1
62;10;5,55111512312578E-17;1
62;12;5,55111512312578E-17;1
62;14;0;NaN
62;16;2,77555756156289E-17;1
62;18;0;NaN
62;20;1,11022302462516E-16;1
62;22;2,25514051876985E-17;1
62;24;0;NaN
62;26;1,11022302462516E-16;1
62;28;5,55111512312578E-17;1
62;30;0;NaN
62;32;0;NaN
62;34;0;NaN
62;36;0;NaN
62;38;0;NaN
62;40;0;NaN
62;42;1,11022302462516E-16;1
62;44;2,94902990916057E-17;1
62;46;0;NaN
62;48;0;NaN
62;50;5,55111512312578E-17;1
62;52;0;NaN
62;54;0;NaN
62;56;5,55111512312578E-17;1
62;58;1,11022302462516E-16;1
62;60;1,11022302462516E-16;1
62;62;0;NaN
62;64;1,11022302462516E-16;1
62;66;3,46944695195361E-17;1
62;68;0;NaN
62;70;1,11022302462516E-16;1
62;72;5,55111512312578E-17;1
62;74;1,11022302462516E-16;1
62;76;5,55111512312578E-17;1
62;78;5,55111512312578E-17;1
62;80;0;NaN
62;82;2,77555756156289E-17;1
62;84;0;NaN
62;86;1,11022302462516E-16;1
62;88;4,85722573273506E-17;1
62;90;1,11022302462516E-16;1
62;92;1,11022302462516E-16;1
62;94;1,11022302462516E-16;1
62;96;0;NaN
62;98;1,11022302462516E-16;1
62;100;0;NaN
62;102;1,11022302462516E-16;1
62;104;1,94289029309402E-16;1
62;106;0;NaN
62;108;1,11022302462516E-16;1
62;110;9,71445146547012E-17;1
62;112;0;NaN
62;114;1,11022302462516E-16;1
62;116;0;NaN
62;118;0;NaN
62;120;0;NaN
62;122;5,55111512312578E-17;1
62;124;0;NaN
62;126;5,55111512312578E-17;1
62;128;0;NaN
62;130;1,11022302462516E-16;1
62;132;6,24500451351651E-17;1
62;134;0;NaN
62;136;1,11022302462516E-16;1
62;138;5,55111512312578E-17;1
62;140;1,11022302462516E-16;1
62;142;5,55111512312578E-17;1
62;144;1,11022302462516E-16;1
62;146;1,11022302462516E-16;1
62;148;1,66533453693773E-16;1
62;150;0;NaN
62;152;0;NaN
62;154;6,93889390390723E-17;1
62;156;1,11022302462516E-16;1
62;158;2,22044604925031E-16;1
62;160;0;NaN
62;162;1,11022302462516E-16;1
62;164;1,11022302462516E-16;1
62;166;0;NaN
62;168;1,11022302462516E-16;1
62;170;5,55111512312578E-17;1
62;172;1,11022302462516E-16;1
62;174;1,11022302462516E-16;1
62;176;8,32667268468867E-17;1
62;178;0;NaN
62;180;1,11022302462516E-16;1
62;182;5,55111512312578E-17;1
62;184;0;NaN
62;186;5,55111512312578E-17;1
62;188;0;NaN
62;190;0;NaN
62;192;0;NaN
62;194;0;NaN
62;196;2,22044604925031E-16;1
62;198;4,85722573273506E-17;1
64;2;0;NaN
64;4;1,11022302462516E-16;1
64;6;5,55111512312578E-17;1
64;8;0;NaN
64;10;0;NaN
64;12;0;NaN
64;14;0;NaN
64;16;0;NaN
64;18;0;NaN
64;20;0;NaN
64;22;2,25514051876985E-17;1
64;24;0;NaN
64;26;1,11022302462516E-16;1
64;28;2,77555756156289E-17;1
64;30;0;NaN
64;32;0;NaN
64;34;0;NaN
64;36;1,11022302462516E-16;1
64;38;0;NaN
64;40;0;NaN
64;42;0;NaN
64;44;5,89805981832114E-17;1
64;46;0;NaN
64;48;0;NaN
64;50;2,77555756156289E-17;1
64;52;0;NaN
64;54;0;NaN
64;56;5,55111512312578E-17;1
64;58;0;NaN
64;60;5,55111512312578E-17;1
64;62;1,11022302462516E-16;1
64;64;1,11022302462516E-16;1
64;66;2,08166817117217E-17;1
64;68;1,11022302462516E-16;1
64;70;1,11022302462516E-16;1
64;72;0;NaN
64;74;0;NaN
64;76;0;NaN
64;78;0;NaN
64;80;0;NaN
64;82;0;NaN
64;84;0;NaN
64;86;1,11022302462516E-16;1
64;88;2,77555756156289E-17;1
64;90;1,11022302462516E-16;1
64;92;0;NaN
64;94;5,55111512312578E-17;1
64;96;1,11022302462516E-16;1
64;98;0;NaN
64;100;0;NaN
64;102;1,11022302462516E-16;1
64;104;0;NaN
64;106;1,11022302462516E-16;1
64;108;0;NaN
64;110;6,93889390390723E-18;1
64;112;0;NaN
64;114;1,11022302462516E-16;1
64;116;2,77555756156289E-17;1
64;118;0;NaN
64;120;0;NaN
64;122;5,55111512312578E-17;1
64;124;1,11022302462516E-16;1
64;126;5,55111512312578E-17;1
64;128;0;NaN
64;130;0;NaN
64;132;6,93889390390723E-18;1
64;134;0;NaN
64;136;0;NaN
64;138;0;NaN
64;140;1,11022302462516E-16;1
64;142;0;NaN
64;144;0;NaN
64;146;1,11022302462516E-16;1
64;148;5,55111512312578E-17;1
64;150;1,11022302462516E-16;1
64;152;0;NaN
64;154;2,77555756156289E-17;1
64;156;0;NaN
64;158;1,11022302462516E-16;1
64;160;0;NaN
64;162;0;NaN
64;164;0;NaN
64;166;0;NaN
64;168;0;NaN
64;170;5,55111512312578E-17;1
64;172;1,11022302462516E-16;1
64;174;1,11022302462516E-16;1
64;176;1,38777878078145E-17;1
64;178;1,11022302462516E-16;1
64;180;0;NaN
64;182;0;NaN
64;184;1,11022302462516E-16;1
64;186;1,11022302462516E-16;1
64;188;5,55111512312578E-17;1
64;190;0;NaN
64;192;5,55111512312578E-17;1
64;194;1,11022302462516E-16;1
64;196;1,11022302462516E-16;1
64;198;2,77555756156289E-17;1
66;2;3,12250225675825E-17;1
66;4;2,42861286636753E-17;1
66;6;1,90819582357449E-17;1
66;8;1,38777878078145E-17;1
66;10;1,90819582357449E-17;1
66;12;9,0205620750794E-17;1
66;14;1,38777878078145E-17;1
66;16;3,20923843055709E-17;1
66;18;1,00613961606655E-16;1
66;20;7,28583859910259E-17;1
66;22;6,75729004001591E-17;1
66;24;5,89805981832114E-17;1
66;26;9,0205620750794E-17;1
66;28;4,16333634234434E-17;1
66;30;1,73472347597681E-17;1
66;32;1,00613961606655E-16;1
66;34;1,21430643318376E-16;1
66;36;6,93889390390723E-18;1
66;38;7,80625564189563E-17;1
66;40;2,08166817117217E-17;1
66;42;1,04083408558608E-17;1
66;44;6,68410639337313E-17;1
66;46;1,73472347597681E-17;1
66;48;2,77555756156289E-17;1
66;50;5,29090660172926E-17;1
66;52;3,46944695195361E-18;1
66;54;0;NaN
66;56;2,25514051876985E-17;1
66;58;3,46944695195361E-18;1
66;60;3,46944695195361E-17;1
66;62;3,46944695195361E-17;1
66;64;2,08166817117217E-17;1
66;66;1,0842021724855E-17;1
66;68;2,08166817117217E-17;1
66;70;1,73472347597681E-17;1
66;72;2,94902990916057E-17;1
66;74;6,93889390390723E-18;1
66;76;1,73472347597681E-18;1
66;78;2,60208521396521E-17;1
66;80;3,46944695195361E-18;1
66;82;2,77555756156289E-17;1
