angle; absoluteError; relativeError
-56;20;1,11022302462516E-16;1
-56;22;0;NaN
-56;24;0;NaN
-56;26;0;NaN
-56;28;2,22044604925031E-16;1
-56;30;0;NaN
-56;32;1,11022302462516E-16;1
-56;34;9,0205620750794E-17;1
-56;36;0;NaN
-56;38;0;NaN
-56;40;0;NaN
-56;42;1,11022302462516E-16;1
-56;44;1,11022302462516E-16;1
-56;46;0;NaN
-56;48;1,11022302462516E-16;1
-56;50;1,11022302462516E-16;1
-56;52;0;NaN
-56;54;0;NaN
-56;56;0;NaN
-56;58;1,11022302462516E-16;1
-56;60;0;NaN
-56;62;1,11022302462516E-16;1
-56;64;1,11022302462516E-16;1
-56;66;0;NaN
-56;68;1,11022302462516E-16;1
-56;70;1,11022302462516E-16;1
-56;72;2,22044604925031E-16;1
-56;74;1,11022302462516E-16;1
-56;76;1,11022302462516E-16;1
-56;78;9,0205620750794E-17;1
-56;80;1,11022302462516E-16;1
-56;82;0;NaN
-56;84;1,11022302462516E-16;1
-56;86;0;NaN
-56;88;1,11022302462516E-16;1
-56;90;0;NaN
-56;92;2,22044604925031E-16;1
-56;94;1,66533453693773E-16;1
-56;96;0;NaN
-56;98;1,11022302462516E-16;1
-54;-98;0;NaN
-54;-96;0;NaN
-54;-94;5,55111512312578E-17;1
-54;-92;1,11022302462516E-16;1
-54;-90;0;NaN
-54;-88;1,11022302462516E-16;1
-54;-86;0;NaN
-54;-84;2,77555756156289E-17;1
-54;-82;1,11022302462516E-16;1
-54;-80;0;NaN
-54;-78;3,46944695195361E-17;1
-54;-76;0;NaN
-54;-74;0;NaN
-54;-72;0;NaN
-54;-70;1,11022302462516E-16;1
-54;-68;0;NaN
-54;-66;1,11022302462516E-16;1
-54;-64;0;NaN
-54;-62;0;NaN
-54;-60;2,22044604925031E-16;1
-54;-58;1,11022302462516E-16;1
-54;-56;1,31838984174237E-16;1
-54;-54;1,11022302462516E-16;1
-54;-52;0;NaN
-54;-50;2,77555756156289E-16;1
-54;-48;0;NaN
-54;-46;0;NaN
-54;-44;0;NaN
-54;-42;0;NaN
-54;-40;8,32667268468867E-17;1
-54;-38;2,22044604925031E-16;1
-54;-36;0;NaN
-54;-34;5,55111512312578E-17;1
-54;-32;1,11022302462516E-16;1
-54;-30;0;NaN
-54;-28;0;NaN
-54;-26;1,11022302462516E-16;1
-54;-24;0;NaN
-54;-22;0;NaN
-54;-20;0;NaN
-54;-18;5,55111512312578E-17;1
-54;-16;1,11022302462516E-16;1
-54;-14;0;NaN
-54;-12;1,11022302462516E-16;1
-54;-10;1,11022302462516E-16;1
-54;-8;1,11022302462516E-16;1
-54;-6;0;NaN
-54;-4;1,11022302462516E-16;1
-54;-2;0;NaN
-54;0;0;NaN
-54;2;0;NaN
-54;4;1,11022302462516E-16;1
-54;6;0;NaN
-54;8;1,11022302462516E-16;1
-54;10;1,07552855510562E-16;1
-54;12;1,11022302462516E-16;1
-54;14;0;NaN
-54;16;5,55111512312578E-17;1
-54;18;0;NaN
-54;20;0;NaN
-54;22;0;NaN
-54;24;0;NaN
-54;26;1,11022302462516E-16;1
-54;28;0;NaN
-54;30;0;NaN
-54;32;1,31838984174237E-16;1
-54;34;0;NaN
-54;36;0;NaN
-54;38;2,22044604925031E-16;1
-54;40;1,11022302462516E-16;1
-54;42;1,11022302462516E-16;1
-54;44;0;NaN
-54;46;0;NaN
-54;48;0;NaN
-54;50;2,22044604925031E-16;1
-54;52;0;NaN
-54;54;1,11022302462516E-16;1
-54;56;1,11022302462516E-16;1
-54;58;1,11022302462516E-16;1
-54;60;2,22044604925031E-16;1
-54;62;0;NaN
-54;64;0;NaN
-54;66;1,11022302462516E-16;1
-54;68;0;NaN
-54;70;1,11022302462516E-16;1
-54;72;0;NaN
-54;74;0;NaN
-54;76;2,08166817117217E-17;1
-54;78;0;NaN
-54;80;0;NaN
-54;82;1,11022302462516E-16;1
-54;84;0;NaN
-54;86;0;NaN
-54;88;1,11022302462516E-16;1
-54;90;0;NaN
-54;92;5,55111512312578E-17;1
-54;94;0;NaN
-54;96;0;NaN
-54;98;3,46944695195361E-18;1
-52;-98;0;NaN
-52;-96;5,55111512312578E-17;1
-52;-94;0;NaN
-52;-92;1,11022302462516E-16;1
-52;-90;0;NaN
-52;-88;0;NaN
-52;-86;8,32667268468867E-17;1
-52;-84;0;NaN
-52;-82;0;NaN
-52;-80;6,93889390390723E-18;1
-52;-78;0;NaN
-52;-76;1,11022302462516E-16;1
-52;-74;0;NaN
-52;-72;1,11022302462516E-16;1
-52;-70;1,66533453693773E-16;1
-52;-68;0;NaN
-52;-66;1,11022302462516E-16;1
-52;-64;1,11022302462516E-16;1
-52;-62;0;NaN
-52;-60;1,11022302462516E-16;1
-52;-58;6,93889390390723E-18;1
-52;-56;3,33066907387547E-16;1
-52;-54;1,11022302462516E-16;1
-52;-52;0;NaN
-52;-50;2,22044604925031E-16;1
-52;-48;0;NaN
-52;-46;0;NaN
-52;-44;1,11022302462516E-16;1
-52;-42;2,77555756156289E-17;1
-52;-40;1,11022302462516E-16;1
-52;-38;1,11022302462516E-16;1
-52;-36;0;NaN
-52;-34;3,33066907387547E-16;1
-52;-32;1,11022302462516E-16;1
-52;-30;0;NaN
-52;-28;0;NaN
-52;-26;2,22044604925031E-16;1
-52;-24;0;NaN
-52;-22;0;NaN
-52;-20;5,55111512312578E-17;1
-52;-18;0;NaN
-52;-16;0;NaN
-52;-14;0;NaN
-52;-12;2,22044604925031E-16;1
-52;-10;0;NaN
-52;-8;5,55111512312578E-17;1
-52;-6;1,11022302462516E-16;1
-52;-4;1,11022302462516E-16;1
-52;-2;0;NaN
-52;0;0;NaN
-52;2;0;NaN
-52;4;1,11022302462516E-16;1
-52;6;1,11022302462516E-16;1
-52;8;5,89805981832114E-17;1
-52;10;0;NaN
-52;12;2,22044604925031E-16;1
-52;14;0;NaN
-52;16;0;NaN
-52;18;0;NaN
-52;20;0;NaN
-52;22;0;NaN
-52;24;0;NaN
-52;26;2,22044604925031E-16;1
-52;28;0;NaN
-52;30;2,08166817117217E-17;1
-52;32;1,11022302462516E-16;1
-52;34;3,33066907387547E-16;1
-52;36;0;NaN
-52;38;1,11022302462516E-16;1
-52;40;1,11022302462516E-16;1
-52;42;0;NaN
-52;44;1,11022302462516E-16;1
-52;46;0;NaN
-52;48;0;NaN
-52;50;2,22044604925031E-16;1
-52;52;0;NaN
-52;54;1,11022302462516E-16;1
-52;56;3,33066907387547E-16;1
-52;58;0;NaN
-52;60;1,11022302462516E-16;1
-52;62;0;NaN
-52;64;1,11022302462516E-16;1
-52;66;1,11022302462516E-16;1
-52;68;0;NaN
-52;70;2,22044604925031E-16;1
-52;72;1,11022302462516E-16;1
-52;74;2,08166817117217E-17;1
-52;76;1,11022302462516E-16;1
-52;78;0;NaN
-52;80;0;NaN
-52;82;0;NaN
-52;84;0;NaN
-52;86;1,11022302462516E-16;1
-52;88;0;NaN
-52;90;5,55111512312578E-17;1
-52;92;1,11022302462516E-16;1
-52;94;0;NaN
-52;96;5,20417042793042E-17;1
-52;98;0;NaN
-50;-98;5,55111512312578E-17;1
-50;-96;1,11022302462516E-16;1
-50;-94;1,11022302462516E-16;1
-50;-92;0;NaN
-50;-90;0;NaN
-50;-88;8,32667268468867E-17;1
-50;-86;0;NaN
-50;-84;0;NaN
-50;-82;7,63278329429795E-17;1
-50;-80;0;NaN
-50;-78;0;NaN
-50;-76;0;NaN
-50;-74;0;NaN
-50;-72;5,55111512312578E-17;1
-50;-70;0;NaN
-50;-68;1,11022302462516E-16;1
-50;-66;0;NaN
-50;-64;1,11022302462516E-16;1
-50;-62;1,11022302462516E-16;1
-50;-60;3,46944695195361E-17;1
-50;-58;1,11022302462516E-16;1
-50;-56;0;NaN
-50;-54;5,55111512312578E-17;1
-50;-52;0;NaN
-50;-50;0;NaN
-50;-48;0;NaN
-50;-46;1,11022302462516E-16;1
-50;-44;8,32667268468867E-17;1
-50;-42;0;NaN
-50;-40;0;NaN
-50;-38;5,55111512312578E-17;1
-50;-36;1,11022302462516E-16;1
-50;-34;1,11022302462516E-16;1
-50;-32;0;NaN
-50;-30;0;NaN
-50;-28;0;NaN
-50;-26;0;NaN
-50;-24;1,11022302462516E-16;1
-50;-22;5,55111512312578E-17;1
-50;-20;1,11022302462516E-16;1
-50;-18;0;NaN
-50;-16;0;NaN
-50;-14;1,11022302462516E-16;1
-50;-12;1,11022302462516E-16;1
-50;-10;1,11022302462516E-16;1
-50;-8;0;NaN
-50;-6;0;NaN
-50;-4;0;NaN
-50;-2;0;NaN
-50;0;0;NaN
-50;2;0;NaN
-50;4;0;NaN
-50;6;3,46944695195361E-18;1
-50;8;0;NaN
-50;10;1,11022302462516E-16;1
-50;12;5,55111512312578E-17;1
-50;14;1,11022302462516E-16;1
-50;16;0;NaN
-50;18;0;NaN
-50;20;1,11022302462516E-16;1
-50;22;5,55111512312578E-17;1
-50;24;1,11022302462516E-16;1
-50;26;1,11022302462516E-16;1
-50;28;2,08166817117217E-17;1
-50;30;0;NaN
-50;32;0;NaN
-50;34;5,55111512312578E-17;1
-50;36;1,11022302462516E-16;1
-50;38;1,11022302462516E-16;1
-50;40;0;NaN
-50;42;1,11022302462516E-16;1
-50;44;1,11022302462516E-16;1
-50;46;1,11022302462516E-16;1
-50;48;0;NaN
-50;50;0;NaN
-50;52;0;NaN
-50;54;0;NaN
-50;56;0;NaN
-50;58;1,11022302462516E-16;1
-50;60;0;NaN
-50;62;1,11022302462516E-16;1
-50;64;1,11022302462516E-16;1
-50;66;0;NaN
-50;68;1,11022302462516E-16;1
-50;70;0;NaN
-50;72;3,46944695195361E-17;1
-50;74;0;NaN
-50;76;0;NaN
-50;78;5,55111512312578E-17;1
-50;80;0;NaN
-50;82;1,11022302462516E-16;1
-50;84;0;NaN
-50;86;0;NaN
-50;88;5,55111512312578E-17;1
-50;90;0;NaN
-50;92;0;NaN
-50;94;1,14491749414469E-16;1
-50;96;1,11022302462516E-16;1
-50;98;1,11022302462516E-16;1
-48;-98;1,11022302462516E-16;1
-48;-96;0;NaN
-48;-94;1,11022302462516E-16;1
-48;-92;0;NaN
-48;-90;2,77555756156289E-17;1
-48;-88;0;NaN
-48;-86;1,11022302462516E-16;1
-48;-84;3,46944695195361E-17;1
-48;-82;0;NaN
-48;-80;0;NaN
-48;-78;1,11022302462516E-16;1
-48;-76;0;NaN
-48;-74;5,55111512312578E-17;1
-48;-72;1,11022302462516E-16;1
-48;-70;1,11022302462516E-16;1
-48;-68;0;NaN
-48;-66;2,22044604925031E-16;1
-48;-64;0;NaN
-48;-62;2,08166817117217E-17;1
-48;-60;2,22044604925031E-16;1
-48;-58;0;NaN
-48;-56;1,66533453693773E-16;1
-48;-54;2,22044604925031E-16;1
-48;-52;0;NaN
-48;-50;0;NaN
-48;-48;1,11022302462516E-16;1
-48;-46;2,77555756156289E-17;1
-48;-44;2,22044604925031E-16;1
-48;-42;0;NaN
-48;-40;5,55111512312578E-17;1
-48;-38;1,11022302462516E-16;1
-48;-36;1,11022302462516E-16;1
-48;-34;0;NaN
-48;-32;1,11022302462516E-16;1
-48;-30;1,11022302462516E-16;1
-48;-28;0;NaN
-48;-26;0;NaN
-48;-24;5,55111512312578E-17;1
-48;-22;0;NaN
-48;-20;0;NaN
-48;-18;0;NaN
-48;-16;0;NaN
-48;-14;1,11022302462516E-16;1
-48;-12;1,11022302462516E-16;1
-48;-10;0;NaN
-48;-8;0;NaN
-48;-6;1,11022302462516E-16;1
-48;-4;1,11022302462516E-16;1
-48;-2;0;NaN
-48;0;0;NaN
-48;2;0;NaN
-48;4;1,07552855510562E-16;1
-48;6;1,11022302462516E-16;1
-48;8;0;NaN
-48;10;5,55111512312578E-17;1
-48;12;1,11022302462516E-16;1
-48;14;1,11022302462516E-16;1
-48;16;0;NaN
-48;18;0;NaN
-48;20;0;NaN
-48;22;0;NaN
-48;24;1,11022302462516E-16;1
-48;26;2,08166817117217E-17;1
-48;28;0;NaN
-48;30;0;NaN
-48;32;1,11022302462516E-16;1
-48;34;0;NaN
-48;36;1,11022302462516E-16;1
-48;38;1,11022302462516E-16;1
-48;40;1,11022302462516E-16;1
-48;42;0;NaN
-48;44;2,22044604925031E-16;1
-48;46;0;NaN
-48;48;1,11022302462516E-16;1
-48;50;0;NaN
-48;52;0;NaN
-48;54;2,22044604925031E-16;1
-48;56;1,11022302462516E-16;1
-48;58;0;NaN
-48;60;2,22044604925031E-16;1
-48;62;0;NaN
-48;64;0;NaN
-48;66;2,22044604925031E-16;1
-48;68;0;NaN
-48;70;9,0205620750794E-17;1
-48;72;1,11022302462516E-16;1
-48;74;1,11022302462516E-16;1
-48;76;0;NaN
-48;78;1,11022302462516E-16;1
-48;80;0;NaN
-48;82;0;NaN
-48;84;0;NaN
-48;86;5,55111512312578E-17;1
-48;88;0;NaN
-48;90;0;NaN
-48;92;3,46944695195361E-18;1
-48;94;1,11022302462516E-16;1
-48;96;0;NaN
-48;98;1,11022302462516E-16;1
-46;-98;0;NaN
-46;-96;0;NaN
-46;-94;1,11022302462516E-16;1
-46;-92;1,38777878078145E-16;1
-46;-90;0;NaN
-46;-88;2,22044604925031E-16;1
-46;-86;3,46944695195361E-17;1
-46;-84;1,11022302462516E-16;1
-46;-82;0;NaN
-46;-80;0;NaN
-46;-78;1,11022302462516E-16;1
-46;-76;5,55111512312578E-17;1
-46;-74;0;NaN
-46;-72;1,11022302462516E-16;1
-46;-70;1,11022302462516E-16;1
-46;-68;0;NaN
-46;-66;0;NaN
-46;-64;9,0205620750794E-17;1
-46;-62;1,11022302462516E-16;1
-46;-60;0;NaN
-46;-58;5,55111512312578E-17;1
-46;-56;2,22044604925031E-16;1
-46;-54;1,11022302462516E-16;1
-46;-52;0;NaN
-46;-50;2,22044604925031E-16;1
-46;-48;8,32667268468867E-17;1
-46;-46;0;NaN
-46;-44;0;NaN
-46;-42;5,55111512312578E-17;1
-46;-40;1,11022302462516E-16;1
-46;-38;0;NaN
-46;-36;5,55111512312578E-17;1
-46;-34;2,22044604925031E-16;1
-46;-32;0;NaN
-46;-30;0;NaN
-46;-28;1,11022302462516E-16;1
-46;-26;5,55111512312578E-17;1
-46;-24;1,11022302462516E-16;1
-46;-22;1,11022302462516E-16;1
-46;-20;0;NaN
-46;-18;1,11022302462516E-16;1
-46;-16;2,22044604925031E-16;1
-46;-14;0;NaN
-46;-12;1,11022302462516E-16;1
-46;-10;0;NaN
-46;-8;0;NaN
-46;-6;1,11022302462516E-16;1
-46;-4;1,11022302462516E-16;1
-46;-2;0;NaN
-46;0;0;NaN
-46;2;3,46944695195361E-18;1
-46;4;1,11022302462516E-16;1
-46;6;1,11022302462516E-16;1
-46;8;0;NaN
-46;10;0;NaN
-46;12;1,11022302462516E-16;1
-46;14;0;NaN
-46;16;2,22044604925031E-16;1
-46;18;1,11022302462516E-16;1
-46;20;0;NaN
-46;22;1,11022302462516E-16;1
-46;24;9,0205620750794E-17;1
-46;26;0;NaN
-46;28;1,11022302462516E-16;1
-46;30;0;NaN
-46;32;0;NaN
-46;34;2,22044604925031E-16;1
-46;36;0;NaN
-46;38;0;NaN
-46;40;1,11022302462516E-16;1
-46;42;0;NaN
-46;44;0;NaN
-46;46;0;NaN
-46;48;1,11022302462516E-16;1
-46;50;2,22044604925031E-16;1
-46;52;0;NaN
-46;54;1,11022302462516E-16;1
-46;56;2,22044604925031E-16;1
-46;58;0;NaN
-46;60;0;NaN
-46;62;1,11022302462516E-16;1
-46;64;1,11022302462516E-16;1
-46;66;0;NaN
-46;68;2,08166817117217E-17;1
-46;70;1,11022302462516E-16;1
-46;72;1,11022302462516E-16;1
-46;74;5,55111512312578E-17;1
-46;76;1,11022302462516E-16;1
-46;78;1,11022302462516E-16;1
-46;80;0;NaN
-46;82;0;NaN
-46;84;5,55111512312578E-17;1
-46;86;0;NaN
-46;88;2,22044604925031E-16;1
-46;90;3,46944695195361E-18;1
-46;92;1,11022302462516E-16;1
-46;94;1,11022302462516E-16;1
-46;96;0;NaN
-46;98;0;NaN
-44;-98;0;NaN
-44;-96;0;NaN
-44;-94;2,77555756156289E-17;1
-44;-92;0;NaN
-44;-90;0;NaN
-44;-88;6,93889390390723E-18;1
-44;-86;0;NaN
-44;-84;0;NaN
-44;-82;0;NaN
-44;-80;0;NaN
-44;-78;0;NaN
-44;-76;0;NaN
-44;-74;0;NaN
-44;-72;2,77555756156289E-17;1
-44;-70;0;NaN
-44;-68;0;NaN
-44;-66;0;NaN
-44;-64;0;NaN
-44;-62;0;NaN
-44;-60;0;NaN
-44;-58;1,11022302462516E-16;1
-44;-56;0;NaN
-44;-54;0;NaN
-44;-52;0;NaN
-44;-50;2,77555756156289E-17;1
-44;-48;0;NaN
-44;-46;0;NaN
-44;-44;0;NaN
-44;-42;0;NaN
-44;-40;1,11022302462516E-16;1
-44;-38;0;NaN
-44;-36;0;NaN
-44;-34;0;NaN
-44;-32;0;NaN
-44;-30;0;NaN
-44;-28;0;NaN
-44;-26;0;NaN
-44;-24;0;NaN
-44;-22;0;NaN
-44;-20;1,11022302462516E-16;1
-44;-18;0;NaN
-44;-16;5,55111512312578E-17;1
-44;-14;0;NaN
-44;-12;1,11022302462516E-16;1
-44;-10;0;NaN
-44;-8;0;NaN
-44;-6;0;NaN
-44;-4;0;NaN
-44;-2;0;NaN
-44;0;0;NaN
-44;2;0;NaN
-44;4;0;NaN
-44;6;5,55111512312578E-17;1
-44;8;0;NaN
-44;10;0;NaN
-44;12;1,11022302462516E-16;1
-44;14;0;NaN
-44;16;5,55111512312578E-17;1
-44;18;0;NaN
-44;20;1,11022302462516E-16;1
-44;22;0;NaN
-44;24;0;NaN
-44;26;0;NaN
-44;28;0;NaN
-44;30;0;NaN
-44;32;0;NaN
-44;34;0;NaN
-44;36;0;NaN
-44;38;0;NaN
-44;40;1,11022302462516E-16;1
-44;42;0;NaN
-44;44;0;NaN
-44;46;0;NaN
-44;48;0;NaN
-44;50;0;NaN
-44;52;0;NaN
-44;54;0;NaN
-44;56;0;NaN
-44;58;1,11022302462516E-16;1
-44;60;0;NaN
-44;62;0;NaN
-44;64;0;NaN
-44;66;0;NaN
-44;68;0;NaN
-44;70;0;NaN
-44;72;0;NaN
-44;74;0;NaN
-44;76;0;NaN
-44;78;0;NaN
-44;80;0;NaN
-44;82;5,55111512312578E-17;1
-44;84;0;NaN
-44;86;0;NaN
-44;88;3,46944695195361E-18;1
-44;90;0;NaN
-44;92;0;NaN
-44;94;0;NaN
-44;96;0;NaN
-44;98;0;NaN
-42;-98;0;NaN
-42;-96;2,77555756156289E-17;1
-42;-94;1,11022302462516E-16;1
-42;-92;1,11022302462516E-16;1
-42;-90;3,46944695195361E-17;1
-42;-88;0;NaN
-42;-86;0;NaN
-42;-84;1,11022302462516E-16;1
-42;-82;1,11022302462516E-16;1
-42;-80;0;NaN
-42;-78;0;NaN
-42;-76;1,11022302462516E-16;1
-42;-74;5,55111512312578E-17;1
-42;-72;1,11022302462516E-16;1
-42;-70;1,11022302462516E-16;1
-42;-68;2,08166817117217E-17;1
-42;-66;0;NaN
-42;-64;1,11022302462516E-16;1
-42;-62;1,66533453693773E-16;1
-42;-60;2,22044604925031E-16;1
-42;-58;0;NaN
-42;-56;1,11022302462516E-16;1
-42;-54;1,11022302462516E-16;1
-42;-52;2,77555756156289E-17;1
-42;-50;1,11022302462516E-16;1
-42;-48;0;NaN
-42;-46;5,55111512312578E-17;1
-42;-44;1,11022302462516E-16;1
-42;-42;1,11022302462516E-16;1
-42;-40;1,11022302462516E-16;1
-42;-38;1,11022302462516E-16;1
-42;-36;0;NaN
-42;-34;1,11022302462516E-16;1
-42;-32;1,11022302462516E-16;1
-42;-30;0;NaN
-42;-28;0;NaN
-42;-26;0;NaN
-42;-24;1,11022302462516E-16;1
-42;-22;0;NaN
-42;-20;0;NaN
-42;-18;0;NaN
-42;-16;1,11022302462516E-16;1
-42;-14;0;NaN
-42;-12;1,11022302462516E-16;1
-42;-10;1,11022302462516E-16;1
-42;-8;0;NaN
-42;-6;1,11022302462516E-16;1
-42;-4;1,11022302462516E-16;1
-42;-2;3,46944695195361E-18;1
-42;0;0;NaN
-42;2;0;NaN
-42;4;5,55111512312578E-17;1
-42;6;1,11022302462516E-16;1
-42;8;0;NaN
-42;10;1,11022302462516E-16;1
-42;12;1,11022302462516E-16;1
-42;14;5,55111512312578E-17;1
-42;16;1,11022302462516E-16;1
-42;18;0;NaN
-42;20;2,08166817117217E-17;1
-42;22;0;NaN
-42;24;1,11022302462516E-16;1
-42;26;0;NaN
-42;28;0;NaN
-42;30;0;NaN
-42;32;1,11022302462516E-16;1
-42;34;1,11022302462516E-16;1
-42;36;0;NaN
-42;38;1,11022302462516E-16;1
-42;40;1,11022302462516E-16;1
-42;42;1,11022302462516E-16;1
-42;44;1,11022302462516E-16;1
-42;46;0;NaN
-42;48;0;NaN
-42;50;1,11022302462516E-16;1
-42;52;0;NaN
-42;54;1,11022302462516E-16;1
-42;56;1,11022302462516E-16;1
-42;58;0;NaN
-42;60;2,22044604925031E-16;1
-42;62;2,22044604925031E-16;1
-42;64;9,0205620750794E-17;1
-42;66;0;NaN
-42;68;0;NaN
-42;70;1,11022302462516E-16;1
-42;72;1,11022302462516E-16;1
-42;74;0;NaN
-42;76;1,11022302462516E-16;1
-42;78;0;NaN
-42;80;0;NaN
-42;82;1,11022302462516E-16;1
-42;84;1,11022302462516E-16;1
-42;86;3,46944695195361E-18;1
-42;88;0;NaN
-42;90;0;NaN
-42;92;1,11022302462516E-16;1
-42;94;1,11022302462516E-16;1
-42;96;0;NaN
-42;98;0;NaN
-40;-98;1,94289029309402E-16;1
-40;-96;0;NaN
-40;-94;1,11022302462516E-16;1
-40;-92;3,46944695195361E-17;1
-40;-90;0;NaN
-40;-88;1,11022302462516E-16;1
-40;-86;0;NaN
-40;-84;1,11022302462516E-16;1
-40;-82;5,55111512312578E-17;1
-40;-80;0;NaN
-40;-78;0;NaN
-40;-76;0;NaN
-40;-74;0;NaN
-40;-72;0;NaN
-40;-70;9,0205620750794E-17;1
-40;-68;1,11022302462516E-16;1
-40;-66;2,22044604925031E-16;1
-40;-64;5,55111512312578E-17;1
-40;-62;0;NaN
-40;-60;2,22044604925031E-16;1
-40;-58;0;NaN
-40;-56;0;NaN
-40;-54;2,77555756156289E-17;1
-40;-52;0;NaN
-40;-50;2,22044604925031E-16;1
-40;-48;5,55111512312578E-17;1
-40;-46;0;NaN
-40;-44;1,11022302462516E-16;1
-40;-42;0;NaN
-40;-40;1,11022302462516E-16;1
-40;-38;1,11022302462516E-16;1
-40;-36;0;NaN
-40;-34;1,11022302462516E-16;1
-40;-32;5,55111512312578E-17;1
-40;-30;0;NaN
-40;-28;1,11022302462516E-16;1
-40;-26;0;NaN
-40;-24;1,11022302462516E-16;1
-40;-22;1,11022302462516E-16;1
-40;-20;0;NaN
-40;-18;1,11022302462516E-16;1
-40;-16;1,11022302462516E-16;1
-40;-14;1,11022302462516E-16;1
-40;-12;0;NaN
-40;-10;1,11022302462516E-16;1
-40;-8;1,11022302462516E-16;1
-40;-6;0;NaN
-40;-4;3,46944695195361E-18;1
-40;-2;1,11022302462516E-16;1
-40;0;0;NaN
-40;2;5,55111512312578E-17;1
-40;4;0;NaN
-40;6;0;NaN
-40;8;0;NaN
-40;10;1,11022302462516E-16;1
-40;12;0;NaN
-40;14;1,11022302462516E-16;1
-40;16;1,11022302462516E-16;1
-40;18;9,0205620750794E-17;1
-40;20;0;NaN
-40;22;1,11022302462516E-16;1
-40;24;1,11022302462516E-16;1
-40;26;0;NaN
-40;28;1,11022302462516E-16;1
-40;30;0;NaN
-40;32;1,11022302462516E-16;1
-40;34;1,11022302462516E-16;1
-40;36;0;NaN
-40;38;1,11022302462516E-16;1
-40;40;1,11022302462516E-16;1
-40;42;0;NaN
-40;44;1,11022302462516E-16;1
-40;46;0;NaN
-40;48;1,11022302462516E-16;1
-40;50;2,22044604925031E-16;1
-40;52;0;NaN
-40;54;0;NaN
-40;56;0;NaN
-40;58;0;NaN
-40;60;2,22044604925031E-16;1
-40;62;2,08166817117217E-17;1
-40;64;1,11022302462516E-16;1
-40;66;2,22044604925031E-16;1
-40;68;1,11022302462516E-16;1
-40;70;1,11022302462516E-16;1
-40;72;0;NaN
-40;74;1,11022302462516E-16;1
-40;76;0;NaN
-40;78;5,55111512312578E-17;1
-40;80;0;NaN
-40;82;1,11022302462516E-16;1
-40;84;1,07552855510562E-16;1
-40;86;0;NaN
-40;88;1,11022302462516E-16;1
-40;90;0;NaN
-40;92;0;NaN
-40;94;1,11022302462516E-16;1
-40;96;0;NaN
-40;98;2,22044604925031E-16;1
-38;-98;0;NaN
-38;-96;0;NaN
-38;-94;3,46944695195361E-17;1
-38;-92;0;NaN
-38;-90;0;NaN
-38;-88;1,11022302462516E-16;1
-38;-86;0;NaN
-38;-84;0;NaN
-38;-82;0;NaN
-38;-80;0;NaN
-38;-78;0;NaN
-38;-76;0;NaN
-38;-74;0;NaN
-38;-72;9,0205620750794E-17;1
-38;-70;1,11022302462516E-16;1
-38;-68;1,11022302462516E-16;1
-38;-66;5,55111512312578E-17;1
-38;-64;0;NaN
-38;-62;0;NaN
-38;-60;0;NaN
-38;-58;0;NaN
-38;-56;8,32667268468867E-17;1
-38;-54;0;NaN
-38;-52;1,11022302462516E-16;1
-38;-50;5,55111512312578E-17;1
-38;-48;0;NaN
-38;-46;1,11022302462516E-16;1
-38;-44;0;NaN
-38;-42;1,11022302462516E-16;1
-38;-40;0;NaN
-38;-38;0;NaN
-38;-36;0;NaN
-38;-34;5,55111512312578E-17;1
-38;-32;0;NaN
-38;-30;0;NaN
-38;-28;0;NaN
-38;-26;0;NaN
-38;-24;1,11022302462516E-16;1
-38;-22;0;NaN
-38;-20;0;NaN
-38;-18;0;NaN
-38;-16;0;NaN
-38;-14;0;NaN
-38;-12;1,11022302462516E-16;1
-38;-10;0;NaN
-38;-8;0;NaN
-38;-6;3,46944695195361E-18;1
-38;-4;1,11022302462516E-16;1
-38;-2;0;NaN
-38;0;0;NaN
-38;2;0;NaN
-38;4;1,11022302462516E-16;1
-38;6;0;NaN
-38;8;0;NaN
-38;10;0;NaN
-38;12;1,11022302462516E-16;1
-38;14;0;NaN
-38;16;2,08166817117217E-17;1
-38;18;0;NaN
-38;20;0;NaN
-38;22;0;NaN
-38;24;1,11022302462516E-16;1
-38;26;1,11022302462516E-16;1
-38;28;0;NaN
-38;30;0;NaN
-38;32;0;NaN
-38;34;0;NaN
-38;36;0;NaN
-38;38;0;NaN
-38;40;0;NaN
-38;42;1,11022302462516E-16;1
-38;44;0;NaN
-38;46;1,11022302462516E-16;1
-38;48;0;NaN
-38;50;1,11022302462516E-16;1
-38;52;1,11022302462516E-16;1
-38;54;5,55111512312578E-17;1
-38;56;1,11022302462516E-16;1
-38;58;0;NaN
-38;60;2,08166817117217E-17;1
-38;62;1,11022302462516E-16;1
-38;64;0;NaN
-38;66;5,55111512312578E-17;1
-38;68;1,11022302462516E-16;1
-38;70;1,11022302462516E-16;1
-38;72;1,11022302462516E-16;1
-38;74;0;NaN
-38;76;5,55111512312578E-17;1
-38;78;0;NaN
-38;80;0;NaN
-38;82;3,46944695195361E-18;1
-38;84;0;NaN
-38;86;0;NaN
-38;88;1,11022302462516E-16;1
-38;90;0;NaN
-38;92;0;NaN
-38;94;0;NaN
-38;96;0;NaN
-38;98;0;NaN
-36;-98;2,22044604925031E-16;1
-36;-96;7,63278329429795E-17;1
-36;-94;1,11022302462516E-16;1
-36;-92;0;NaN
-36;-90;0;NaN
-36;-88;0;NaN
-36;-86;5,55111512312578E-17;1
-36;-84;1,11022302462516E-16;1
-36;-82;1,11022302462516E-16;1
-36;-80;0;NaN
