angle; absoluteError; relativeError
-50;-68;2,77555756156289E-17;1
-50;-66;1,11022302462516E-16;1
-50;-64;1,11022302462516E-16;1
-50;-62;0;NaN
-50;-60;2,22044604925031E-16;1
-50;-58;5,55111512312578E-17;1
-50;-56;2,22044604925031E-16;1
-50;-54;2,22044604925031E-16;1
-50;-52;0;NaN
-50;-50;3,33066907387547E-16;1
-50;-48;1,11022302462516E-16;1
-50;-46;2,77555756156289E-17;1
-50;-44;1,11022302462516E-16;1
-50;-42;0;NaN
-50;-40;2,77555756156289E-16;1
-50;-38;0;NaN
-50;-36;0;NaN
-50;-34;2,22044604925031E-16;1
-50;-32;0;NaN
-50;-30;4,16333634234434E-17;1
-50;-28;2,22044604925031E-16;1
-50;-26;1,11022302462516E-16;1
-50;-24;2,77555756156289E-17;1
-50;-22;2,22044604925031E-16;1
-50;-20;1,11022302462516E-16;1
-50;-18;1,66533453693773E-16;1
-50;-16;1,11022302462516E-16;1
-50;-14;0;NaN
-50;-12;2,22044604925031E-16;1
-50;-10;0;NaN
-50;-8;5,55111512312578E-17;1
-50;-6;1,11022302462516E-16;1
-50;-4;1,11022302462516E-16;1
-50;-2;1,38777878078145E-16;1
-50;0;0;NaN
-50;2;1,11022302462516E-16;1
-50;4;5,55111512312578E-17;1
-50;6;1,11022302462516E-16;1
-50;8;5,55111512312578E-17;1
-50;10;0;NaN
-50;12;2,22044604925031E-16;1
-50;14;0;NaN
-50;16;1,11022302462516E-16;1
-50;18;1,11022302462516E-16;1
-50;20;5,55111512312578E-17;1
-50;22;2,22044604925031E-16;1
-50;24;0;NaN
-50;26;1,11022302462516E-16;1
-50;28;2,22044604925031E-16;1
-50;30;5,55111512312578E-17;1
-50;32;0;NaN
-50;34;2,22044604925031E-16;1
-50;36;0;NaN
-50;38;0;NaN
-50;40;3,33066907387547E-16;1
-50;42;0;NaN
-50;44;1,11022302462516E-16;1
-50;46;0;NaN
-50;48;1,66533453693773E-16;1
-50;50;4,44089209850063E-16;1
-50;52;0;NaN
-50;54;2,22044604925031E-16;1
-50;56;2,22044604925031E-16;1
-50;58;2,77555756156289E-17;1
-50;60;2,22044604925031E-16;1
-50;62;0;NaN
-50;64;8,32667268468867E-17;1
-50;66;1,11022302462516E-16;1
-50;68;0;NaN
-50;70;1,66533453693773E-16;1
-50;72;1,11022302462516E-16;1
-50;74;0;NaN
-50;76;0;NaN
-50;78;0;NaN
-50;80;2,77555756156289E-17;1
-50;82;1,11022302462516E-16;1
-50;84;1,11022302462516E-16;1
-50;86;1,11022302462516E-16;1
-50;88;1,11022302462516E-16;1
-50;90;1,11022302462516E-16;1
-50;92;5,55111512312578E-17;1
-50;94;0;NaN
-50;96;5,55111512312578E-17;1
-50;98;2,22044604925031E-16;1
-48;-98;1,11022302462516E-16;1
-48;-96;0;NaN
-48;-94;1,11022302462516E-16;1
-48;-92;1,38777878078145E-16;1
-48;-90;1,11022302462516E-16;1
-48;-88;0;NaN
-48;-86;0;NaN
-48;-84;1,11022302462516E-16;1
-48;-82;5,55111512312578E-17;1
-48;-80;0;NaN
-48;-78;1,11022302462516E-16;1
-48;-76;9,71445146547012E-17;1
-48;-74;0;NaN
-48;-72;2,22044604925031E-16;1
-48;-70;2,77555756156289E-17;1
-48;-68;1,11022302462516E-16;1
-48;-66;0;NaN
-48;-64;0;NaN
-48;-62;1,11022302462516E-16;1
-48;-60;1,66533453693773E-16;1
-48;-58;0;NaN
-48;-56;0;NaN
-48;-54;0;NaN
-48;-52;1,11022302462516E-16;1
-48;-50;1,11022302462516E-16;1
-48;-48;1,38777878078145E-16;1
-48;-46;0;NaN
-48;-44;1,11022302462516E-16;1
-48;-42;5,55111512312578E-17;1
-48;-40;0;NaN
-48;-38;5,55111512312578E-17;1
-48;-36;1,11022302462516E-16;1
-48;-34;1,11022302462516E-16;1
-48;-32;1,52655665885959E-16;1
-48;-30;0;NaN
-48;-28;0;NaN
-48;-26;2,77555756156289E-17;1
-48;-24;0;NaN
-48;-22;2,22044604925031E-16;1
-48;-20;5,55111512312578E-17;1
-48;-18;0;NaN
-48;-16;1,11022302462516E-16;1
-48;-14;1,11022302462516E-16;1
-48;-12;0;NaN
-48;-10;1,66533453693773E-16;1
-48;-8;0;NaN
-48;-6;1,11022302462516E-16;1
-48;-4;2,77555756156289E-17;1
-48;-2;0;NaN
-48;0;0;NaN
-48;2;5,55111512312578E-17;1
-48;4;0;NaN
-48;6;1,66533453693773E-16;1
-48;8;0;NaN
-48;10;2,22044604925031E-16;1
-48;12;0;NaN
-48;14;1,11022302462516E-16;1
-48;16;1,11022302462516E-16;1
-48;18;5,55111512312578E-17;1
-48;20;0;NaN
-48;22;2,22044604925031E-16;1
-48;24;0;NaN
-48;26;0;NaN
-48;28;5,55111512312578E-17;1
-48;30;0;NaN
-48;32;1,11022302462516E-16;1
-48;34;8,32667268468867E-17;1
-48;36;1,11022302462516E-16;1
-48;38;1,11022302462516E-16;1
-48;40;0;NaN
-48;42;1,11022302462516E-16;1
-48;44;1,11022302462516E-16;1
-48;46;5,55111512312578E-17;1
-48;48;1,11022302462516E-16;1
-48;50;1,66533453693773E-16;1
-48;52;1,11022302462516E-16;1
-48;54;0;NaN
-48;56;0;NaN
-48;58;0;NaN
-48;60;1,11022302462516E-16;1
-48;62;8,32667268468867E-17;1
-48;64;0;NaN
-48;66;0;NaN
-48;68;5,55111512312578E-17;1
-48;70;0;NaN
-48;72;2,22044604925031E-16;1
-48;74;0;NaN
-48;76;1,11022302462516E-16;1
-48;78;1,66533453693773E-16;1
-48;80;0;NaN
-48;82;1,11022302462516E-16;1
-48;84;1,11022302462516E-16;1
-48;86;0;NaN
-48;88;0;NaN
-48;90;5,55111512312578E-17;1
-48;92;1,11022302462516E-16;1
-48;94;1,66533453693773E-16;1
-48;96;0;NaN
-48;98;1,11022302462516E-16;1
-46;-98;0;NaN
-46;-96;1,11022302462516E-16;1
-46;-94;2,77555756156289E-17;1
-46;-92;1,11022302462516E-16;1
-46;-90;1,11022302462516E-16;1
-46;-88;5,55111512312578E-17;1
-46;-86;0;NaN
-46;-84;5,55111512312578E-17;1
-46;-82;0;NaN
-46;-80;0;NaN
-46;-78;1,38777878078145E-17;1
-46;-76;1,11022302462516E-16;1
-46;-74;0;NaN
-46;-72;8,32667268468867E-17;1
-46;-70;0;NaN
-46;-68;0;NaN
-46;-66;5,55111512312578E-17;1
-46;-64;1,11022302462516E-16;1
-46;-62;5,55111512312578E-17;1
-46;-60;0;NaN
-46;-58;1,11022302462516E-16;1
-46;-56;0;NaN
-46;-54;1,11022302462516E-16;1
-46;-52;1,11022302462516E-16;1
-46;-50;2,77555756156289E-17;1
-46;-48;0;NaN
-46;-46;0;NaN
-46;-44;0;NaN
-46;-42;0;NaN
-46;-40;5,55111512312578E-17;1
-46;-38;0;NaN
-46;-36;0;NaN
-46;-34;4,16333634234434E-17;1
-46;-32;0;NaN
-46;-30;0;NaN
-46;-28;8,32667268468867E-17;1
-46;-26;0;NaN
-46;-24;0;NaN
-46;-22;5,55111512312578E-17;1
-46;-20;0;NaN
-46;-18;0;NaN
-46;-16;0;NaN
-46;-14;0;NaN
-46;-12;5,55111512312578E-17;1
-46;-10;1,11022302462516E-16;1
-46;-8;0;NaN
-46;-6;8,32667268468867E-17;1
-46;-4;0;NaN
-46;-2;0;NaN
-46;0;0;NaN
-46;2;0;NaN
-46;4;5,55111512312578E-17;1
-46;6;1,11022302462516E-16;1
-46;8;0;NaN
-46;10;1,11022302462516E-16;1
-46;12;1,11022302462516E-16;1
-46;14;0;NaN
-46;16;5,55111512312578E-17;1
-46;18;0;NaN
-46;20;0;NaN
-46;22;5,55111512312578E-17;1
-46;24;0;NaN
-46;26;5,55111512312578E-17;1
-46;28;1,11022302462516E-16;1
-46;30;0;NaN
-46;32;2,77555756156289E-17;1
-46;34;0;NaN
-46;36;0;NaN
-46;38;0;NaN
-46;40;1,11022302462516E-16;1
-46;42;0;NaN
-46;44;0;NaN
-46;46;0;NaN
-46;48;5,55111512312578E-17;1
-46;50;0;NaN
-46;52;1,11022302462516E-16;1
-46;54;1,11022302462516E-16;1
-46;56;0;NaN
-46;58;1,11022302462516E-16;1
-46;60;2,77555756156289E-17;1
-46;62;0;NaN
-46;64;0;NaN
-46;66;5,55111512312578E-17;1
-46;68;0;NaN
-46;70;0;NaN
-46;72;1,11022302462516E-16;1
-46;74;0;NaN
-46;76;5,55111512312578E-17;1
-46;78;0;NaN
-46;80;0;NaN
-46;82;0;NaN
-46;84;0;NaN
-46;86;1,11022302462516E-16;1
-46;88;5,55111512312578E-17;1
-46;90;0;NaN
-46;92;5,55111512312578E-17;1
-46;94;0;NaN
-46;96;0;NaN
-46;98;2,77555756156289E-17;1
-44;-98;0;NaN
-44;-96;0;NaN
-44;-94;1,11022302462516E-16;1
-44;-92;1,11022302462516E-16;1
-44;-90;5,55111512312578E-17;1
-44;-88;0;NaN
-44;-86;1,11022302462516E-16;1
-44;-84;1,11022302462516E-16;1
-44;-82;1,11022302462516E-16;1
-44;-80;1,38777878078145E-17;1
-44;-78;2,22044604925031E-16;1
-44;-76;0;NaN
-44;-74;2,77555756156289E-17;1
-44;-72;1,11022302462516E-16;1
-44;-70;1,11022302462516E-16;1
-44;-68;0;NaN
-44;-66;1,11022302462516E-16;1
-44;-64;1,11022302462516E-16;1
-44;-62;1,11022302462516E-16;1
-44;-60;1,11022302462516E-16;1
-44;-58;2,77555756156289E-17;1
-44;-56;2,22044604925031E-16;1
-44;-54;0;NaN
-44;-52;2,77555756156289E-17;1
-44;-50;1,11022302462516E-16;1
-44;-48;1,11022302462516E-16;1
-44;-46;0;NaN
-44;-44;1,11022302462516E-16;1
-44;-42;1,11022302462516E-16;1
-44;-40;1,11022302462516E-16;1
-44;-38;1,11022302462516E-16;1
-44;-36;4,16333634234434E-17;1
-44;-34;1,11022302462516E-16;1
-44;-32;1,11022302462516E-16;1
-44;-30;0;NaN
-44;-28;0;NaN
-44;-26;1,11022302462516E-16;1
-44;-24;0;NaN
-44;-22;0;NaN
-44;-20;1,11022302462516E-16;1
-44;-18;1,11022302462516E-16;1
-44;-16;1,11022302462516E-16;1
-44;-14;5,55111512312578E-17;1
-44;-12;0;NaN
-44;-10;0;NaN
-44;-8;2,77555756156289E-17;1
-44;-6;2,22044604925031E-16;1
-44;-4;1,11022302462516E-16;1
-44;-2;1,11022302462516E-16;1
-44;0;0;NaN
-44;2;1,11022302462516E-16;1
-44;4;1,11022302462516E-16;1
-44;6;2,22044604925031E-16;1
-44;8;2,77555756156289E-17;1
-44;10;0;NaN
-44;12;0;NaN
-44;14;5,55111512312578E-17;1
-44;16;1,11022302462516E-16;1
-44;18;1,11022302462516E-16;1
-44;20;1,11022302462516E-16;1
-44;22;0;NaN
-44;24;0;NaN
-44;26;1,11022302462516E-16;1
-44;28;0;NaN
-44;30;0;NaN
-44;32;1,11022302462516E-16;1
-44;34;1,11022302462516E-16;1
-44;36;5,55111512312578E-17;1
-44;38;1,11022302462516E-16;1
-44;40;1,11022302462516E-16;1
-44;42;1,11022302462516E-16;1
-44;44;1,11022302462516E-16;1
-44;46;0;NaN
-44;48;1,11022302462516E-16;1
-44;50;1,11022302462516E-16;1
-44;52;2,77555756156289E-17;1
-44;54;0;NaN
-44;56;2,22044604925031E-16;1
-44;58;2,77555756156289E-17;1
-44;60;1,11022302462516E-16;1
-44;62;1,11022302462516E-16;1
-44;64;1,11022302462516E-16;1
-44;66;1,11022302462516E-16;1
-44;68;0;NaN
-44;70;1,11022302462516E-16;1
-44;72;1,11022302462516E-16;1
-44;74;2,77555756156289E-17;1
-44;76;0;NaN
-44;78;2,22044604925031E-16;1
-44;80;0;NaN
-44;82;1,11022302462516E-16;1
-44;84;1,11022302462516E-16;1
-44;86;1,11022302462516E-16;1
-44;88;0;NaN
-44;90;5,55111512312578E-17;1
-44;92;1,11022302462516E-16;1
-44;94;1,11022302462516E-16;1
-44;96;0;NaN
-44;98;0;NaN
-42;-98;2,77555756156289E-17;1
-42;-96;0;NaN
-42;-94;1,11022302462516E-16;1
-42;-92;1,11022302462516E-16;1
-42;-90;1,11022302462516E-16;1
-42;-88;0;NaN
-42;-86;0;NaN
-42;-84;1,11022302462516E-16;1
-42;-82;9,71445146547012E-17;1
-42;-80;0;NaN
-42;-78;1,11022302462516E-16;1
-42;-76;1,38777878078145E-16;1
-42;-74;1,11022302462516E-16;1
-42;-72;0;NaN
-42;-70;0;NaN
-42;-68;0;NaN
-42;-66;5,55111512312578E-17;1
-42;-64;1,11022302462516E-16;1
-42;-62;1,11022302462516E-16;1
-42;-60;1,11022302462516E-16;1
-42;-58;1,11022302462516E-16;1
-42;-56;0;NaN
-42;-54;2,77555756156289E-17;1
-42;-52;0;NaN
-42;-50;0;NaN
-42;-48;5,55111512312578E-17;1
-42;-46;0;NaN
-42;-44;1,11022302462516E-16;1
-42;-42;0;NaN
-42;-40;0;NaN
-42;-38;4,16333634234434E-17;1
-42;-36;0;NaN
-42;-34;0;NaN
-42;-32;2,77555756156289E-17;1
-42;-30;1,11022302462516E-16;1
-42;-28;1,11022302462516E-16;1
-42;-26;5,55111512312578E-17;1
-42;-24;0;NaN
-42;-22;5,55111512312578E-17;1
-42;-20;1,11022302462516E-16;1
-42;-18;0;NaN
-42;-16;5,55111512312578E-17;1
-42;-14;1,11022302462516E-16;1
-42;-12;1,11022302462516E-16;1
-42;-10;2,77555756156289E-17;1
-42;-8;0;NaN
-42;-6;0;NaN
-42;-4;5,55111512312578E-17;1
-42;-2;0;NaN
-42;0;0;NaN
-42;2;1,11022302462516E-16;1
-42;4;0;NaN
-42;6;0;NaN
-42;8;0;NaN
-42;10;0;NaN
-42;12;5,55111512312578E-17;1
-42;14;0;NaN
-42;16;1,11022302462516E-16;1
-42;18;0;NaN
-42;20;1,11022302462516E-16;1
-42;22;5,55111512312578E-17;1
-42;24;0;NaN
-42;26;0;NaN
-42;28;1,38777878078145E-16;1
-42;30;1,11022302462516E-16;1
-42;32;0;NaN
-42;34;0;NaN
-42;36;0;NaN
-42;38;0;NaN
-42;40;5,55111512312578E-17;1
-42;42;0;NaN
-42;44;1,11022302462516E-16;1
-42;46;0;NaN
-42;48;1,11022302462516E-16;1
-42;50;0;NaN
-42;52;0;NaN
-42;54;0;NaN
-42;56;2,77555756156289E-17;1
-42;58;1,11022302462516E-16;1
-42;60;1,11022302462516E-16;1
-42;62;5,55111512312578E-17;1
-42;64;0;NaN
-42;66;5,55111512312578E-17;1
-42;68;0;NaN
-42;70;0;NaN
-42;72;5,55111512312578E-17;1
-42;74;1,11022302462516E-16;1
-42;76;1,11022302462516E-16;1
-42;78;1,11022302462516E-16;1
-42;80;0;NaN
-42;82;1,11022302462516E-16;1
-42;84;5,55111512312578E-17;1
-42;86;0;NaN
-42;88;0;NaN
-42;90;1,11022302462516E-16;1
-42;92;1,11022302462516E-16;1
-42;94;8,32667268468867E-17;1
-42;96;0;NaN
-42;98;0;NaN
-40;-98;1,11022302462516E-16;1
-40;-96;0;NaN
-40;-94;1,11022302462516E-16;1
-40;-92;0;NaN
-40;-90;5,55111512312578E-17;1
-40;-88;2,22044604925031E-16;1
-40;-86;1,11022302462516E-16;1
-40;-84;1,38777878078145E-17;1
-40;-82;1,11022302462516E-16;1
-40;-80;0;NaN
-40;-78;2,77555756156289E-17;1
-40;-76;0;NaN
-40;-74;0;NaN
-40;-72;0;NaN
-40;-70;1,11022302462516E-16;1
-40;-68;5,55111512312578E-17;1
-40;-66;0;NaN
-40;-64;1,11022302462516E-16;1
-40;-62;0;NaN
-40;-60;1,11022302462516E-16;1
-40;-58;0;NaN
-40;-56;2,77555756156289E-17;1
-40;-54;1,11022302462516E-16;1
-40;-52;0;NaN
-40;-50;2,77555756156289E-16;1
-40;-48;0;NaN
-40;-46;5,55111512312578E-17;1
-40;-44;1,11022302462516E-16;1
-40;-42;0;NaN
-40;-40;1,52655665885959E-16;1
-40;-38;2,22044604925031E-16;1
-40;-36;0;NaN
-40;-34;1,38777878078145E-16;1
-40;-32;1,11022302462516E-16;1
-40;-30;0;NaN
-40;-28;5,55111512312578E-17;1
-40;-26;0;NaN
-40;-24;0;NaN
-40;-22;0;NaN
-40;-20;1,11022302462516E-16;1
-40;-18;5,55111512312578E-17;1
-40;-16;0;NaN
-40;-14;0;NaN
-40;-12;1,38777878078145E-16;1
-40;-10;0;NaN
-40;-8;0;NaN
-40;-6;5,55111512312578E-17;1
-40;-4;1,11022302462516E-16;1
-40;-2;5,55111512312578E-17;1
-40;0;0;NaN
-40;2;0;NaN
-40;4;1,11022302462516E-16;1
-40;6;1,11022302462516E-16;1
-40;8;0;NaN
-40;10;5,55111512312578E-17;1
-40;12;1,11022302462516E-16;1
-40;14;0;NaN
-40;16;0;NaN
-40;18;0;NaN
-40;20;5,55111512312578E-17;1
-40;22;0;NaN
-40;24;0;NaN
-40;26;2,77555756156289E-17;1
-40;28;1,11022302462516E-16;1
-40;30;0;NaN
-40;32;1,11022302462516E-16;1
-40;34;1,11022302462516E-16;1
-40;36;1,11022302462516E-16;1
-40;38;1,66533453693773E-16;1
-40;40;2,22044604925031E-16;1
-40;42;5,55111512312578E-17;1
-40;44;1,11022302462516E-16;1
-40;46;1,11022302462516E-16;1
-40;48;0;NaN
-40;50;3,33066907387547E-16;1
-40;52;1,11022302462516E-16;1
-40;54;8,32667268468867E-17;1
-40;56;0;NaN
-40;58;0;NaN
-40;60;1,66533453693773E-16;1
-40;62;0;NaN
-40;64;1,11022302462516E-16;1
-40;66;0;NaN
-40;68;0;NaN
-40;70;5,55111512312578E-17;1
-40;72;0;NaN
-40;74;1,11022302462516E-16;1
-40;76;0;NaN
-40;78;0;NaN
-40;80;0;NaN
-40;82;5,55111512312578E-17;1
-40;84;0;NaN
-40;86;5,55111512312578E-17;1
-40;88;2,22044604925031E-16;1
-40;90;0;NaN
-40;92;2,77555756156289E-17;1
-40;94;1,11022302462516E-16;1
-40;96;0;NaN
-40;98;1,66533453693773E-16;1
-38;-98;0;NaN
-38;-96;0;NaN
-38;-94;1,11022302462516E-16;1
-38;-92;5,55111512312578E-17;1
-38;-90;0;NaN
-38;-88;1,11022302462516E-16;1
-38;-86;1,2490009027033E-16;1
-38;-84;1,11022302462516E-16;1
-38;-82;1,11022302462516E-16;1
-38;-80;5,55111512312578E-17;1
-38;-78;0;NaN
-38;-76;0;NaN
-38;-74;0;NaN
-38;-72;0;NaN
-38;-70;5,55111512312578E-17;1
-38;-68;1,11022302462516E-16;1
-38;-66;1,11022302462516E-16;1
-38;-64;0;NaN
-38;-62;0;NaN
-38;-60;1,11022302462516E-16;1
-38;-58;2,77555756156289E-17;1
-38;-56;2,22044604925031E-16;1
-38;-54;2,22044604925031E-16;1
-38;-52;5,55111512312578E-17;1
-38;-50;0;NaN
-38;-48;5,55111512312578E-17;1
-38;-46;0;NaN
-38;-44;1,11022302462516E-16;1
-38;-42;4,16333634234434E-17;1
-38;-40;2,22044604925031E-16;1
-38;-38;2,22044604925031E-16;1
-38;-36;2,77555756156289E-17;1
-38;-34;1,11022302462516E-16;1
-38;-32;0;NaN
-38;-30;0;NaN
-38;-28;1,11022302462516E-16;1
-38;-26;1,11022302462516E-16;1
-38;-24;1,11022302462516E-16;1
-38;-22;1,11022302462516E-16;1
-38;-20;5,55111512312578E-17;1
-38;-18;1,11022302462516E-16;1
-38;-16;1,11022302462516E-16;1
-38;-14;2,77555756156289E-17;1
-38;-12;1,11022302462516E-16;1
-38;-10;0;NaN
-38;-8;5,55111512312578E-17;1
-38;-6;1,11022302462516E-16;1
-38;-4;5,55111512312578E-17;1
-38;-2;0;NaN
-38;0;0;NaN
-38;2;0;NaN
-38;4;1,11022302462516E-16;1
-38;6;1,11022302462516E-16;1
-38;8;5,55111512312578E-17;1
-38;10;0;NaN
-38;12;1,11022302462516E-16;1
-38;14;0;NaN
-38;16;1,11022302462516E-16;1
-38;18;1,66533453693773E-16;1
-38;20;0;NaN
-38;22;1,11022302462516E-16;1
-38;24;8,32667268468867E-17;1
-38;26;1,11022302462516E-16;1
-38;28;1,11022302462516E-16;1
-38;30;0;NaN
-38;32;0;NaN
-38;34;1,11022302462516E-16;1
-38;36;5,55111512312578E-17;1
-38;38;2,22044604925031E-16;1
-38;40;1,66533453693773E-16;1
-38;42;0;NaN
-38;44;1,11022302462516E-16;1
-38;46;0;NaN
-38;48;1,11022302462516E-16;1
-38;50;0;NaN
-38;52;2,77555756156289E-17;1
-38;54;2,22044604925031E-16;1
-38;56;2,22044604925031E-16;1
-38;58;5,55111512312578E-17;1
-38;60;1,11022302462516E-16;1
-38;62;0;NaN
-38;64;0;NaN
-38;66;1,11022302462516E-16;1
-38;68;5,55111512312578E-17;1
-38;70;1,11022302462516E-16;1
-38;72;0;NaN
-38;74;0;NaN
-38;76;0;NaN
-38;78;0;NaN
-38;80;5,55111512312578E-17;1
-38;82;1,11022302462516E-16;1
-38;84;5,55111512312578E-17;1
-38;86;1,11022302462516E-16;1
-38;88;1,11022302462516E-16;1
-38;90;2,77555756156289E-17;1
-38;92;1,11022302462516E-16;1
-38;94;1,11022302462516E-16;1
-38;96;0;NaN
-38;98;0;NaN
-36;-98;5,55111512312578E-17;1
-36;-96;0;NaN
-36;-94;0;NaN
-36;-92;1,11022302462516E-16;1
-36;-90;0;NaN
-36;-88;1,38777878078145E-17;1
-36;-86;0;NaN
-36;-84;1,11022302462516E-16;1
-36;-82;0;NaN
-36;-80;0;NaN
-36;-78;0;NaN
-36;-76;5,55111512312578E-17;1
-36;-74;1,11022302462516E-16;1
-36;-72;0;NaN
-36;-70;1,11022302462516E-16;1
-36;-68;0;NaN
-36;-66;0;NaN
-36;-64;0;NaN
-36;-62;0;NaN
-36;-60;0;NaN
-36;-58;0;NaN
-36;-56;0;NaN
-36;-54;5,55111512312578E-17;1
-36;-52;0;NaN
-36;-50;0;NaN
-36;-48;1,11022302462516E-16;1
-36;-46;0;NaN
-36;-44;4,16333634234434E-17;1
-36;-42;0;NaN
-36;-40;0;NaN
-36;-38;2,77555756156289E-17;1
-36;-36;0;NaN
-36;-34;0;NaN
-36;-32;5,55111512312578E-17;1
-36;-30;0;NaN
-36;-28;0;NaN
-36;-26;0;NaN
-36;-24;0;NaN
-36;-22;2,77555756156289E-17;1
-36;-20;0;NaN
-36;-18;0;NaN
-36;-16;0;NaN
-36;-14;0;NaN
-36;-12;0;NaN
-36;-10;5,55111512312578E-17;1
-36;-8;0;NaN
-36;-6;0;NaN
-36;-4;1,11022302462516E-16;1
-36;-2;0;NaN
-36;0;0;NaN
-36;2;0;NaN
-36;4;1,11022302462516E-16;1
-36;6;0;NaN
-36;8;0;NaN
-36;10;0;NaN
-36;12;5,55111512312578E-17;1
-36;14;0;NaN
-36;16;0;NaN
-36;18;0;NaN
-36;20;0;NaN
-36;22;2,77555756156289E-17;1
-36;24;0;NaN
-36;26;0;NaN
-36;28;0;NaN
-36;30;1,11022302462516E-16;1
-36;32;1,11022302462516E-16;1
-36;34;0;NaN
-36;36;0;NaN
-36;38;5,55111512312578E-17;1
-36;40;1,11022302462516E-16;1
-36;42;0;NaN
-36;44;5,55111512312578E-17;1
-36;46;0;NaN
-36;48;1,11022302462516E-16;1
-36;50;0;NaN
-36;52;0;NaN
-36;54;0;NaN
-36;56;0;NaN
-36;58;0;NaN
-36;60;0;NaN
-36;62;0;NaN
-36;64;0;NaN
-36;66;0;NaN
-36;68;0;NaN
-36;70;1,11022302462516E-16;1
-36;72;0;NaN
-36;74;0;NaN
-36;76;1,11022302462516E-16;1
-36;78;0;NaN
-36;80;0;NaN
-36;82;0;NaN
-36;84;1,11022302462516E-16;1
-36;86;0;NaN
-36;88;2,77555756156289E-17;1
-36;90;0;NaN
-36;92;1,11022302462516E-16;1
-36;94;0;NaN
-36;96;0;NaN
-36;98;0;NaN
-34;-98;0;NaN
-34;-96;5,55111512312578E-17;1
-34;-94;1,11022302462516E-16;1
-34;-92;1,11022302462516E-16;1
-34;-90;1,38777878078145E-17;1
-34;-88;0;NaN
-34;-86;1,11022302462516E-16;1
-34;-84;2,77555756156289E-17;1
-34;-82;1,11022302462516E-16;1
-34;-80;0;NaN
-34;-78;1,11022302462516E-16;1
-34;-76;1,11022302462516E-16;1
-34;-74;5,55111512312578E-17;1
-34;-72;1,11022302462516E-16;1
-34;-70;2,22044604925031E-16;1
-34;-68;0;NaN
-34;-66;2,22044604925031E-16;1
-34;-64;1,11022302462516E-16;1
-34;-62;2,77555756156289E-17;1
-34;-60;1,11022302462516E-16;1
-34;-58;0;NaN
-34;-56;1,66533453693773E-16;1
-34;-54;1,11022302462516E-16;1
-34;-52;0;NaN
-34;-50;2,22044604925031E-16;1
-34;-48;1,11022302462516E-16;1
-34;-46;4,16333634234434E-17;1
-34;-44;1,11022302462516E-16;1
-34;-42;0;NaN
-34;-40;1,38777878078145E-16;1
-34;-38;1,11022302462516E-16;1
-34;-36;0;NaN
-34;-34;5,55111512312578E-17;1
-34;-32;0;NaN
-34;-30;0;NaN
-34;-28;1,11022302462516E-16;1
-34;-26;0;NaN
-34;-24;5,55111512312578E-17;1
-34;-22;0;NaN
-34;-20;1,11022302462516E-16;1
-34;-18;1,38777878078145E-16;1
-34;-16;0;NaN
-34;-14;0;NaN
-34;-12;1,66533453693773E-16;1
-34;-10;1,11022302462516E-16;1
-34;-8;0;NaN
-34;-6;1,11022302462516E-16;1
-34;-4;2,22044604925031E-16;1
-34;-2;1,11022302462516E-16;1
-34;0;0;NaN
-34;2;1,11022302462516E-16;1
-34;4;1,66533453693773E-16;1
-34;6;1,11022302462516E-16;1
-34;8;0;NaN
-34;10;1,11022302462516E-16;1
-34;12;2,22044604925031E-16;1
-34;14;5,55111512312578E-17;1
-34;16;0;NaN
-34;18;1,11022302462516E-16;1
-34;20;8,32667268468867E-17;1
-34;22;0;NaN
-34;24;1,11022302462516E-16;1
-34;26;0;NaN
-34;28;1,11022302462516E-16;1
-34;30;0;NaN
-34;32;5,55111512312578E-17;1
-34;34;0;NaN
-34;36;0;NaN
-34;38;1,11022302462516E-16;1
-34;40;1,11022302462516E-16;1
-34;42;0;NaN
-34;44;1,11022302462516E-16;1
-34;46;0;NaN
-34;48;8,32667268468867E-17;1
-34;50;2,22044604925031E-16;1
-34;52;0;NaN
-34;54;1,66533453693773E-16;1
-34;56;2,22044604925031E-16;1
-34;58;0;NaN
-34;60;1,11022302462516E-16;1
-34;62;0;NaN
-34;64;5,55111512312578E-17;1
-34;66;2,22044604925031E-16;1
-34;68;0;NaN
-34;70;2,22044604925031E-16;1
-34;72;1,11022302462516E-16;1
-34;74;1,11022302462516E-16;1
-34;76;5,55111512312578E-17;1
-34;78;1,11022302462516E-16;1
-34;80;5,55111512312578E-17;1
-34;82;1,11022302462516E-16;1
-34;84;0;NaN
-34;86;8,32667268468867E-17;1
-34;88;0;NaN
-34;90;0;NaN
-34;92;5,55111512312578E-17;1
-34;94;1,11022302462516E-16;1
-34;96;0;NaN
-34;98;0;NaN
-32;-98;5,55111512312578E-17;1
-32;-96;0;NaN
-32;-94;1,11022302462516E-16;1
-32;-92;2,08166817117217E-16;1
-32;-90;1,11022302462516E-16;1
-32;-88;0;NaN
-32;-86;2,77555756156289E-17;1
-32;-84;2,22044604925031E-16;1
-32;-82;0;NaN
-32;-80;5,55111512312578E-17;1
-32;-78;1,11022302462516E-16;1
-32;-76;5,55111512312578E-17;1
-32;-74;0;NaN
-32;-72;2,22044604925031E-16;1
-32;-70;1,11022302462516E-16;1
-32;-68;0;NaN
-32;-66;2,22044604925031E-16;1
-32;-64;2,77555756156289E-17;1
-32;-62;0;NaN
-32;-60;0;NaN
-32;-58;5,55111512312578E-17;1
-32;-56;0;NaN
-32;-54;5,55111512312578E-17;1
