x;g_ginvx;absoluteError;relativeError
0,0840000000000005;0,0840000000000005;1,38777878078145E-17;1,65211759616838E-16
0,0850000000000005;0,0850000000000005;0;0
0,0860000000000005;0,0860000000000005;0;0
0,0870000000000005;0,0870000000000005;1,38777878078145E-17;1,59514802388671E-16
0,0880000000000005;0,0880000000000005;1,38777878078145E-17;1,57702134179709E-16
0,0890000000000005;0,0890000000000005;0;0
0,0900000000000005;0,0900000000000005;1,38777878078145E-17;1,54197642309049E-16
0,0910000000000005;0,0910000000000005;0;0
0,0920000000000005;0,0920000000000005;1,38777878078145E-17;1,50845519650156E-16
0,0930000000000005;0,0930000000000005;1,38777878078145E-17;1,49223524815208E-16
0,0940000000000005;0,0940000000000005;0;0
0,0950000000000005;0,0950000000000005;0;0
0,0960000000000005;0,0960000000000005;1,38777878078145E-17;1,44560289664733E-16
0,0970000000000005;0,0970000000000005;0;0
0,0980000000000005;0,0980000000000005;1,38777878078145E-17;1,41610079671575E-16
0,0990000000000005;0,0990000000000005;0;0
0,100000000000001;0,100000000000001;1,38777878078145E-17;1,38777878078144E-16
0,101000000000001;0,101000000000001;0;0
0,102000000000001;0,102000000000001;1,38777878078145E-17;1,36056743213867E-16
0,103000000000001;0,103000000000001;1,38777878078145E-17;1,34735803959363E-16
0,104000000000001;0,104000000000001;1,38777878078145E-17;1,33440267382831E-16
0,105000000000001;0,105000000000001;1,38777878078145E-17;1,3216940769347E-16
0,106000000000001;0,106000000000001;1,38777878078145E-17;1,30922526488815E-16
0,107000000000001;0,107000000000001;1,38777878078145E-17;1,29698951474901E-16
0,108000000000001;0,108000000000001;1,38777878078145E-17;1,28498035257541E-16
0,109000000000001;0,109000000000001;1,38777878078145E-17;1,27319154200132E-16
0,110000000000001;0,110000000000001;0;0
0,111000000000001;0,111000000000001;1,38777878078145E-17;1,25025115385715E-16
0,112000000000001;0,112000000000001;1,38777878078145E-17;1,23908819712629E-16
0,113000000000001;0,113000000000001;0;0
0,114000000000001;0,114000000000001;0;0
0,115000000000001;0,115000000000001;0;0
0,116000000000001;0,116000000000001;1,38777878078145E-17;1,19636101791503E-16
0,117000000000001;0,117000000000001;1,38777878078145E-17;1,18613571006961E-16
0,118000000000001;0,118000000000001;1,38777878078145E-17;1,17608371252664E-16
0,119000000000001;0,119000000000001;1,38777878078145E-17;1,16620065611886E-16
0,120000000000001;0,120000000000001;0;0
0,121000000000001;0,121000000000001;0;0
0,122000000000001;0,122000000000001;2,77555756156289E-17;2,27504718160892E-16
0,123000000000001;0,123000000000001;0;0
0,124000000000001;0,124000000000001;1,38777878078145E-17;1,11917643611406E-16
0,125000000000001;0,125000000000001;0;0
0,126000000000001;0,126000000000001;0;0
0,127000000000001;0,127000000000001;0;0
0,128000000000001;0,128000000000001;2,77555756156289E-17;2,168404344971E-16
0,129000000000001;0,129000000000001;0;0
0,130000000000001;0,130000000000001;0;0
0,131000000000001;0,131000000000001;0;0
0,132000000000001;0,132000000000001;0;0
0,133000000000001;0,133000000000001;2,77555756156289E-17;2,08688538463374E-16
0,134000000000001;0,134000000000001;2,77555756156289E-17;2,07131161310663E-16
0,135000000000001;0,135000000000001;0;0
0,136000000000001;0,136000000000001;0;0
0,137000000000001;0,137000000000001;0;0
0,138000000000001;0,138000000000001;0;0
0,139000000000001;0,139000000000001;0;0
0,140000000000001;0,140000000000001;0;0
0,141000000000001;0,141000000000001;0;0
0,142000000000001;0,142000000000001;0;0
0,143000000000001;0,143000000000001;0;0
0,144000000000001;0,144000000000001;0;0
0,145000000000001;0,145000000000001;0;0
0,146000000000001;0,146000000000001;2,77555756156289E-17;1,90106682298827E-16
0,147000000000001;0,147000000000001;2,77555756156289E-17;1,88813439562101E-16
0,148000000000001;0,148000000000001;0;0
0,149000000000001;0,149000000000001;2,77555756156289E-17;1,86279030977375E-16
0,150000000000001;0,150000000000001;2,77555756156289E-17;1,85037170770859E-16
0,151000000000001;0,151000000000001;0;0
0,152000000000001;0,152000000000001;0;0
0,153000000000001;0,153000000000001;2,77555756156289E-17;1,81408990951822E-16
0,154000000000001;0,154000000000001;2,77555756156289E-17;1,80231010491096E-16
0,155000000000001;0,155000000000001;0;0
0,156000000000001;0,156000000000001;2,77555756156289E-17;1,77920356510441E-16
0,157000000000001;0,157000000000001;2,77555756156289E-17;1,76787105832031E-16
0,158000000000001;0,158000000000001;0;0
0,159000000000001;0,159000000000001;0;0
0,160000000000001;0,160000000000001;2,77555756156289E-17;1,7347234759768E-16
0,161000000000001;0,161000000000001;0;0
0,162000000000001;0,162000000000001;0;0
0,163000000000001;0,163000000000001;2,77555756156289E-17;1,70279605003858E-16
0,164000000000001;0,164000000000001;2,77555756156289E-17;1,69241314729444E-16
0,165000000000001;0,165000000000001;0;0
0,166000000000001;0,166000000000001;2,77555756156289E-17;1,67202262744752E-16
0,167000000000001;0,167000000000001;0;0
0,168000000000001;0,168000000000001;0;0
0,169000000000001;0,169000000000001;0;0
0,170000000000001;0,170000000000001;2,77555756156289E-17;1,6326809185664E-16
0,171000000000001;0,171000000000001;0;0
0,172000000000001;0,172000000000001;2,77555756156289E-17;1,61369625672261E-16
0,173000000000001;0,173000000000001;0;0
0,174000000000001;0,174000000000001;5,55111512312578E-17;3,19029604777343E-16
0,175000000000001;0,175000000000001;0;0
0,176000000000001;0,176000000000001;2,77555756156289E-17;1,57702134179709E-16
0,177000000000001;0,177000000000001;0;0
0,178000000000001;0,178000000000001;2,77555756156289E-17;1,55930200087802E-16
0,179000000000001;0,179000000000001;0;0
0,180000000000001;0,180000000000001;0;0
0,181000000000001;0,181000000000001;2,77555756156289E-17;1,53345721633308E-16
0,182000000000001;0,182000000000001;0;0
0,183000000000001;0,183000000000001;2,77555756156289E-17;1,51669812107261E-16
0,184000000000001;0,184000000000001;0;0
0,185000000000001;0,185000000000001;0;0
0,186000000000001;0,186000000000001;2,77555756156289E-17;1,49223524815209E-16
0,187000000000001;0,187000000000001;2,77555756156289E-17;1,48425538051491E-16
0,188000000000001;0,188000000000001;0;0
0,189000000000001;0,189000000000001;2,77555756156289E-17;1,4685489743719E-16
0,190000000000001;0,190000000000001;2,77555756156289E-17;1,46081976924362E-16
0,191000000000001;0,191000000000001;0;0
0,192000000000001;0,192000000000001;0;0
0,193000000000001;0,193000000000001;2,77555756156289E-17;1,43811272619839E-16
0,194000000000001;0,194000000000001;0;0
0,195000000000001;0,195000000000001;2,77555756156289E-17;1,42336285208353E-16
0,196000000000001;0,196000000000001;2,77555756156289E-17;1,41610079671576E-16
0,197000000000001;0,197000000000001;2,77555756156289E-17;1,40891246779842E-16
0,198000000000001;0,198000000000001;2,77555756156289E-17;1,40179674826408E-16
0,199000000000001;0,199000000000001;0;0
0,200000000000001;0,200000000000001;2,77555756156289E-17;1,38777878078144E-16
0,201000000000001;0,201000000000001;2,77555756156289E-17;1,38087440873775E-16
0,202000000000001;0,202000000000001;2,77555756156289E-17;1,37403839681331E-16
0,203000000000001;0,203000000000001;0;0
0,204000000000001;0,204000000000001;0;0
0,205000000000001;0,205000000000001;0;0
0,206000000000001;0,206000000000001;0;0
0,207000000000001;0,207000000000001;2,77555756156289E-17;1,34084906355695E-16
0,208000000000001;0,208000000000001;2,77555756156289E-17;1,33440267382831E-16
0,209000000000001;0,209000000000001;2,77555756156289E-17;1,32801797203966E-16
0,210000000000001;0,210000000000001;0;0
0,211000000000001;0,211000000000001;2,77555756156289E-17;1,31543012396345E-16
0,212000000000001;0,212000000000001;2,77555756156289E-17;1,30922526488815E-16
0,213000000000001;0,213000000000001;0;0
0,214000000000001;0,214000000000001;2,77555756156289E-17;1,29698951474901E-16
0,215000000000001;0,215000000000001;2,77555756156289E-17;1,29095700537809E-16
0,216000000000001;0,216000000000001;2,77555756156289E-17;1,28498035257541E-16
0,217000000000001;0,217000000000001;2,77555756156289E-17;1,27905878413036E-16
0,218000000000001;0,218000000000001;2,77555756156289E-17;1,27319154200132E-16
0,219000000000001;0,219000000000001;0;0
0,220000000000001;0,220000000000001;0;0
0,221000000000001;0,221000000000001;2,77555756156289E-17;1,25590839889723E-16
0,222000000000001;0,222000000000001;2,77555756156289E-17;1,25025115385715E-16
0,223000000000001;0,223000000000001;2,77555756156289E-17;1,24464464644075E-16
0,224000000000001;0,224000000000001;0;0
0,225000000000001;0,225000000000001;2,77555756156289E-17;1,23358113847239E-16
0,226000000000001;0,226000000000001;2,77555756156289E-17;1,22812281485083E-16
0,227000000000001;0,227000000000001;2,77555756156289E-17;1,22271258218629E-16
0,228000000000001;0,228000000000001;0;0
0,229000000000001;0,229000000000001;0;0
0,230000000000001;0,230000000000001;0;0
0,231000000000001;0,231000000000001;2,77555756156289E-17;1,20154006994064E-16
0,232000000000001;0,232000000000001;2,77555756156289E-17;1,19636101791504E-16
0,233000000000001;0,233000000000001;2,77555756156289E-17;1,19122642127162E-16
0,234000000000001;0,234000000000001;2,77555756156289E-17;1,18613571006961E-16
0,235000000000001;0,235000000000001;0;0
0,236000000000001;0,236000000000001;2,77555756156289E-17;1,17608371252665E-16
0,237000000000001;0,237000000000001;0;0
0,238000000000001;0,238000000000001;0;0
0,239000000000001;0,239000000000001;0;0
0,240000000000001;0,240000000000001;2,77555756156289E-17;1,15648231731787E-16
0,241000000000001;0,241000000000001;0;0
0,242000000000001;0,242000000000001;0;0
0,243000000000001;0,243000000000001;5,55111512312578E-17;2,28440951568962E-16
0,244000000000001;0,244000000000001;5,55111512312578E-17;2,27504718160892E-16
0,245000000000001;0,245000000000001;0;0
0,246000000000001;0,246000000000001;0;0
0,247000000000001;0,247000000000001;5,55111512312578E-17;2,24741502960557E-16
0,248000000000001;0,248000000000001;2,77555756156289E-17;1,11917643611407E-16
0,249000000000001;0,249000000000001;0;0
0,250000000000001;0,250000000000001;0;0
0,251000000000001;0,251000000000001;5,55111512312578E-17;2,21159965064772E-16
0,252000000000001;0,252000000000001;5,55111512312578E-17;2,20282346155784E-16
0,253000000000001;0,253000000000001;0;0
0,254000000000001;0,254000000000001;0;0
0,255000000000001;0,255000000000001;5,55111512312578E-17;2,17690789142187E-16
0,256000000000001;0,256000000000001;5,55111512312578E-17;2,168404344971E-16
0,257000000000001;0,257000000000001;0;0
0,258000000000001;0,258000000000001;0;0
0,259000000000001;0,259000000000001;0;0
0,260000000000001;0,260000000000001;0;0
0,261000000000001;0,261000000000001;0;0
0,262000000000001;0,262000000000001;5,55111512312578E-17;2,11874623020068E-16
0,263000000000001;0,263000000000001;0;0
0,264000000000001;0,264000000000001;0;0
0,265000000000001;0,265000000000001;5,55111512312578E-17;2,09476042382104E-16
0,266000000000001;0,266000000000001;0;0
0,267000000000001;0,267000000000001;0;0
0,268000000000001;0,268000000000001;0;0
0,269000000000001;0,269000000000001;5,55111512312578E-17;2,06361156993523E-16
0,270000000000001;0,270000000000001;0;0
0,271000000000001;0,271000000000001;5,55111512312578E-17;2,04838196425305E-16
0,272000000000001;0,272000000000001;0;0
0,273000000000001;0,273000000000001;0;0
0,274000000000001;0,274000000000001;0;0
0,275000000000001;0,275000000000001;5,55111512312578E-17;2,01858731750028E-16
0,276000000000001;0,276000000000001;0;0
0,277000000000001;0,277000000000001;0;0
0,278000000000001;0,278000000000001;0;0
0,279000000000001;0,279000000000001;0;0
0,280000000000001;0,280000000000001;0;0
0,281000000000001;0,281000000000001;0;0
0,282000000000001;0,282000000000001;0;0
0,283000000000001;0,283000000000001;0;0
0,284000000000001;0,284000000000001;5,55111512312578E-17;1,95461800110062E-16
0,285000000000001;0,285000000000001;0;0
0,286000000000001;0,286000000000001;5,55111512312578E-17;1,94094934375027E-16
0,287000000000001;0,287000000000001;0;0
0,288000000000001;0,288000000000001;0;0
0,289000000000001;0,289000000000001;0;0
0,290000000000001;0,290000000000001;5,55111512312578E-17;1,91417762866406E-16
0,291000000000001;0,291000000000001;0;0
0,292000000000001;0,292000000000001;0;0
0,293000000000001;0,293000000000001;0;0
0,294000000000001;0,294000000000001;0;0
0,295000000000001;0,295000000000001;0;0
0,296000000000001;0,296000000000001;5,55111512312578E-17;1,87537673078573E-16
0,297000000000001;0,297000000000001;5,55111512312578E-17;1,86906233101878E-16
0,298000000000001;0,298000000000001;0;0
0,299000000000001;0,299000000000001;0;0
0,300000000000001;0,300000000000001;0;0
0,301000000000001;0,301000000000001;0;0
0,302000000000001;0,302000000000001;0;0
0,303000000000001;0,303000000000001;5,55111512312578E-17;1,83205119575108E-16
0,304000000000001;0,304000000000001;5,55111512312578E-17;1,82602471155453E-16
0,305000000000001;0,305000000000001;0;0
0,306000000000001;0,306000000000001;0;0
0,307000000000001;0,307000000000001;0;0
0,308000000000001;0,308000000000001;0;0
0,309000000000001;0,309000000000001;5,55111512312578E-17;1,79647738612485E-16
0,310000000000001;0,310000000000001;0;0
0,311000000000001;0,311000000000001;0;0
0,312000000000001;0,312000000000001;0;0
0,313000000000001;0,313000000000001;0;0
0,314000000000001;0,314000000000001;5,55111512312578E-17;1,76787105832031E-16
0,315000000000001;0,315000000000001;0;0
0,316000000000001;0,316000000000001;5,55111512312578E-17;1,75668200098917E-16
0,317000000000001;0,317000000000001;5,55111512312578E-17;1,75114041738983E-16
0,318000000000001;0,318000000000001;5,55111512312578E-17;1,74563368651754E-16
0,319000000000001;0,319000000000001;0;0
0,320000000000001;0,320000000000001;5,55111512312578E-17;1,7347234759768E-16
0,321000000000001;0,321000000000001;5,55111512312578E-17;1,72931935299868E-16
0,322000000000001;0,322000000000001;0;0
0,323000000000001;0,323000000000001;5,55111512312578E-17;1,71861149322779E-16
0,324000000000001;0,324000000000001;0;0
0,325000000000001;0,325000000000001;0;0
0,326000000000001;0,326000000000001;0;0
0,327000000000001;0,327000000000001;0;0
0,328000000000001;0,328000000000001;5,55111512312578E-17;1,69241314729444E-16
0,329000000000001;0,329000000000001;0;0
0,330000000000001;0,330000000000001;0;0
0,331000000000001;0,331000000000001;0;0
0,332000000000001;0,332000000000001;0;0
0,333000000000001;0,333000000000001;0;0
0,334000000000001;0,334000000000001;5,55111512312578E-17;1,66201051590592E-16
0,335000000000001;0,335000000000001;5,55111512312578E-17;1,65704929048531E-16
0,336000000000001;0,336000000000001;0;0
0,337000000000001;0,337000000000001;0;0
0,338000000000001;0,338000000000001;0;0
0,339000000000001;0,339000000000001;0;0
0,340000000000001;0,340000000000001;0;0
0,341000000000001;0,341000000000001;0;0
0,342000000000001;0,342000000000001;0;0
0,343000000000001;0,343000000000001;0;0
0,344000000000001;0,344000000000001;0;0
0,345000000000001;0,345000000000001;5,55111512312578E-17;1,60901887626834E-16
0,346000000000001;0,346000000000001;0;0
0,347000000000001;0,347000000000001;0;0
0,348000000000001;0,348000000000001;0;0
0,349000000000001;0,349000000000001;5,55111512312578E-17;1,59057739917644E-16
0,350000000000001;0,350000000000001;5,55111512312578E-17;1,58603289232165E-16
0,351000000000001;0,351000000000001;0;0
0,352000000000001;0,352000000000001;5,55111512312578E-17;1,57702134179709E-16
0,353000000000001;0,353000000000001;0;0
0,354000000000001;0,354000000000001;0;0
0,355000000000001;0,355000000000001;0;0
0,356000000000001;0,356000000000001;0;0
0,357000000000001;0,357000000000001;0;0
0,358000000000001;0,358000000000001;0;0
0,359000000000001;0,359000000000001;0;0
0,360000000000001;0,360000000000001;0;0
0,361000000000001;0,361000000000001;0;0
0,362000000000001;0,362000000000001;5,55111512312578E-17;1,53345721633309E-16
0,363000000000001;0,363000000000001;5,55111512312578E-17;1,52923281628809E-16
0,364000000000001;0,364000000000001;5,55111512312578E-17;1,52503162723236E-16
0,365000000000001;0,365000000000001;5,55111512312578E-17;1,52085345839062E-16
0,366000000000001;0,366000000000001;0;0
0,367000000000001;0,367000000000001;0;0
0,368000000000001;0,368000000000001;0;0
0,369000000000001;0,369000000000001;0;0
0,370000000000001;0,370000000000001;5,55111512312578E-17;1,50030138462859E-16
0,371000000000001;0,371000000000001;0;0
0,372000000000001;0,372000000000001;0;0
0,373000000000001;0,373000000000001;0;0
0,374000000000001;0,374000000000001;5,55111512312578E-17;1,48425538051491E-16
0,375000000000001;0,375000000000001;5,55111512312578E-17;1,48029736616687E-16
0,376000000000001;0,376000000000001;1,11022302462516E-16;2,95272081017328E-16
0,377000000000001;0,377000000000001;0;0
0,378000000000001;0,378000000000001;5,55111512312578E-17;1,4685489743719E-16
0,379000000000001;0,379000000000001;0;0
0,380000000000001;0,380000000000001;0;0
0,381000000000001;0,381000000000001;0;0
0,382000000000001;0,382000000000001;1,11022302462516E-16;2,90634299640093E-16
0,383000000000001;0,383000000000001;0;0
0,384000000000001;0,384000000000001;5,55111512312578E-17;1,44560289664734E-16
0,385000000000001;0,385000000000001;0;0
0,386000000000001;0,386000000000001;0;0
0,387000000000001;0,387000000000001;5,55111512312578E-17;1,43439667264232E-16
0,388000000000001;0,388000000000001;0;0
0,389000000000001;0,389000000000001;5,55111512312578E-17;1,42702188255161E-16
0,390000000000001;0,390000000000001;5,55111512312578E-17;1,42336285208353E-16
0,391000000000001;0,391000000000001;0;0
0,392000000000001;0,392000000000001;0;0
0,393000000000001;0,393000000000001;5,55111512312578E-17;1,41249748680045E-16
0,394000000000001;0,394000000000001;0;0
0,395000000000001;0,395000000000001;5,55111512312578E-17;1,40534560079134E-16
0,396000000000001;0,396000000000001;0;0
0,397000000000001;0,397000000000001;5,55111512312578E-17;1,3982657740871E-16
0,398000000000001;0,398000000000001;0;0
0,399000000000001;0,399000000000001;0;0
0,400000000000001;0,400000000000001;0;0
0,401000000000001;0,401000000000001;5,55111512312578E-17;1,3843179858169E-16
0,402000000000001;0,402000000000001;5,55111512312578E-17;1,38087440873775E-16
0,403000000000001;0,403000000000001;0;0
0,404000000000001;0,404000000000001;5,55111512312578E-17;1,37403839681331E-16
0,405000000000001;0,405000000000001;5,55111512312578E-17;1,37064570941377E-16
0,406000000000001;0,406000000000001;5,55111512312578E-17;1,36726973476004E-16
0,407000000000001;0,407000000000001;0;0
0,408000000000001;0,408000000000001;5,55111512312578E-17;1,36056743213867E-16
0,409000000000001;0,409000000000001;0;0
0,410000000000001;0,410000000000001;0;0
0,411000000000001;0,411000000000001;0;0
0,412000000000001;0,412000000000001;5,55111512312578E-17;1,34735803959363E-16
0,413000000000001;0,413000000000001;5,55111512312578E-17;1,34409567145902E-16
0,414000000000001;0,414000000000001;0;0
0,415000000000001;0,415000000000001;0;0
0,416000000000001;0,416000000000001;0;0
0,417000000000001;0,417000000000001;0;0
0,418000000000001;0,418000000000001;0;0
0,419000000000001;0,419000000000001;0;0
0,420000000000001;0,420000000000001;5,55111512312578E-17;1,32169407693471E-16
0,421000000000001;0,421000000000001;0;0
0,422000000000001;0,422000000000001;0;0
0,423000000000001;0,423000000000001;0;0
0,424000000000001;0,424000000000001;5,55111512312578E-17;1,30922526488815E-16
0,425000000000001;0,425000000000001;5,55111512312578E-17;1,30614473485312E-16
0,426000000000001;0,426000000000001;0;0
0,427000000000001;0,427000000000001;0;0
0,428000000000001;0,428000000000001;5,55111512312578E-17;1,29698951474901E-16
0,429000000000001;0,429000000000001;0;0
0,430000000000001;0,430000000000001;0;0
0,431000000000001;0,431000000000001;0;0
0,432000000000001;0,432000000000001;5,55111512312578E-17;1,28498035257541E-16
0,433000000000001;0,433000000000001;0;0
0,434000000000001;0,434000000000001;0;0
0,435000000000001;0,435000000000001;5,55111512312578E-17;1,27611841910937E-16
0,436000000000001;0,436000000000001;0;0
0,437000000000001;0,437000000000001;5,55111512312578E-17;1,27027806021185E-16
0,438000000000001;0,438000000000001;0;0
0,439000000000001;0,439000000000001;5,55111512312578E-17;1,26449091642956E-16
0,440000000000001;0,440000000000001;0;0
0,441000000000001;0,441000000000001;0;0
0,442000000000001;0,442000000000001;0;0
0,443000000000001;0,443000000000001;0;0
0,444000000000001;0,444000000000001;5,55111512312578E-17;1,25025115385716E-16
0,445000000000001;0,445000000000001;5,55111512312578E-17;1,24744160070242E-16
0,446000000000001;0,446000000000001;1,11022302462516E-16;2,48928929288151E-16
0,447000000000001;0,447000000000001;0;0
0,448000000000001;0,448000000000001;0;0
0,449000000000001;0,449000000000001;0;0
0,450000000000001;0,450000000000001;0;0
0,451000000000001;0,451000000000001;0;0
0,452000000000001;0,452000000000001;0;0
0,453000000000001;0,453000000000001;5,55111512312578E-17;1,22541172695933E-16
0,454000000000001;0,454000000000001;0;0
0,455000000000001;0,455000000000001;5,55111512312578E-17;1,22002530178588E-16
0,456000000000001;0,456000000000001;0;0
0,457000000000001;0,457000000000001;5,55111512312578E-17;1,21468602256581E-16
0,458000000000001;0,458000000000001;5,55111512312578E-17;1,21203386967812E-16
0,459000000000001;0,459000000000001;5,55111512312578E-17;1,20939327301215E-16
0,460000000000001;0,460000000000001;0;0
0,461000000000001;0,461000000000001;5,55111512312578E-17;1,20414644753271E-16
0,462000000000001;0,462000000000001;5,55111512312578E-17;1,20154006994064E-16
0,463000000000001;0,463000000000001;5,55111512312578E-17;1,19894495099909E-16
0,464000000000001;0,464000000000001;0;0
0,465000000000001;0,465000000000001;5,55111512312578E-17;1,19378819852167E-16
0,466000000000001;0,466000000000001;5,55111512312578E-17;1,19122642127163E-16
0,467000000000001;0,467000000000001;5,55111512312578E-17;1,18867561523036E-16
0,468000000000001;0,468000000000001;0;0
0,469000000000001;0,469000000000001;0;0
0,470000000000001;0,470000000000001;0;0
0,471000000000001;0,471000000000001;0;0
0,472000000000001;0,472000000000001;5,55111512312578E-17;1,17608371252665E-16
0,473000000000001;0,473000000000001;0;0
0,474000000000001;0,474000000000001;0;0
0,475000000000001;0,475000000000001;5,55111512312578E-17;1,1686558153949E-16
0,476000000000001;0,476000000000001;5,55111512312578E-17;1,16620065611886E-16
0,477000000000001;0,477000000000001;5,55111512312578E-17;1,16375579101169E-16
0,478000000000001;0,478000000000001;5,55111512312578E-17;1,16132115546564E-16
0,479000000000001;0,479000000000001;0;0
0,480000000000001;0,480000000000001;0;0
0,481000000000001;0,481000000000001;5,55111512312578E-17;1,15407798817584E-16
0,482000000000001;0,482000000000001;0;0
0,483000000000001;0,483000000000001;5,55111512312578E-17;1,14929919733453E-16
0,484000000000001;0,484000000000001;5,55111512312578E-17;1,14692461221607E-16
0,485000000000001;0,485000000000001;0;0
0,486000000000001;0,486000000000001;0;0
0,487000000000001;0,487000000000001;0;0
0,488000000000001;0,488000000000001;5,55111512312578E-17;1,13752359080446E-16
0,489000000000001;0,489000000000001;0;0
0,490000000000001;0,490000000000001;5,55111512312578E-17;1,13288063737261E-16
0,491000000000001;0,491000000000001;5,55111512312578E-17;1,13057334483213E-16
0,492000000000001;0,492000000000001;5,55111512312578E-17;1,12827543152963E-16
0,493000000000001;0,493000000000001;0;0
0,494000000000001;0,494000000000001;0;0
0,495000000000001;0,495000000000001;0;0
0,496000000000001;0,496000000000001;1,11022302462516E-16;2,23835287222813E-16
0,497000000000001;0,497000000000001;5,55111512312578E-17;1,1169245720575E-16
0,498000000000001;0,498000000000001;0;0
0,499000000000001;0,499000000000001;5,55111512312578E-17;1,11244792046609E-16
